ENTRYTYPE,ID,abstract,address,author,booktitle,doi,edition,editor,isbn,issn,journal,keywords,note,number,pages,publisher,title,url,volume,year
article,ISMAILOVA2018183,"The paper considers the approach to solving the task of storing data in the Web environment using semantic networks (SN). The control over the access to SN is identified as a critical task. An approach to the solution based on the use of the controlling SN is proposed. The rationale for the approach involves developing a computational model for supporting the access operations. The construction of a model based on intensional logic is proposed. The basic logical constructions, necessary for building a model, are considered. The testing of the model’s constructions was performed when building the tools of semantic support for the implementation of the best available technologies (BAT).",,Larisa Yu. Ismailova and Viacheslav E. Wolfengagen and Sergey V. Kosikov,,https://doi.org/10.1016/j.procs.2018.01.030,,,,1877-0509,Procedia Computer Science,"informational objects, semantics, computational model, semantic network, intensional logic, access operation","8th Annual International Conference on Biologically Inspired Cognitive Architectures, BICA 2017 (Eighth Annual Meeting of the BICA Society), held August 1-6, 2017 in Moscow, Russia",,183-188,,Basic Constructions of the Computational Model of Support for Access Operations to the Semantic Network,https://www.sciencedirect.com/science/article/pii/S1877050918300310,123,2018
incollection,LIANG20141,"Abstract:
This study aimed to examine how imaginative capabilities act as a mediator between personality traits and academic performance, and to compare the different ways these factors affect engineering and science majors. The hypotheses were tested with data from five universities across different regions in Taiwan. The participants were a sample of 700 undergraduates, who were divided into engineering and science groups. The results showed that, through the mediator effect of imaginative capabilities, conscientiousness had the greatest impact on academic performance among engineering and science groups. Agreeableness was identified as the second major predictor of student performance in both groups. The influence of openness on student performance was slight and positive, whereas that of extraversion was slight and negative. The major differences in personality, imagination and performance structures between the two groups were the direct results of agreeableness, extraversion, initiating imagination, and conceiving imagination.",Oxford,C. Liang and H.-T. Yeh,Engineering Education,https://doi.org/10.1533/9781780633589.1,,J. {Paulo Davim},978-1-84334-687-6,,,"academic performance, engineering education, imaginative capabilities, personality traits, science education",,,1-23,Chandos Publishing,1 - The influences of personality traits on academic performance through imaginative capability: the differences between engineering and science,https://www.sciencedirect.com/science/article/pii/B9781843346876500018,,2014
article,SHAH2023100040,"Computer gameplay and social media are the two most common forms of entertainment in the digital age. Many scholars share the assumption that leisure-time digital consumption is associated with computer science (CS) affinity, but there is a dearth of research evidence for this relationship. Female students generally spend less time on gaming and more time on social media than do male students, so a gender comparison perspective is helpful. Using multinomial logistic regression analysis on a national sample of 10,197 U.S. college students in introductory CS courses, we found that frequent computer gameplay was strongly associated with an increase in the probability of CS career interest relative to a Non-STEM career interest (β = -0.17, se = 0.06, p < .01) for both male (N = 7214) and female students (N = 2659). In contrast, increased social media use predicted a higher CS career interest relative to a Science/Engineering career interest (β = 0.12, se = 0.06, p < .05) for female students by 8%, however, a lower interest for male students by 4%.",,Zohal Shah and Chen Chen and Gerhard Sonnert and Philip M. Sadler,,https://doi.org/10.1016/j.teler.2022.100040,,,,2772-5030,Telematics and Informatics Reports,"Games, Informal learning, Social media, Gender studies",,,100040,,The influences of computer gameplay and social media use on computer science identity and computer science career interests,https://www.sciencedirect.com/science/article/pii/S277250302200038X,9,2023
article,BELGRAVE2022101451,"Researchers can use a participatory design approach to produce sustainable interventions that leverage the cultural values and practices of ethnoculturally and linguistically diverse populations. PD is underutilized in developmental psychology, but can be a powerful tool for creating culturally situated interventions that bridge gaps in research applicability, inclusivity, and effectiveness. We provide our design narrative for creating grocery store signage promoting early STEM learning in a predominantly low-income, Latine community. We conducted two design sessions with our research team and community members (n = 20) to learn about their past and present intergenerational grocery-shopping experiences and integrated their values into signage. This paper outlines the PD process we undertook and its implications for the field of developmental psychology. We argue that developmental psychologists would benefit from adopting PD as a methodology to build on diverse populations' strengths. This approach can produce relevant interventions that support children's learning in various community settings.",,Ashlee B. Belgrave and Vanessa N. Bermudez and Phebe Chew and Yiwen Lin and June Ahn and Andres S. Bustamante,,https://doi.org/10.1016/j.appdev.2022.101451,,,,0193-3973,Journal of Applied Developmental Psychology,"Early STEM, Participatory design, Culturally situated, Latine community",,,101451,,Using a participatory design approach for co-creating culturally situated STEM enrichment activities,https://www.sciencedirect.com/science/article/pii/S0193397322000636,82,2022
article,HABIBI2017410,"An approach to intelligent building energy management systems at the workplace level has the potential to save energy through the use of building information modeling (BIM) and smart sensor systems. Its development focuses on micro-climatization and real-time digitalization systems from an architect's point of view. Intelligent management systems (IMSs) have significant potential for energy savings, but they have not been fully used in buildings and cities. Smart sensor systems based on user behavior will improve indoor environmental quality (IEQ) and user comfort. A cost-effective strategy has been implemented by using a low-technology and high-performance approach. This work aims to reduce energy consumption and provide comfort conditions by learning user behavior. Furthermore, it seeks to create a real-time system with regard to the functions of developed technologies. In order to improve energy efficiency and comfort conditions, smart sensor systems and digital simulation tools play a crucial role in finding optimal solutions to optimization problems.",,Shahryar Habibi,,https://doi.org/10.1016/j.buildenv.2016.12.039,,,,0360-1323,Building and Environment,"Indoor environmental quality (IEQ), Smart sensor systems, User behavior, Built environment",,,410-428,,Micro-climatization and real-time digitalization effects on energy efficiency based on user behavior,https://www.sciencedirect.com/science/article/pii/S0360132316305406,114,2017
article,MALTESE2018116,Making is a recent educational phenomenon that is increasingly occurring in schools and informal learning spaces around the world. In this paper we explore data from maker educators about their experiences with failure. We surveyed maker educators about how they view failure happening with youth in their formal and informal programs and how they respond. The results reveal some concrete strategies that seem to show promise for helping educators increase the likelihood that failure experiences for youth can lead to gains in learning and persistence.,,Adam V. Maltese and Amber Simpson and Alice Anderson,,https://doi.org/10.1016/j.tsc.2018.01.003,,,,1871-1871,Thinking Skills and Creativity,"Maker education, STEM, Survey, Failure",The Role of Failure in Promoting Thinking Skills and Creativity,,116-124,,Failing to learn: The impact of failures during making activities,https://www.sciencedirect.com/science/article/pii/S187118711730175X,30,2018
article,WEINTROP201883,"There is growing diversity in the design of introductory programming environments. Where once all novices learned to program in conventional text-based languages, today, there exists a growing ecosystem of approaches to programming including graphical, tangible, and scaffolded text environments. To date, relatively little work has explored the relationship between the design of novice programming environments and the programming practices they engender in their users. This paper seeks to shed light on this dimension of learning to program through the careful analysis of novice programmers’ experiences learning with a hybrid block/text programming environment. Specifically, this paper is concerned with how novices leverage the various affordances designed into programming environments and programming languages to support their early efforts to author programs. We explore this relationship through the construct of modality using data from a study conducted in a high school computer science classroom in which students spent five weeks working in block-based, text-based, and hybrid block/text programming environments. This paper uses a detailed vignette of a novice writing a program in the hybrid environment as a way to characterize emerging programming practices, then presents analyses of programming trends from the full study population to speak to the generality of the practices identified in the vignette. The analyses focus not only on characterizing authoring strategies but also on identifying patterns in novices’ help-seeking behaviors. By focusing on how modality influences novices’ emerging programming practices, this paper contributes to our understanding of the relationship between programming environment and learning, illuminating the role of design in shaping introductory programming experiences.",,David Weintrop and Uri Wilensky,,https://doi.org/10.1016/j.ijcci.2018.04.005,,,,2212-8689,International Journal of Child-Computer Interaction,"Design, Modality, Programming Environments, Computer Science Education, Block-based Programming",,,83-92,,"How block-based, text-based, and hybrid block/text modalities shape novice programming practices",https://www.sciencedirect.com/science/article/pii/S2212868917300314,17,2018
article,WOLFENGAGEN2018541,The paper considers the problem of building of the transformable object-relation mapping. It is offered to receive the decision by a semantic method in case of which the formal models of object system and relational system are considered and their interpretations are set. The transformation mappings are considered as a kind of mappings saving interpretations of the given form. Creation of model of converting of data objects on the basis of applicative computing systems is offered. On this basis the models can be received allow compositions of means of converting and also determination and check of global restrictions for the changes of data determined by the given set of methods of converting. Achievement of flexibility requires use parametrization of the considered construction.,,Viacheslav E. Wolfengagen and Larisa Yu. Ismailova and Sergey V. Kosikov,,https://doi.org/10.1016/j.procs.2018.01.082,,,,1877-0509,Procedia Computer Science,"data modelling, lambda-model, data interpretation, data conversion, conceptual modelling, object-relation mapping, transformable mapping","8th Annual International Conference on Biologically Inspired Cognitive Architectures, BICA 2017 (Eighth Annual Meeting of the BICA Society), held August 1-6, 2017 in Moscow, Russia",,541-546,,Model of Conversion of Data Objects for Defining the Object-Relation Mapping,https://www.sciencedirect.com/science/article/pii/S1877050918300838,123,2018
article,FERNANDEZLLAMAS2018460,"Social robots have been and are currently being used in many projects, research initiatives and experiments, but we know relatively little about them compared to humans when performing a social task such as teaching. Using an experiment in which a robot and a human teacher were used for teaching computational concepts to a group of K-12 students, the main goal of this paper is not to analyze the scores obtained in the post-test performed, but to focus on the students' attitudes towards robots. In order to do this, a version of the NARS and RAS questionnaires, adapted for children, was used. The analysis of the results of these questionnaires considers differences between age groups and students lectured by a robot vs. a human teacher. We conclude that age is the main factor that affects students’ attitudes towards robots, although we also found other differences between the robot and the human teacher group.",,Camino Fernández-Llamas and Miguel A. Conde and Francisco J. Rodríguez-Lera and Francisco J. Rodríguez-Sedano and Francisco García,,https://doi.org/10.1016/j.chb.2017.09.028,,,,0747-5632,Computers in Human Behavior,"Educational robotics, Human robot interaction, Social robotics, Learning, Attitude towards robots",,,460-469,,May I teach you? Students' behavior when lectured by robotic vs. human teachers,https://www.sciencedirect.com/science/article/pii/S074756321730554X,80,2018
article,BOCK2020100960,"We give an operational semantics for the evaluation of spreadsheets, including sheet-defined and built-in numeric functions in the Funcalc spreadsheet platform. The semantics allows for different implementations and we discuss sheet-defined functions implemented using both interpretation and run-time code generation. The semantics specifies the expected result of a computation, also considering non-deterministic functions, independently of an evaluation mechanism. It can be extended to include the cost of formula evaluation for a cost analysis e.g. for use in parallelization of computations. An interesting future direction is to investigate experimentally how close our semantics is to that of major spreadsheet implementations.",,Alexander Asp Bock and Thomas Bøgholm and Peter Sestoft and Bent Thomsen and Lone Leth Thomsen,,https://doi.org/10.1016/j.cola.2020.100960,,,,2590-1184,Journal of Computer Languages,"Spreadsheet, Semantics, Funcalc, Sheet-defined function, Recalculation",,,100960,,On the semantics for spreadsheets with sheet-defined functions,https://www.sciencedirect.com/science/article/pii/S2590118420300204,57,2020
article,KOUTROMANOS2023100028,"The research interest in the use of augmented reality smart glasses (ARSGs) has increased dramatically in recent years as they are utilised in many fields such as medicine and industry, as well as everyday life. This study aims to review the empirical research activity concerning the acceptance of ARSGs in all applicable fields. In total, 21 studies published from 2015 to 2022 have been reviewed. Their relative field, theoretical framework, methodological design, and the factors that were found to affect the acceptance or use of ARSGs were recorded. It was found that the research focuses more on users acting as consumers of the glasses than on professionals (e.g., doctors, teachers, athletes) using them in a specific field. Also, the majority of the studies base their theoretical framework either entirely or in part on the Technology Acceptance Model (TAM). Moreover, the research models of these studies extend TAM by using various additional variables, such as privacy risk and external influence. Methodologically speaking, most of the studies follow the quantitative approach, without giving the participants the opportunity to interact with the glasses. In addition, the factors which were found to influence the acceptance or use of the glasses are varied and can be categorised as utilitarian, social, personal, risk-related, and technological. This review adds value to the theory of technology acceptance. This is because it is one of the first to address the acceptance or use of ARSGs. Since there is no acceptance model for ARSGs, the findings of this review could lead researchers to propose models for accepting ARSGs in various fields, such as education.",,George Koutromanos and Georgia Kazakou,,https://doi.org/10.1016/j.cexr.2023.100028,,,,2949-6780,Computers & Education: X Reality,"Augmented and virtual reality, Augmented reality smart glasses, Technology acceptance models, Review",,,100028,,Augmented reality smart glasses use and acceptance: Α literature review,https://www.sciencedirect.com/science/article/pii/S2949678023000223,2,2023
article,SPEECE1991106,,,Mark W. Speece,,https://doi.org/10.1016/0169-2070(91)90037-V,,,,0169-2070,International Journal of Forecasting,,,1,106-108,,"Practical sales forecasting: E.J. Davis, (McGraw-Hill Book Company, London, 1988), pp. x + 291, $13.95.",https://www.sciencedirect.com/science/article/pii/016920709190037V,7,1991
article,SOUTHGATE201919,"Increasing numbers of children and young people are experiencing immersive virtual reality as part of leisure and schooling. Immersive virtual reality mediated through head-mounted displays presents significant challenges as well as tantalising opportunities for learning within schools. The purpose of this paper is to report on key issues that arose when embedding immersive virtual reality for learning into ICT and science classes in low-income high schools by providing a fine-grained account of how the research team negotiated scholarly and practical problems. The mixed method research used a participatory approach with teachers as co-researchers. Three areas are explored: (i) the ethical and safety issues of using IVR in classrooms; (ii) negotiating the organisational context of a school system and problem-solving within the context of institutional restrictions on internet access; and (iii) educational reflections on collaborative learning and gendered dynamics. We conclude that classrooms, as socially active and sometimes unpredictable places, yield unique and credible insights into the deployment of highly immersive virtual reality for learning.",,Erica Southgate and Shamus P. Smith and Chris Cividino and Shane Saxby and Jivvel Kilham and Graham Eather and Jill Scevak and David Summerville and Rachel Buchanan and Candece Bergin,,https://doi.org/10.1016/j.ijcci.2018.10.002,,,,2212-8689,International Journal of Child-Computer Interaction,"Virtual reality, Educational technology, Learning, Participatory research, Ethics, STEM",,,19-29,,"Embedding immersive virtual reality in classrooms: Ethical, organisational and educational lessons in bridging research and practice",https://www.sciencedirect.com/science/article/pii/S2212868918300151,19,2019
article,FALLOON2019138,"Early research investigated young students' understandings of science concepts using physical equipment, but technological advances now mean there are new options to introduce these ideas, through devices such as iPads and simulations. However, research investigating the use of simulations in early years' science learning is limited. This study applied revisions of Kolb's Experiential Learning theoretical model to determine if age-indicated science simulations were effective for teaching 5 year olds simple circuit building procedures and electricity concepts, and the function of circuit components. It also explored whether their engagement with the simulations provided worthwhile opportunities to exercise higher order capabilities such as reflective thinking and abstraction – skills oftencited in literature as valuable outcomes from older student and adult use of simulations. Findings indicate students developed a solid base of procedural knowledge about constructing different circuits, and functional knowledge about circuit components they applied to different circuit designs. The emergence of tentative, generalised theories about current and the effects of different circuit designs on the performance of resistors - linked to the exercise of reflective and descriptive thinking, were also noted in many students. However, examples were found of some simulations appearing to foster common misconceptions, such as current being ‘consumed’ by resistors – indicating teachers need to be highly vigilant and work closely with students, to ensure accurate understandings are developed. Overall, with appropriate teacher support and careful selection and review, the study concludes simulations can be effective for introducing young students to simple physical science concepts, and for providing them with opportunities to engage in higher order thinking processes.",,Garry Falloon,,https://doi.org/10.1016/j.compedu.2019.03.001,,,,0360-1315,Computers & Education,"Simulations, Young students, Electricity, Circuits, Experiential learning",,,138-159,,Using simulations to teach young students science concepts: An Experiential Learning theoretical analysis,https://www.sciencedirect.com/science/article/pii/S036013151930051X,135,2019
article,GURSOY201529,"The increasing interest in materiality currently challenges the long existing traditions that consider visual thinking as the primary actor in design creativity. Shape grammars offer a formalism to represent visual reasoning in design, which is never purely limited to the visual aspects of design processes. Aiming to develop ways to explicitly include material manipulation in a computational formalism, we report on an ongoing exploration of how shape computation extends beyond abstract visual shapes to incorporate material shapes that have a physical existence. We present a materially informed process with shape rules and show that we can apply these rules creatively to explore the physical character of the material.",,Benay Gürsoy and Mine Özkar,,https://doi.org/10.1016/j.destud.2015.08.007,,,,0142-694X,Design Studies,"material computing, computational models, design activity, parametric design, reasoning",Special Issue: Computational Making,,29-50,,"Visualizing making: Shapes, materials, and actions",https://www.sciencedirect.com/science/article/pii/S0142694X15000617,41,2015
article,GUGGEMOS2022104552,"Massive Open Online Courses (MOOCs) have received much attention in higher education; however, evidence about MOOCs at the K-12 level is scarce. To shed light on the phenomenon, we use the i-MOOC that aims at fostering upper secondary level students’ information literacy. The i-MOOC is a blended MOOC developed and refined in a design research process; it meets established criteria for high-quality MOOCs. In 2020, 1032 upper secondary level students in German-speaking Switzerland took the i-MOOC; the sample comprises N = 167 students who voluntarily filled in a questionnaire. The students are mainly from high schools and vocational schools. Learning effects are captured with a performance test. Information literacy gains are significant and medium in size: d = 0.75. The technology acceptance of students is evaluated using the extended unified theory of acceptance and use of technology (UTAUT2). Student technology acceptance of K-12 MOOCs is primarily driven by hedonic motivation, i.e., perceived fun and entertainment. However, this type of motivation negatively predicts learning gains. Implications for teachers and educational decision makers are discussed.",,Josef Guggemos and Luca Moser and Sabine Seufert,,https://doi.org/10.1016/j.compedu.2022.104552,,,,0360-1315,Computers & Education,"K-12 MOOC, Blended MOOC, Upper secondary level education, Technology acceptance, Learning effects",,,104552,,Learners don't know best: Shedding light on the phenomenon of the K-12 MOOC in the context of information literacy,https://www.sciencedirect.com/science/article/pii/S0360131522001233,188,2022
article,ZHUHADAR2017273,"The use of new technologies in business models and infrastructure has been driven in part by the Internet and globalization. The next trend of innovations is likely to come from humans' ability to connect to machines and the data that comes from these connections. The IBM Intelligent Operation Center (IOC) is a “system of systems” that is not intended to replace an existing physical infrastructure that gathers raw data. Instead, it is intended to extract only the data necessary to optimize the operations of the organization. The types of data and integration into the IOC make efficient problem solving solutions readily available to city authorities. The user interface and standard operating procedure and the resource processing capabilities of the IOC indicate that this system is optimal for smart cities of the future with regard to improvement of quality of life and ease of navigation. The need for smart cities, universities, campuses, citizens, and students to drive growth of urban and regional economies is evident. In this article, a thorough analysis of the architectural design of an intelligent operational system is completed to present a smart solution for cities to unify departments and agencies under one umbrella.",,Leyla Zhuhadar and Evelyn Thrasher and Scarlett Marklin and Patricia Ordóñez {de Pablos},,https://doi.org/10.1016/j.chb.2016.09.030,,,,0747-5632,Computers in Human Behavior,"Complex and intelligent systems, Intelligent Operation Center, Smart cities, Smart citizen, Simulation",,,273-281,,The next wave of innovation—Review of smart cities intelligent operation systems,https://www.sciencedirect.com/science/article/pii/S0747563216306574,66,2017
article,YOUNESCARDENAS20171,"Mangrove forests grow in the estuaries of 124 tropical countries around the world. Because in-situ monitoring of mangroves is difficult and time-consuming, remote sensing technologies are commonly used to monitor these ecosystems. Landsat satellites have provided regular and systematic images of mangrove ecosystems for over 30 years, yet researchers often cite budget and infrastructure constraints to justify the underuse this resource. Since 2001, over 50 studies have used Landsat or ASTER imagery for mangrove monitoring, and most focus on the spatial extent of mangroves, rarely using more than five images. Even after the Landsat archive was made free for public use, few studies used more than five images, despite the clear advantages of using more images (e.g. lower signal-to-noise ratios). The main argument of this paper is that, with freely available imagery and high performance computing facilities around the world, it is up to researchers to acquire the necessary programming skills to use these resources. Programming skills allow researchers to automate repetitive and time-consuming tasks, such as image acquisition and processing, consequently reducing up to 60% of the time dedicated to these activities. These skills also help scientists to review and re-use algorithms, hence making mangrove research more agile. This paper contributes to the debate on why scientists need to learn to program, not only to challenge prevailing approaches to mangrove research, but also to expand the temporal and spatial extents that are commonly used for mangrove research.",,Nicolás {Younes Cárdenas} and Karen E. Joyce and Stefan W. Maier,,https://doi.org/10.1016/j.jag.2017.07.004,,,,1569-8432,International Journal of Applied Earth Observation and Geoinformation,"Long-term monitoring, Mangroves, Tides, Automation, Landsat, ASTER, Programming, Remote sensing",,,1-14,,Monitoring mangrove forests: Are we taking full advantage of technology?,https://www.sciencedirect.com/science/article/pii/S0303243417301435,63,2017
article,WONG2023103752,"Currently, people are accustomed to cyberloafing, or nonwork-related cyber activities during working hours, and cyber-life-interruption, or work-related cyber activities during nonworking hours. Job or personal demands no longer rely on either work- or nonwork-related domain resources. We propose a dynamic demands-resources model regarding cyberloafing and cyber-life-interruption to elucidate their direct and interaction effects on work and nonwork exhaustion. By identifying these dynamics, this study can enable both employees and employers to utilize these activities for better management of employee experiences in the technology-enabled flexible working environment, which, in turn, would bring about significant implications for employee job performance.",,George Yui-Lam Wong and Ron Chi-Wai Kwok and Shanshan Zhang and Gabriel Chun-Hei Lai and Jessica Choi-Fung Cheung,,https://doi.org/10.1016/j.im.2022.103752,,,,0378-7206,Information & Management,"Cyberloafing, Cyber-life-interruption, Exhaustion, Personal demands, Personal resources, Information and communication technology",,2,103752,,Mutually complementary effects of cyberloafing and cyber-life-interruption on employee exhaustion,https://www.sciencedirect.com/science/article/pii/S0378720622001604,60,2023
article,STRAWHACKER2020100212,"Biodesign, a speculative and creative offshoot from the field of bioengineering, is an area of STEM that is growing in popularity in education settings, primarily because of its unique interdisciplinary lens that connects STEM disciplinary knowledge and creative design practices. Although this trend is currently limited to middle school, high school, and higher education, prior research suggests that children 5 years and older, may yield long-term gains from exploring developmentally-appropriate concepts from novel STEM fields. Although there is little research on educational technologies or resources to support young children’s curiosity and learning in this novel domain, some research suggests that young children may already be forming preconceptions about genetics and biology (e.g., from popular media). Tangible technologies, which provide children qualitatively new, developmentally appropriate ways to engage with ideas and techniques, have been shown to support children’s engagement with foundational ideas relevant to biodesign, including the engineering design process. By applying developmentally appropriate constraints to our technology development (e.g., through frameworks such as the Positive Technological Development), the research team developed and evaluated a novel tangible technology called CRISPEE to introduce young children to concepts of biology and engineering. This article describes an experimental pilot study to investigate (1) how young children interact with the CRISPEE technological prototype, and (2) what prior knowledge the average child might bring to an educational biodesign activity. Implications for ongoing technology development and developmentally appropriate learning goals are discussed.",,Amanda Strawhacker and Clarissa Verish and Orit Shaer and Marina Umaschi Bers,,https://doi.org/10.1016/j.ijcci.2020.100212,,,,2212-8689,International Journal of Child-Computer Interaction,"Early childhood, STEM education, Novel technology, Child–computer​ interaction, Biodesign",,,100212,,Designing with Genes in Early Childhood: An exploratory user study of the tangible CRISPEE technology,https://www.sciencedirect.com/science/article/pii/S2212868920300349,26,2020
article,SAIKKONEN2021104206,"Digital information skills are prerequisites for success in the information society. Previous research on 21st century skills has shown that digital skills evolve sequentially, building on digital information skills, making them the key to future skills that teachers should acquire and be able to pass on to future generations. In the research on digital skills, shortcomings of bivariate approaches have been widely identified and interest has largely shifted to multivariate methods. However, the development of effective targeted interventions still requires a deeper understanding of the social resources of individuals and the interdependencies of predictors. This study examined the extent to which sociodemographic factors and available resources predict digital information skills and which subgroups emerge as potential targets for interventions, by analysing the interdependence of the predictor variables. The empirical data used in the study consisted of 4988 Finnish teachers' questionnaire responses and performance test results. Utilising the multiple regression analysis, the study found that digital activity and age explain most of the variation in teachers' digital information skills. Their effect was found to be the inverse of each other, with abundant digital activity increasing and age reducing teachers’ mastery of these skills. Digital self-efficacy and in-service training also emerged as promising predictors, highlighting that teachers' information skills are explained more strongly by the available resources than by sociodemographic factors. At the end, the practical significance and recommendations for more targeted interventions as well as for further research are considered on the basis of the results obtained.",,Loretta Saikkonen and Meri-Tuulia Kaarakainen,,https://doi.org/10.1016/j.compedu.2021.104206,,,,0360-1315,Computers & Education,"Information literacy, Teacher professional development, 21st century abilities, Elementary education",,,104206,,Multivariate analysis of teachers’ digital information skills - The importance of available resources,https://www.sciencedirect.com/science/article/pii/S036013152100083X,168,2021
article,MAGANA2014367,"Size and scale cognition is a critical aptitude associated with reasoning with concepts and systems in science, technology, engineering, and mathematics (STEM). However, the teaching and learning of concepts related to size and scale present major challenges because objects at certain scales are unable to be perceived by humans with the naked eye. A potential way to overcome this challenge could be by means of learning strategies coupled with multimedia learning. In this study we propose learning strategies, instantiated by multimedia are for learning tools that may result in improved learning of size and scale cognition based on the FS2C framework. This framework consists of five levels to characterize size and scale cognition and the cognitive processes supporting them. Participants of this quasi-experimental design included 224 undergraduate students who experienced one of three different multimedia for learning tools, and then were assessed through five tasks whose design was based on the FS2C framework. Results suggest that learning strategies prompting students to compare objects of different sizes, may increase their abilities in ordering and classifying objects. Having students to interact with a logarithmic scale may also have increased participant posttest performance scores in the numerical proportional and absolute measurement tasks. Finally, we propose that the use of multimedia for learning affordances like 3D interaction, zoom in and zoom out, and direct interaction with a scale metaphor may help students make explicit connections and become familiar with objects of different sizes and scales.",,Alejandra J. Magana,,https://doi.org/10.1016/j.compedu.2013.11.012,,,,0360-1315,Computers & Education,"Size and scale, Multimedia learning, Assessment, Online learning",,,367-377,,Learning strategies and multimedia techniques for scaffolding size and scale cognition,https://www.sciencedirect.com/science/article/pii/S0360131513003230,72,2014
article,TORPEGAARD2022100435,"Robots are increasingly finding roles in contexts involving children, including companions in therapy and education. Children’s perceptions of and interactions with robots is a well-researched topic, but more focus is needed on the important role of play in Child–Robot Interaction. Play is essential to how children experience the world and thereby presents both opportunities and challenges for designers who aim to create positive experiences for children involving robots. We present a study investigating how a simple play-facilitating cardboard robot becomes a social interface and create meaningful and playful experiences for preschool children. We observed 214 children engaged in free play with the robot. The analysis produced four social interaction themes and five play patterns, illustrating the most salient reactions. The results show that the robot was successful in enabling play and that the children indeed treated the robot both as a social agent, but also as a material object. In line with existing research, our observations suggest that the children attributed both animate and inanimate properties to the robot, possibly explaining the duality of the observed playground behavior. We use these findings to provide four implications for the design of play-facilitating robots.",,Julie Torpegaard and Line Søndergaard Knudsen and Morten Præst Linnet and Mikael B. Skov and Timothy Merritt,,https://doi.org/10.1016/j.ijcci.2021.100435,,,,2212-8689,International Journal of Child-Computer Interaction,"Human–robot interaction, Child–robot interaction, Social interface, Simple robot",,,100435,,Preschool children’s social and playful interactions with a play-facilitating cardboard robot,https://www.sciencedirect.com/science/article/pii/S2212868921001148,31,2022
article,LITTS2021100295,"As researchers focus more on engaging youth with advanced technologies to build computational skills, there is a need to develop tools that support youth to become creators of digital content rather than consumers of these technologies. Scholars refer to this shift in becoming creators of technology as computational making, which enables new forms of learning and thinking at the intersection of the physical and the digital. The interdisciplinary and multidimensional nature of computational making design processes means learners must negotiate their design idea across space, time, mode, and expertise. In this paper, we draw on multiple iterations of design and implementation work with wearable and locative technologies to investigate the affordances and challenges of design scaffolds in youths’ computational making design processes. We present examples from learning with electronic textiles and locative game design to illustrate the unique problem spaces of materiality and spatiality specific to computational making. Our insights highlight a significant need for sharing scholarship and design work on implementing design scaffolds in computational making contexts toward the collective goal of developing a system of design scaffolds to effectively support learners’ thinking across the interdisciplinary, multimodal problem spaces unique to computational making.",,Breanne K. Litts and Kristin A. Searle and Yasmin B. Kafai and Whitney E. Lewis,,https://doi.org/10.1016/j.ijcci.2021.100295,,,,2212-8689,International Journal of Child-Computer Interaction,"Making, Computational learning, Scaffolds, Design",,,100295,,Examining the materiality and spatiality of design scaffolds in computational making,https://www.sciencedirect.com/science/article/pii/S2212868921000295,30,2021
article,LI2020103899,"It is vital to develop an understanding of students' self-regulatory processes in the domains of STEM (Science, Technology, Engineering, and Mathematics) for the quality delivery of STEM education. However, most studies have followed a variable-centered approach, leaving open the question of how specific SRL (Self-regulated Learning) behaviors group within individual learners. Furthermore, little is known about how students' SRL profiles unfold over time in STEM education, specifically in the context of engineering design. In this study, we examined the change of students’ SRL profiles over time as 108 middle school students designed green buildings in a simulation-based computer-aided design (CAD) environment. We identified three distinct SRL profiles using a longitudinal clustering approach: reflective-oriented, adaptive, and minimally self-regulated learners. In addition, we found that students with different profile memberships differed significantly in their design performance. Specifically, adaptive self-regulated learners outperformed minimally self-regulated learners on design completeness, whereas reflective-oriented self-regulated learners demonstrated higher design efficiency than minimally self-regulated learners. This study provides researchers with both theoretical and methodological insights concerning SRL dynamics. Findings from this research also inform practitioners about the design of adaptive interventions.",,Shan Li and Guanhua Chen and Wanli Xing and Juan Zheng and Charles Xie,,https://doi.org/10.1016/j.compedu.2020.103899,,,,0360-1315,Computers & Education,"Self-regulated learning, STEM education, Longitudinal clustering, Learning analytics, Engineering design",,,103899,,Longitudinal clustering of students’ self-regulated learning behaviors in engineering design,https://www.sciencedirect.com/science/article/pii/S0360131520300981,153,2020
