ENTRYTYPE,ID,abstract,address,author,booktitle,doi,edition,editor,isbn,issn,journal,keywords,note,number,pages,publisher,series,title,url,volume,year
article,RAPTI2024104968,"Critical thinking, Communication, Collaboration, and Creativity are regarded as key skills for today's learners. Interest in robotics usage to develop such competencies in educational settings arises but there hasn't been so far mapping of the research conducted in this field. Thus, we present a scoping review of 59 articles published from 2012 to 2023 in 4 Databases and 2 Registers examining kindergarteners' skills through Educational Robotics. Our goal was to map which skills are commonly examined in kindergarten and under which terminology as well as to investigate the studies' features, the types of robotics, and the assessment tools utilized. Our findings depict that several skills are evaluated using different terms. Critical thinking is examined most frequently, creativity the least, and communication is integrated into collaboration and the opposite. Most of the researchers used the mixed method focusing on qualitative tools, examining quite a small sample size, and conducting the intervention for a short time. Also: BeeBot, Lego robotics kits (WeDo, Mindstorms), and social, humanoid robots are often used. Additionally, the evaluation tools used in the reviewed papers are presented and categorized into groups. This scoping demonstrates that robotics might affect positively the children's cognitive skills and creativity but may not facilitate their interactions so much regarding emotional expressions. Moreover, a gap in quantitative research on kindergarteners' skills development via Educational Robotics is spotted. Finally, this scoping review suggests: creating clear terms for skills, developing robotics tailored to kindergarten age, forming full robotics activities, and designing modular evaluation tools for young learners' capacities.",,Sophia Rapti and Theodosios Sapounidis,,https://doi.org/10.1016/j.compedu.2023.104968,,,,0360-1315,Computers & Education,"Educational robotics, Creativity, Critical thinking, Communication, Collaboration, Scoping review",,,104968,,,"“Critical thinking, Communication, Collaboration, Creativity in kindergarten with Educational Robotics”: A scoping review (2012–2023)",https://www.sciencedirect.com/science/article/pii/S0360131523002452,210,2024
article,MARUYAMA20181037,"The introduction of computational thinking into primary/secondary or K-12 education has been widely attempted. In Japan, programming education will be introduced into primary school in 2020. The role of parents in primary education is highly important, and their attitude towards education has a considerable influence on children’s attitudes. To investigate parents’ concerns regarding programming education in primary school, a preliminary questionnaire survey has been conducted as a first step of the study.",,Yukiko Maruyama,,https://doi.org/10.1016/j.procs.2018.08.040,,,,1877-0509,Procedia Computer Science,"Programming education, primary school, parents’ concerns, computing thinking","Knowledge-Based and Intelligent Information & Engineering Systems: Proceedings of the 22nd International Conference, KES-2018, Belgrade, Serbia",,1037-1045,,,Investigation into Parents’ Concerns about the Introduction of Programming Education into Japanese Primary School,https://www.sciencedirect.com/science/article/pii/S1877050918313188,126,2018
article,MARTINRAMOS2018420,"In this paper we report the work that jeKnowledge (Júnior Empresa da Faculdade de Ciências e Tecnologias da Universidade de Coimbra), a student-led initiative, has done in the ‘jeKnowledge academy’ courses to actively engage Portuguese high-school students in STEM education through hands-on projects based on the low-cost Arduino platform. F2F activities, based on a peer-assisted learning strategy, were complemented with tutorials and more advanced project suggestions in a blog. Pre and post surveys on students' attitudes towards programming and peer-coaching were administered to pre-university and first year college participants, finding an overall increase in the Likert scale for all the programming-related constructs under study (confidence, interest, gender, usefulness and professional) after the introductory course. As regards the peer-based learning approach, younger students seemed to be more eager to be taught in a less formal way than their older counterparts. The course resulted in high degrees of satisfaction for both the student tutors and their tutees.",,Pablo Martín-Ramos and Maria João Lopes and M. Margarida {Lima da Silva} and Pedro E.B. Gomes and Pedro S. {Pereira da Silva} and José P.P. Domingues and Manuela {Ramos Silva},,https://doi.org/10.1016/j.chb.2017.12.011,,,,0747-5632,Computers in Human Behavior,"Attitudes survey, Arduino, High school, Programming, Peer coaching",,,420-427,,,Reprint of ‘First exposure to Arduino through peer-coaching: Impact on students' attitudes towards programming’,https://www.sciencedirect.com/science/article/pii/S074756321730691X,80,2018
article,GUTIERREZBELTRAN2025103198,"Mi Superpoder es la Programación is a web tool designed to teach programming to children and young people. It focuses on developing logical thinking through interactive exercises that cover computer parts recognition, sequences, patterns, and flowcharts. The tool was developed to address the educational needs identified in the social project of the same name, where modern technologies and a serverless-based architecture were used to create an accessible and effective solution for teaching programming. Initial results indicate that students found the tool useful and demonstrated improvements in their understanding of computational logic. This analysis is framed within the global challenge of teaching programming to children and youth, demonstrating the potential of gamified tools across diverse educational contexts. Future plans include expanding the tool to incorporate more modules, allowing customization by teachers, and conducting broader evaluations in different educational environments.",,Erika J. {Gutiérrez Beltrán} and Juan C. {Martínez Arias},,https://doi.org/10.1016/j.scico.2024.103198,,,,0167-6423,Science of Computer Programming,"Programming for children, STEAM education, Digital educational tools, Game-based learning, Software engineering",,,103198,,,Mi Superpoder es la Programación: A tool for teaching programming to children and youth,https://www.sciencedirect.com/science/article/pii/S0167642324001217,240,2025
article,FLANIGAN2017179,"This study investigated introductory computer science (CS1) students’ implicit beliefs of intelligence. Referencing Dweck and Leggett’s (1988) framework for implicit beliefs of intelligence, we examined how (1) students’ implicit beliefs changed over the course of a semester, (2) these changes differed as a function of course enrollment and students’ motivated self-regulated engagement profile, and (3) implicit beliefs predicted student learning based on standardized course grades and performance on a computational thinking knowledge test. For all students, there were significant increases in entity beliefs and significant decreases in incremental beliefs across the semester. However, examination of effect sizes suggests that significant findings for change across time were driven by changes in specific subpopulations of students. Moreover, results showed that students endorsed incremental belief more strongly than entity belief at both the beginning and end of the semester. Furthermore, the magnitude of changes differed based on students’ motivated self-regulated engagement profiles. Additionally, students’ achievement outcomes were weakly predicted by their implicit beliefs of intelligence. Finally, results showed that the relationship between changes in implicit intelligence beliefs and student achievement varied across different CS1 courses. Theoretical implications for implicit intelligence beliefs and recommendations for STEM educators are discussed.",,Abraham E. Flanigan and Markeya S. Peteranetz and Duane F. Shell and Leen-Kiat Soh,,https://doi.org/10.1016/j.cedpsych.2016.10.003,,,,0361-476X,Contemporary Educational Psychology,"Motivation, Implicit intelligence beliefs, Computer science, Self-regulation, Engagement",,,179-196,,,Implicit intelligence beliefs of computer science students: Exploring change across the semester,https://www.sciencedirect.com/science/article/pii/S0361476X16300479,48,2017
article,NIXON2024100992,"Individual investors’ decisions to switch investments very often lead to significantly lower investment returns so having an effective predictive model of these switches would be of value to clients, advisors and investment managers. A random forest algorithm was applied to a new dataset of over 20 million observations relating to 95,685 clients on Momentum Investments’ platform between 2018 and 2024. It identified a combination of investor characteristics (number of holdings, past switching behaviour, total assets) and external features (past returns, macroeconomic variables) as the key features of investor switch behaviour. This model exceeds commercially accepted standards in respect of the AUC and Gini metrics showcasing the model’s strength in its ranking capability. It can thus provide a useful basis for client segmentation and engagement by financial advisors.",,Paul Nixon and Evan Gilbert,,https://doi.org/10.1016/j.jbef.2024.100992,,,,2214-6350,Journal of Behavioral and Experimental Finance,"Supervised machine learning, Random forest, Risk behaviour, Risk perception",,,100992,,,Using machine learning to predict investors’ switching behaviour,https://www.sciencedirect.com/science/article/pii/S2214635024001072,44,2024
article,KHANMOHAMMADI2024104660,"Education's evolution in the context of energy systems is essential for addressing sustainable energy challenges and developing a workforce equipped for future innovations, emphasizing both formal curricula and informal lifelong learning through successful energy case studies. As the global energy sector transforms to reduce carbon emissions and reliance on fossil fuels, innovations in renewable technologies like solar thermal are pivotal for promoting energy security and economic stability, supported by an educational foundation that fosters awareness and technical skills for sustainable development. Exposure to successful renewable energy systems, such as solar-powered refrigeration, offers an informal educational experience that enhances understanding and supports global educational goals, initiating with the innovative design and optimization of these systems using artificial intelligence (neural networks). Based on this formulation, the current article developed two sustainable energy systems by comparing the refrigeration cycles with two different operating fluids and various arrangements, and multi-objective optimization with an evolutionary genetic algorithm is performed for the proposed systems. The studied systems are refrigeration cycles using an ejector and without an ejector with two working fluids of lithium bromide and lithium chloride. The present work's main aim is to examine the working fluid and refrigeration system arrangements. Energy and economic modeling were performed for the proposed systems, and then parametric analysis and two-objective optimization were extracted. Parameters such as generator temperature, condenser temperature, absorber temperature, and evaporator temperature, which significantly impact the proposed system's performance, have been selected as decision parameters, and parametric analysis has been extracted for them. In addition to the mentioned parameters, diffusion mixing efficiency, nozzle efficiency, and heat exchanger have also been studied in the ejector asset system. To find the best values of decision variables, multi-objective optimization for both arrangements is conducted, and results are presented. The results have indicated that the refrigeration system using lithium chloride working fluid without an ejector achieves a coefficient of performance of 0.766 and a cost of 0.922 $/h at the optimal point, while the system with an ejector yields a higher coefficient of performance (1.047) and a slightly lower cost rate (0.991 $/h). The outcomes of this work can play a critical role for higher education institutions in advancing innovative solutions to pressing energy challenges. Lifelong learning, at the heart of educational innovation, can benefit from the integration of sustainable energy systems as a core component of informal education through the optimization of ejector refrigeration systems.",,Shoaib Khanmohammadi and Pouria Ahmadi and Ali Jahangiri and Ali Izadi and Rasikh Tariq,,https://doi.org/10.1016/j.csite.2024.104660,,,,2214-157X,Case Studies in Thermal Engineering,"Genetic algorithm optimization, Artificial neural network, Ejector refrigeration systems, Lifelong learning, Educational innovation, Higher education, Computational thinking",,,104660,,,Comparative multi-objective optimization using neural networks for ejector refrigeration systems with LiBr and LiCl working agents,https://www.sciencedirect.com/science/article/pii/S2214157X24006919,60,2024
article,ADENIJI2023,"ABSTRACT
Pseudomonas iranensis ABS_30, isolated from gold mining soil, exhibits metal-resistant properties valuable for heavy metal removal. We report the draft genome sequencing of the P. iranensis ABS_30 strain, which is 5.9 Mb in size.",,Adetomiwa A. Adeniji and Ayansina S. Ayangbenro and Olubukola O. Babalola and Julie C. {Dunning Hotopp},,https://doi.org/10.1128/MRA.00849-23,,,,2576-098X,Microbiology Resource Announcements,"bioremediation, biosynthetic clusters, genome sequence, gold mine, , secondary metabolites",,12,,,,Draft genome sequence of active gold mine isolate Pseudomonas iranensis strain ABS_30,https://www.sciencedirect.com/science/article/pii/S2576098X23009234,12,2023
article,WEBB2010903,"To evaluate the effectiveness of an instructional unit for game design and computer programming, we designed an authentic assessment with five troubleshooting scenarios. This assessment was completed by 24 middle grades students (age 12 – 14 years) after 10hours of instruction using a visual programming environment. Students successfully completed most of the tasks in 45minutes. Results from the Troubleshooting Assessment demonstrated that students developed sufficient fluency with programming to be able to apply their knowledge to new problems. These results suggest that troubleshooting scenarios can be used to assess student fluency in computer programming and computer-based problem solving.",,David C. Webb,,https://doi.org/10.1016/j.sbspro.2010.12.256,,,,1877-0428,Procedia - Social and Behavioral Sciences,"authentic assessment, computational thinking, computer programming, game design, problem solving, STEM education, technologybased assessment","World Conference on Learning, Teaching and Administration Papers",,903-907,,,Troubleshooting assessment: an authentic problem solving activity for it education,https://www.sciencedirect.com/science/article/pii/S187704281002361X,9,2010
article,HAPPE2024112240,"The field of computer science (CS) is facing a crucial challenge in broadening participation and embracing diversity, especially among underrepresented gender groups. The presented interdisciplinary educational program is an efficient response to this challenge, designed to catalyze diversity in CS through engagement with complex, interest-driven problems. This paper outlines the program’s structure, elucidates the pedagogical underpinnings, and reflects on the emergent challenges and opportunities. We delve into how the fusion of CS with other academic disciplines can allure a more varied demographic, emphasizing the engagement of female high school students — a demographic pivotally positioned yet significantly untapped in CS. Through a systematic survey analysis, we measure the program’s efficacy in increasing interest in CS and in cultivating an appreciation for its application in addressing real-world, cross-disciplinary challenges. Our findings affirm the program’s success in bridging the engagement gap by leveraging students’ intrinsic interests, thus charting alternative pathways into the CS field. These insights underscore the critical role of interdisciplinary approaches, establishing a new standard for transformative CS educational methods.",,Lucia Happe and Kai Marquardt,,https://doi.org/10.1016/j.jss.2024.112240,,,,0164-1212,Journal of Systems and Software,"Interdisciplinary teaching, e-learning, Interest, Engagement, Diversity, Gender, Computer science education",,,112240,,,Authentic interdisciplinary online courses for alternative pathways into computer science,https://www.sciencedirect.com/science/article/pii/S016412122400284X,,2024
article,ADENIJI2023,"ABSTRACT
We screened and isolated Priestia megaterium strain AB-S79 from active gold mine soil, then sequenced its genome to unravel its biosynthetic traits. The isolate with a 5.7-Mb genome can be utilized as a reference in genome-guided strain selection for metabolic engineering and other biotechnological operations.",,Adetomiwa A. Adeniji and Ayansina S. Ayangbenro and Olubukola O. Babalola,,https://doi.org/10.1128/mra.01055-23,,,,2576-098X,Microbiology Resource Announcements,"bioremediation, biosynthetic traits, genome analysis, , secondary metabolites, genomics",,2,,,,Draft genome sequence of Priestia megaterium AB-S79 strain isolated from active gold mine,https://www.sciencedirect.com/science/article/pii/S2576098X23010629,13,2023
article,OU2023e15530,"With the rapid development of the era of artificial intelligence, the application ability of programming is also highlighted. As one of the necessary abilities of social talents in the future, primary and secondary schools pay more and more attention to this, and programming education is also in full swing. Therefore, based on previous studies, this paper further clarifies the current situation when the current situation of programming education in primary and secondary schools is ambiguous. This paper is aimed at a wide range of primary and secondary school teachers. With 1500 teachers who participated in the online training class for programming teachers as the object in Chinese primary, middle and high school stages, mainly from the three levels of schools, teachers, and students. The questionnaire with good reliability and validity test was used as the research method, the survey data were statistically described and analyzed, and differences were analyzed using Microsoft Excel2019, SPSS26.0 and so on, it investigates and analyzes the current situation of programming education in primary and secondary schools. Results indicate that the overall quality of programming education offerings in elementary and secondary schools is subpar, and the construction of programming education curriculum in schools requires improvement. Nevertheless, schools prioritize improving students' comprehensive abilities, and teachers hold a positive attitude towards programming education and teaching. Although students demonstrate a strong interest in learning, their foundation is weak, resulting in poor learning outcomes. Consequently, the author provides specific recommendations regarding programming education's working mechanism, curriculum standard system, teacher training, and educational resources sharing to better develop programming education in primary and secondary schools.",,Qizhong Ou and Weijie Liang and Zhenni He and Xiao Liu and Renxing Yang and Xiaojun Wu,,https://doi.org/10.1016/j.heliyon.2023.e15530,,,,2405-8440,Heliyon,"Programming education in primary and secondary schools, Programming education for students, Programming learning, Investigation and current situation, Primary and secondary education",,4,e15530,,,Investigation and analysis of the current situation of programming education in primary and secondary schools,https://www.sciencedirect.com/science/article/pii/S2405844023027378,9,2023
article,YU201917,"This paper presents a review of computational toys and kits that enable young children (ages 7 years old and under) to explore computational ideas and practices. We collected 30 computational kits, including 13 physical kits, 8 virtual kits, and 9 hybrid kits, and performed a qualitative analysis of these kits. We examined the kits across four different perspectives: how they are designed, how they support children to explore computational concepts and practices, how they enable children to engage in a range of projects and activities, and how they enable children to explore other domains of knowledge. Based on the analysis, we present design suggestions and opportunities to expand the possibilities in what computational ideas and other domains of knowledge children can explore, how children can engage in computing, and what kinds of projects children can make. While many kits enable the exploration of some computational concepts and practices, we see opportunities to expand how these concepts can be supported, as well as the new concepts and domains children could explore. We also see possibilities to include new modes of expression such as body motion or new media such as light and sound. Finally, we see possibilities for whom designers can better support, such as more explicit roles for adult caregivers and expanding possibilities for children from underrepresented groups in computing. This qualitative study reveals the commonalities across existing kits and highlights ways for designers and researchers to expand the possibilities for children to create, explore, and play with computing.",,Junnan Yu and Ricarose Roque,,https://doi.org/10.1016/j.ijcci.2019.04.001,,,,2212-8689,International Journal of Child-Computer Interaction,"Coding, Early childhood, Computational thinking",,,17-36,,,A review of computational toys and kits for young children,https://www.sciencedirect.com/science/article/pii/S2212868918300825,21,2019
article,MASON2020103898,"There is an increasing emphasis on teaching young learners to code; yet, there are few tools designed to measure the effect of learning to code on children. The purpose of this study was to develop and validate a tool to assess changes in young learners' attitudes toward coding: the Elementary Student Coding Attitudes Survey (ESCAS). We validated the scale using Confirmatory Factory Analysis and Structural Equation Modeling with responses from over 6000 4th-6th grade students (aged 9–12 years). Survey validation revealed a scale consisting of five constructs that comprise young learners' attitudes toward coding: social value, coding confidence, coding interest, perception of coders, and coding utility. In our analysis, students' grade level, ethnicity, gender, coding frequency, coding experience, and math interest influenced social value, which in turn influenced coding interest, perception of coders, and coding utility. Students' math confidence, coding frequency, coding experience, ethnicity, and coding interest predicted their coding confidence. Among observable variables, coding frequency and math interest had the greatest influence on social value, which substantially influenced all other factors. We discuss how this tool can help those who teach coding to young children to better measure and understand the variables that may influence young learners’ attitudes toward coding over time.",,Stacie L. Mason and Peter J. Rich,,https://doi.org/10.1016/j.compedu.2020.103898,,,,0360-1315,Computers & Education,"Elementary education, Computational thinking, Coding, Attitude scale, Instrument validation",,,103898,,,Development and analysis of the Elementary Student Coding Attitudes Survey,https://www.sciencedirect.com/science/article/pii/S036013152030097X,153,2020
article,YEUNG2024104999,"As the prominence of drone technology continues to captivate interest for its myriad applications in education, an understanding of the current status of drone-integrated education becomes imperative. This systematic review endeavors to furnish an updated and comprehensive analysis of the drone education studies across academic levels, with a specific emphasis on secondary education settings. To accomplish this objective, a review study with 181 publications was conducted, with a particular focus on 41 publications explicitly addressing the integration of drones in secondary STEM education. Employing a systematic approach, this review identifies, analyzes, and synthesizes pertinent literature, ensuring a thorough comprehension of the current state of the field. The key findings of this review can be summarized as follows: 1) Among the diverse array of subjects incorporating drones, STEM disciplines emerge as the most prominently featured. 2) Experiential and project-based learning stand out as the most commonly adopted pedagogical methods in drone-integrated STEM education. The incorporation of teamwork and hands-on activities is frequently cited as instructional strategies aimed at enhancing drone-integrated STEM learning experiences. 3) Beyond the acquisition of drone-related technical skills, the reported learning outcomes encompass a spectrum of aspects, including heightened STEM career awareness, increased engagement and learning interest, and collaborative problem-solving abilities. The findings underscore the potential of drones to ignite passion for STEM subjects among secondary students, achieved through interdisciplinary, hands-on applications that foster problem-solving and design competencies.",,Richard Chung Yiu Yeung and Chi Ho Yeung and Daner Sun and Chee-Kit Looi,,https://doi.org/10.1016/j.compedu.2024.104999,,,,0360-1315,Computers & Education,"Systematic review, Drone-integrated learning, STEM education, Secondary schools",,,104999,,,"A systematic review of Drone integrated STEM education at secondary schools (2005–2023): Trends, pedagogies, and learning outcomes",https://www.sciencedirect.com/science/article/pii/S0360131524000137,212,2024
article,LOCKWOOD2020100783,"In this commentary, we make a case for the explicit inclusion of combinatorial topics in mathematics curricula, where it is currently essentially absent. We suggest ways in which researchers might inform the field’s understanding of combinatorics and its potential role in curricula. We reflect on five decades of research that has been conducted since a call by Kapur (1970) for a greater focus on combinatorics in mathematics education. Specifically, we discuss the following five assertions: 1) Combinatorics is accessible, 2) Combinatorics problems provide opportunities for rich mathematical thinking, 3) Combinatorics fosters desirable mathematical practices, 4) Combinatorics can contribute positively to issues of equity in mathematics education, and 5) Combinatorics is a natural domain in which to examine and develop computational thinking and activity. Ultimately, we make a case for the valuable and unique ways in which combinatorics might effectively be leveraged within K-16 curricula.",,Elise Lockwood and Nicholas H. Wasserman and Erik S. Tillema,,https://doi.org/10.1016/j.jmathb.2020.100783,,,,0732-3123,The Journal of Mathematical Behavior,"Research commentary, Combinatorics, Discrete mathematics, Curricula",,,100783,,,A case for combinatorics: A research commentary,https://www.sciencedirect.com/science/article/pii/S073231232030047X,59,2020
article,PILA201952,"Despite the growing number of digital apps designed to teach coding skills to young children, we know little about their effectiveness. To formally explore this question, we conducted a naturalistic observation of a one-week program designed to teach foundational coding skills (i.e., sequencing, conditions, loops) to young children (N = 28, Mage = 5.15 years) using two tablet applications: Daisy the Dinosaur and Kodable. Pre- and post-assessments measured familiarity with technology, appeal of coding apps, knowledge of Daisy commands, ability to play Kodable, and conceptual understanding of coding. Participants improved in their knowledge of Daisy commands (i.e., move, grow, jump) and Kodable gameplay (i.e., placing arrows in the correct sequence to move a character through a maze), but did not improve in their ability to verbally explain what coding is. Appeal of the games was significantly related to children's learning of Daisy commands, but child gender was not related to either Daisy or Kodable learning outcomes. Results suggest that young children can learn foundational coding skills via apps, especially when the apps are appealing to children.",,Sarah Pila and Fashina Aladé and Kelly J. Sheehan and Alexis R. Lauricella and Ellen A. Wartella,,https://doi.org/10.1016/j.compedu.2018.09.006,,,,0360-1315,Computers & Education,"Apps, Coding, Computational thinking, Digital games, Educational technology, STEM",,,52-62,,,Learning to code via tablet applications: An evaluation of Daisy the Dinosaur and Kodable as learning tools for young children,https://www.sciencedirect.com/science/article/pii/S0360131518302422,128,2019
article,MATTHEWS2021100278,"This paper investigates how children who are engaged in a creative project with tangible technology kits make sense of the system feedback the technology provides. A micro-analytic video study was conducted of primary school children designing their own technologies using existing educational microcontrollers. Our investigation reveals that the roles feedback plays in children’s interactions cannot easily be assimilated within the existing approaches to understand feedback that have been articulated in HCI literature. Our qualitative analysis shows how children do not make sense of feedback as semantic communication from the system, but make sense of it with respect to its embeddedness in a sequence of activities they are performing with the system and each other. The principal contribution to emerge from our study is a conception of feedback as a process, rather than as a semantic communicative event, nor a direct coupling of action and system response. Our discussion identifies how feedback participates in the institutional agendas of classrooms (e.g. discovery, computational thinking), and draws out initial implications for the design of feedback in educational tangible technologies, identifying possibilities for how feedback might be redesigned to better promote children’s diagnostic practices with open-ended technology kits.",,Sarah Matthews and Ben Matthews,,https://doi.org/10.1016/j.ijcci.2021.100278,,,,2212-8689,International Journal of Child-Computer Interaction,"Tangible technologies, Feedback, Educational technologies, Creative material, Interaction design, Empirical studies",,,100278,,,Reconceptualising feedback: Designing educational tangible technologies to be a creative material,https://www.sciencedirect.com/science/article/pii/S2212868921000210,29,2021
article,MANCHES2020105859,"Computing education is increasing in global importance, with calls for greater understanding of conceptual development that can inform pedagogy. Here, we report a study investigating elementary computing concepts through the lens of Embodied Cognition. Sixteen students (9 female) studying university-level computing were asked to explain their understanding of computing concepts (without materials) in individually video-recorded sessions. We analysed the gestures generated for three elementary concepts: algorithms, loops, and conditional statements. In total, 368 representational gestures were identified across 48 (16 × 3) explanations, thereby providing evidence that offline thinking in this domain is embodied. Our analysis of representational gestures showed that participants drew upon two overarching embodied metaphors in their explanations: 1) Computing Constructs as Physical Objects, in which participants simulated manipulating physical objects (e.g., pinching) when referring to range of computing constructs, and 2) Computing Processes as Motion along a Path, whereby participants moved their hands along one of three body-based axes when referring to temporal sequences. We contrast our findings to similar research in mathematics and discuss implications for computing pedagogy – namely the role of gesture in the classroom and technologies that can exploit embodied metaphors.",,Andrew Manches and Peter E. McKenna and Gnanathusharan Rajendran and Judy Robertson,,https://doi.org/10.1016/j.chb.2018.12.037,,,,0747-5632,Computers in Human Behavior,"Embodied cognition, Gesture, Metaphor, Computing education, Computational thinking, Representation",,,105859,,,Identifying embodied metaphors for computing education,https://www.sciencedirect.com/science/article/pii/S074756321830623X,105,2020
article,PANSKYI2019100593,"The paper presents effects of out-of-school teaching of computer science in a visual creative programming course (Scratch) for children aged 9–14, held at the Lodz University of Technology. The research was carrying out during 2016–2018 school years. The study sample consists of 265 primary and secondary students from Lodz Voivodeship (province) in central Poland. The results were obtained from anonymous questionnaires completed by 221 course participants and their parents. The answers confirm that this type of course becomes a new fascinating manner of spending spare time by children. Moreover, quantitative analysis of student’s finals projects also has been performed. In the process of creative programming in the game-based environment, children develop the computational thinking skills, problem-solving strategies, and abstract thinking. Moreover, children are supported by their parents, who notice how important these competences are and how great opportunities they will present for children in future. Authors continue to grow Scratch programming course to democratize access to new technologies and education, preparing future generation for a world in which computational and algorithmic thinking is a central part of problem-solving. Perhaps some of the course participants will continue their study of programming and make it a career for their life.",,Taras Panskyi and Zdzislawa Rowinska and Sebastian Biedron,,https://doi.org/10.1016/j.tsc.2019.100593,,,,1871-1871,Thinking Skills and Creativity,"Out-of-school education, Creative programming, Game-based learning, ICT",,,100593,,,Out-of-school assistance in the teaching of visual creative programming in the game-based environment – Case study: Poland,https://www.sciencedirect.com/science/article/pii/S187118711930104X,34,2019
article,MA2024100647,"Along with the process of building China's modern vocational education system, China's higher vocational education has made great progress. With the development of computer and Internet technology, gamified learning, as a new way of learning, combines the advantages of computer games and online learning, which not only meets the needs of people to learn anytime and anywhere, but also increases the fun of learning activities. In this paper, we developed a gamified learning software with traveler-type problems as the research content, through the interaction with the game, so that students can think in the game and learn knowledge through the game. Through the questionnaire for research and analysis, this game is good game fun and can stimulate learning interest well. In addition, this paper carries out an in-depth study of the game's help system, optimizes the algorithm for the help system, and proposes an improved genetic algorithm. The reverse learning method is adopted to improve the accuracy and convergence speed of the optimal solution; then the Metropolis criterion is used to improve the crossover and mutation operators to enhance the local search ability of the algorithm; finally, the concept of realistic elite learning is introduced to further enhance the local search ability of the algorithm. The simulation results show that the algorithm is effectively improved in convergence performance and solution accuracy, which can significantly improve the response speed of the help system, effectively improve the game's fun, and improve the game's playability.",,Zhongbao Ma and Wei Li,,https://doi.org/10.1016/j.entcom.2024.100647,,,,1875-9521,Entertainment Computing,"Gamified-learning, Traveler-type problems, Genetic-based algorithms, Game design",,,100647,,,Design of online teaching interaction mode for vocational education based on gamified-learning,https://www.sciencedirect.com/science/article/pii/S1875952124000156,50,2024
article,TUHKALA201954,"This article considers the implementation of a new learning subject ”Technology Comprehension” into lower secondary schools in Denmark, as part of an initiative by the Danish Ministry of Education. The subject consists of learning objectives related to computing, design, and societal reflection and was first introduced as an elective course in 13 schools to investigate how it could be integrated into the Danish education system. We present four key findings based on school visits, interviews, an electronical survey, two questionnaires, and workshops including theme discussions: (1) teachers did not perceive Technology Comprehension as a distinct subject, but rather as a set of skills that can be integrated into other subjects; (2) teachers pointed out that Technology Comprehension opens up for interdisciplinary and engaging learning activities, but they need more scaffolding and support; (3) Technology Comprehension challenges teachers’ existing competencies and there is a need for a framework that takes into account computing, design, and societal reflection as a whole; (4) Technology Comprehension appealed to various kind of students, not only those who are enthusiastic about technical matters. This study contributes to the previous research on making and digital fabrication by addressing how these endeavours are implemented on a national level through engaging with local teachers. We call for more research on scaffolding and supporting teachers to orchestrate meaningful learning activities to successfully integrate Technology Comprehension into the Danish national education.",,Ari Tuhkala and Marie-Louise Wagner and Ole Sejer Iversen and Tommi Kärkkäinen,,https://doi.org/10.1016/j.ijcci.2019.03.004,,,,2212-8689,International Journal of Child-Computer Interaction,"Technology comprehension, Digital fabrication, Making, Design, Computing, Computational thinking, Education, Teachers, National, Scaling, Subject",,,54-63,,,"Technology Comprehension — Combining computing, design, and societal reflection as a national subject",https://www.sciencedirect.com/science/article/pii/S2212868918301016,20,2019
article,KOUZALIS2024105312,"The intersection of mathematical cognition, metacognition, and advanced technologies presents a frontier with profound implications for human learning and artificial intelligence. This paper traces the historical roots of these concepts from the Pythagoreans and Aristotle to modern cognitive science and explores their relevance to contemporary technological applications. We examine how the Pythagoreans' view of mathematics as fundamental to understanding the universe and Aristotle's contributions to logic and categorization have shaped our current understanding of mathematical cognition and metacognition. The paper investigates the role of Boolean logic in computational processes and its relationship to human logical reasoning, as well as the significance of Bayesian inference and fuzzy logic in modelling uncertainty in human cognition and decision-making. We also explore the emerging field of Chemical Artificial Intelligence and its potential applications. We argue for unifying mathematical metacognition with advanced technologies, including artificial intelligence and robotics, while identifying the multifaceted benefits and challenges of such unification. The present paper examines essential research directions for integrating cognitive sciences and advanced technologies, discussing applications in education, healthcare, and business management. We provide suggestions for developing cognitive robots using specific cognitive tasks and explore the ethical implications of these advancements. Our analysis underscores the need for interdisciplinary collaboration to realize the full potential of this integration while mitigating potential risks.",,Alexios Kouzalis and Antonios Antoniou and Nicos Rossides and Rita Panaoura and Priyanka Yadav,,https://doi.org/10.1016/j.biosystems.2024.105312,,,,0303-2647,BioSystems,"Mathematical cognition, Metacognition, Cognition, Artificial intelligence, Machine learning, Robotics, Boolean logic, Bayesian inference, Fuzzy logic, Chemical artificial intelligence",,,105312,,,Advanced technologies and mathematical metacognition: The present and future orientation,https://www.sciencedirect.com/science/article/pii/S0303264724001977,245,2024
