ENTRYTYPE,ID,abstract,address,author,booktitle,doi,edition,editor,isbn,issn,journal,keywords,note,number,pages,publisher,series,title,url,volume,year
article,MAMOLO2022101014,"This research is part of a broader research program that explores teacher educators’ mathematical knowledge. We examine the experiences, perceptions, and needs of prospective teachers as they navigate a complex set of new and interweaving ideas for how to teach mathematics with socially relevant and responsible connections. In doing so, we draw on Mason’s (1998) perspectives about the structure of attention and awareness for mathematics teaching, to investigate the pathways of attention of middle school prospective teachers in a technology-intensive undergraduate coding course. The research findings show that teachers face challenges when they try to navigate the interdisciplinary space of mathematics, technology and societal issues (climate change) and that curiosity acts as a potential stimulus for determining how each pathway is developed and sustained.",,Ami Mamolo and Sheree Rodney and Diane Tepylo,,https://doi.org/10.1016/j.jmathb.2022.101014,,,,0732-3123,The Journal of Mathematical Behavior,"Awareness, Curiosity, Climate change, Coding, Pathways of attention, Mathematics for social justice, Teacher education",,,101014,,,Coding and climate change: Investigating prospective teachers’ pathways of attention,https://www.sciencedirect.com/science/article/pii/S0732312322000827,68,2022
article,AGBO2024100385,"The evolution of educational software applications has revolutionised teaching and learning methodologies in primary and secondary education over the past decade. This paper conducts a review of primary studies based on N = 21 papers published between 2013 and 2023, focusing on the diverse landscape of software applications designed for student learning, curriculum development, delivery, and assessment. Findings from this study showcases a range of software solutions ranging from assessment tools to tutoring applications. Distinctive features supporting various aspects of teaching and learning, including lesson planning, delivery, management, assessment, and self-directed learning, were also identified. Regarding the features of software solutions used in primary and secondary schools, some differences were identified in terms of complexity, interactivity, assessment methodologies, and the collaborative functionalities of these tools. While highlighting the potential benefits, findings from this study also showed that challenges such as deployment costs, user self-efficacy, and technology anxiety are influential factors affecting the adoption of these technologies in primary and secondary educational settings. The evidence presented in this study serves as a resource for educational leaders and practitioners, facilitating a deeper understanding of available educational tools and essential considerations in the design and adoption of future tools.",,Benjamin Agbo and Ceris Morris and Mogdam Osman and Joe Basketts and Theocharis Kyriacou,,https://doi.org/10.1016/j.ijedro.2024.100385,,,,2666-3740,International Journal of Educational Research Open,"Systematic literature review (SLR), Primary education, Secondary education, Software applications",,,100385,,,A systematic literature review on software applications used to support curriculum development and delivery in primary and secondary education,https://www.sciencedirect.com/science/article/pii/S2666374024000670,7,2024
article,GIANNAKOS2020100165,"This paper employs hierarchical clustering, strategic diagrams, and network analysis to construct an intellectual map of the Child–Computer Interaction research field (CCI) and to visualize the thematic landscape of this field using co-word analysis. This approach assumes that an article’s keywords constitute an adequate description of its content and reflect the topics that the article covers. It also assumes that the co-occurrence of two or more keywords within the same article indicates a linkage between those topics. This study quantifies the thematic landscape of the CCI field and elaborates on emerging topics as these are manifested in publications in the two primary venues of the CCI field, namely the proceedings of the annual IDC conference and the International Journal of CCI. Overall, a total of 1059 articles, and their respective 2445 unique, author-assigned keywords, are included in our analyses — all papers have been published between 2003 and 2018. The results indicate that the community has focused (i.e., high frequency keywords) in areas including Participatory Design, Tangibles, Design, Education, Coding, and Making. These areas also demonstrate a high degree of ”coreness” (i.e., connection with different topics) and ”constraint” (i.e., connection with otherwise isolated topics). The analysis also highlights well-structured yet peripheral topics, as well as topics that are either marginally interesting, or have the potential to become of major importance to the entire research network in the near future. Limitations of the approach and future work plans conclude the paper.",,Michail Giannakos and Zacharoula Papamitsiou and Panos Markopoulos and Janet Read and Juan Pablo Hourcade,,https://doi.org/10.1016/j.ijcci.2020.100165,,,,2212-8689,International Journal of Child-Computer Interaction,"Co-word analysis, Child–computer interaction, Literature review",,,100165,,,Mapping child–computer interaction research through co-word analysis,https://www.sciencedirect.com/science/article/pii/S2212868920300015,23-24,2020
article,BEIERLE2024109270,,,Christoph Beierle and Marco Ragni and Kai Sauerwald and Frieder Stolzenburg and Matthias Thimm,,https://doi.org/10.1016/j.ijar.2024.109270,,,,0888-613X,International Journal of Approximate Reasoning,,,,109270,,,Formal and cognitive reasoning,https://www.sciencedirect.com/science/article/pii/S0888613X24001579,174,2024
article,SCHAFER2024105962,"Previous research has shown that executive functions can contribute to successful problem-solving in preschool and elementary school children. However, most studies did not simultaneously assess the role of different specific aspects of executive functions. Therefore, the aim of our study was to investigate the individual contribution of inhibition, working memory, and cognitive flexibility to science problem-solving performance in elementary school children. A total of 478 children from first and second grades (Mage = 7.44 years) participated in our study. They performed a Go/No-go task (inhibition), a Corsi blocks backward task (working memory), a flexible item selection task (cognitive flexibility), and three science problem-solving tasks, including two gear turning tasks and one stabilization task. Structural equation modeling showed that working memory and cognitive flexibility individually contributed to problem-solving performance, whereas inhibition did not. We conclude that maintaining task requirements and dynamic object relations (working memory) and switching between different problem-solving phases (cognitive flexibility) are essential components of successful science problem-solving in elementary school children. Inhibitory processes may be more relevant in tasks involving a higher degree of interference at the task or response level.",,Jonas Schäfer and Timo Reuter and Miriam Leuchter and Julia Karbach,,https://doi.org/10.1016/j.jecp.2024.105962,,,,0022-0965,Journal of Experimental Child Psychology,"Executive functions, Problem-solving, Inhibition, Working memory, Cognitive flexibility, Elementary school age",,,105962,,,"Executive functions and problem-solving—The contribution of inhibition, working memory, and cognitive flexibility to science problem-solving performance in elementary school students",https://www.sciencedirect.com/science/article/pii/S0022096524001024,244,2024
article,CHENG2019361,"There has recently been a renewed interest in integrating programming into the curriculum of primary education, partly due to the availability of the visual programming environment (VPE) designed for educational purposes. While substantial progress on exploring the potential benefits of VPE has been achieved, much remains to be done to understand students' acceptance of VPE and whether gender difference plays a role in their acceptance. This study was thus designed to extend the technology acceptance model to identify determinants influencing boys' and girls' behavioural intention to use VPE in the primary school context. It used a mixed method approach to evaluate the proposed model using questionnaire and interview data collected from 431 students (296 boys and 135 girls) in 38 primary schools. Among boys and girls, computer self-efficacy is shown to be the external factor significantly influencing both perceived usefulness and perceived ease of use of VPE, while attitude towards VPE is found to have a significant effect on behavioural intention to use VPE. In addition, gender differences are found in the impact of social influence and external encouragement on students' perceptions towards VPE, and also in the impact of students' perceptions towards VPE on their behavioural intention to use it. Based on the findings, several recommendations are made to encourage primary students to use VPE for programming.",,Gary Cheng,,https://doi.org/10.1016/j.chb.2018.11.043,,,,0747-5632,Computers in Human Behavior,,,,361-372,,,Exploring factors influencing the acceptance of visual programming environment among boys and girls in primary schools,https://www.sciencedirect.com/science/article/pii/S0747563218305788,92,2019
article,AIBINU2023100590,"The presence of delays in a mathematical model can improve its vitality and suitability in describing several phenomena. However, in the presence of delays, nonlinear fractional differential equations are more difficult to study. This paper presents the use of a blend of variational iteration method with Sumudu transform for solving delay differential equations with Caputo derivatives of fractional variable order. Moreover, the paper introduces delays into the price adjustment equations to propose new price adjustment models with more potential for vitality and suitability. The paper assigns suitable real values to the parameters for the graphical display and comparison of the obtained solutions. The paper presents the interactions that exist among the price, demand, supply and dependence of supply and demand on the price, which can be applied to estimate the equilibrium price.",,M.O. Aibinu and S. Moyo,,https://doi.org/10.1016/j.padiff.2023.100590,,,,2666-8181,Partial Differential Equations in Applied Mathematics,"Sumudu transform, Caputo fractional derivative, Price adjustment, Model, Market equilibrium",,,100590,,,Solutions of fractional differential equations by using a blend of variational iteration method with Sumudu transform and application to price adjustment equations,https://www.sciencedirect.com/science/article/pii/S2666818123001031,8,2023
article,WU2024100295,"There is growing recognition among researchers and stakeholders about the significant impact of artificial intelligence (AI) technology on classroom instruction. As a crucial element in developing AI literacy, AI education in K-12 schools is increasingly gaining attention. However, most existing research on K-12 AI education relies on experiential methodologies and suffers from a lack of quantitative analysis based on extensive classroom data, hindering a comprehensive depiction of AI education's current state at these educational levels. To address this gap, this article employs the advanced semantic understanding capabilities of large language models (LLMs) to create an intelligent analysis framework that identifies learning theories, pedagogical approaches, learning tools, and levels of AI literacy in AI classroom instruction. Compared with the results of manual analysis, analysis based on LLMs can achieve more than 90% consistency. Our findings, based on the analysis of 98 classroom instruction videos in central Chinese cities, reveal that current AI classroom instruction insufficiently foster AI literacy, with only 35.71% addressing higher-level skills such as evaluating and creating AI. AI ethics are even less commonly addressed, featured in just 5.1% of classroom instruction. We classified AI classroom instruction into three categories: conceptual (50%), heuristic (18.37%), and experimental (31.63%). Correlation analysis suggests a significant relationship between the adoption of pedagogical approaches and the development of advanced AI literacy. Specifically, integrating Project-based/Problem-based learning (PBL) with Collaborative learning appears effective in cultivating the capacity to evaluate and create AI.",,Di Wu and Meng Chen and Xu Chen and Xing Liu,,https://doi.org/10.1016/j.caeai.2024.100295,,,,2666-920X,Computers and Education: Artificial Intelligence,"AI education, Large language models, Pedagogical approaches, AI literacy",,,100295,,,"Analyzing K-12 AI education: A large language model study of classroom instruction on learning theories, pedagogy, tools, and AI literacy",https://www.sciencedirect.com/science/article/pii/S2666920X24000985,7,2024
article,YILMAZ2023100005,"With the diversification of generative artificial intelligence (AI) applications, the interest in their use in every segment and field of society in recent years has been increasing rapidly. One of these areas is programming learning and program writing processes. One of the generative AI tools used for this purpose is ChatGPT. The use of ChatGPT in program writing processes has become widespread, and this tool has a certain potential in the programming process. However, when the literature is examined, research results related to using ChatGPT for this purpose have yet to be found. The existing literature has a gap that requires exploration. This study aims to analyze the students' perspectives on using ChatGPT in the field of programming and programming learning. The study encompassed a cohort of 41 undergraduate students enrolled in a public university's Computer Technology and Information Systems department. The research was carried out within the scope of the Object-Oriented Programming II course for eight weeks. Throughout the research process, students were given project assignments related to the course every week, and they were asked to use ChatGPT while solving them. The research data was collected using a form consisting of open-ended questions and analyzed through content analysis. The research findings revealed both the advantages and disadvantages of ChatGPT usage, as perceived by the students. The students stated that the main benefits of using ChatGPT in programming learning are providing fast and mostly correct answers to questions, improving thinking skills, facilitating debugging, and increasing self-confidence. On the other hand, the main limitations of using ChatGPT in programming education were getting students used to laziness, being unable to answer some questions, or giving incomplete/incorrect answers, causing professional anxiety in students. Based on the results of the research, it can be said that it would be useful to integrate generative AI tools into programming courses considering the advantages they provide in programming teaching. However, appropriate measures should be taken regarding the limitations it brings. Based on the research findings, several recommendations were proposed regarding the integration of ChatGPT into lessons.",,Ramazan Yilmaz and Fatma Gizem {Karaoglan Yilmaz},,https://doi.org/10.1016/j.chbah.2023.100005,,,,2949-8821,Computers in Human Behavior: Artificial Humans,"Generative artificial intelligence, ChatGPT, Programming, Programming learning, Student opinions",,2,100005,,,Augmented intelligence in programming learning: Examining student views on the use of ChatGPT for programming learning,https://www.sciencedirect.com/science/article/pii/S2949882123000051,1,2023
article,YUKSEL2025100890,"This study aims to examine the effects of educational robotics activities on students’ 21st century skills. In the study, explanatory mixed method design was used. As a quantitative data collection tool, the 21st century skills scale was utilized [47]. In addition to quantitative data, qualitative data were collected from the teachers and students through semi-structured interviews. Within the scope of the research, students participated in robotic design courses with Arduino over the learning management system for ten weeks and participated in a competition with their products at the end of the activity. The activity was held with the participation of 62 students and 10 teachers. The findings of the study showed that educational robotic activities caused a significant increase in the affective domain of the students. While it did not cause any significant increase in the cognitive and sociocultural domains, the average scores of students increased on post-tests compared to the pretests for these two domains. In addition, students’ 21st century skills did not differ according to gender. Although there is no statistically significant difference in pretest–posttest results due to grade level, an increase was observed in posttest averages at each grade level. The observed increase in the post-tests, although not statistical, reveals the positive effect of educational robotic coding in terms of students’ 21st century skills. To support the results of the quantitative data, the analysis of the qualitative data revealed a consensus of both teachers and students on the contribution of such applications to the advancement of contemporary skills. In conclusion, the results of this study show that educational robotic coding can be used to develop 21st century skills of elementary school students.",,Akça Okan Yüksel and Bilal Atasoy and Selçuk Özdemir,,https://doi.org/10.1016/j.entcom.2024.100890,,,,1875-9521,Entertainment Computing,"21st century skills, Educational robotics coding, Elementary school students, Sociocultural, Cognitive, Affective",,,100890,,,Transformation of labor: Educational robotics coding in elementary schools for 21st century skills,https://www.sciencedirect.com/science/article/pii/S1875952124002581,52,2025
article,LIU2024104393,"Collaborative programming is being increasingly used to overcome the difficulties of the individual programming process. In this study, we investigated the effect of collaborative perception on cognitive engagement and learning outcomes in collaborative programming. We used a quasi-experimental research to determine the differences in cognitive engagement and learning outcomes of three groups with different levels of collaborative perception. The findings highlight several important conclusions. First, there were significant differences in cognitive engagement and learning outcomes across collaborative perception groups. Students with high levels of collaborative perception demonstrate more comprehensive and diverse cognitive engagement, resulting in higher learning outcomes compared to those with lower perception. Second, students in the low collaborative perception group had more Clarification-Elaboration cognitive connections, and students in the high collaborative perception group had stronger Clarification-Positioning and Clarification-Verification cognitive connections. Third, collaborative perception positively moderated the relationship between cognitive engagement and learning outcomes. In particular, three cognitive engagement, Clarification, Elaboration, and Positioning, had a greater impact on performance when moderated by collaborative perceptions. These findings have practical implications for educators and course designers, emphasizing the importance of considering students' collaborative perception when forming groups and promoting effective collaborative programming.",,Zhi Liu and Ya Gao and Yuqin Yang and Xi Kong and Liang Zhao,,https://doi.org/10.1016/j.actpsy.2024.104393,,,,0001-6918,Acta Psychologica,"Students' perceptions of collaboration, Cognitive engagement, Epistemic network analysis, Learning outcomes, Collaborative programming",,,104393,,,Exploring the influence of students' perceptions of face-to-face collaboration on cognitive engagement and learning outcomes in collaborative programming,https://www.sciencedirect.com/science/article/pii/S0001691824002701,248,2024
article,SAMSUNDER2023105498,"Background
Concerns around accuracy and performance of rapid antigen tests continue to be raised with the emergence of new SARS-CoV-2 variants.
Objective
To evaluate the performance of two widely used SARS-CoV-2 rapid antigen tests during BA.4/BA.5 SARS-CoV-2 wave in South Africa (May – June 2022).
Study design
A prospective field evaluation compared the SARS-CoV-2 Antigen Rapid test from Hangzhou AllTest Biotech (nasal swab) and the Standard Q COVID-19 Rapid Antigen test from SD Biosensor (nasopharyngeal swab) to the Abbott RealTime SARS-CoV-2 assay (nasopharyngeal swab) on samples collected from 540 study participants.
Results
Overall 28.52% (154/540) were SARS-CoV-2 RT-PCR positive with median cycle number value of 12.30 (IQR 9.30–19.40). Out of the 99 successfully sequenced SARS-CoV-2 positive samples, 18 were classified as BA.4 and 56 were classified as BA.5. The overall sensitivities of the AllTest SARS-CoV-2 Ag test and Standard Q COVID-19 Ag test were 73.38% (95% CI 65.89–79.73) and 74.03% (95% CI 66.58–80.31) and their specificities were 97.41% (95% CI 95.30–98.59) and 99.22% (95% CI 97.74–99.74) respectively. Sensitivity was >90% when the cycle number value was <20. The sensitivity of both rapid tests was >90% in samples infected with Omicron sub-lineage BA.4 and BA.5.
Conclusion
Accuracy of tested rapid antigen tests that target the nucleocapsid SARS-CoV-2 protein, were not adversely affected by BA.4 and BA.5 Omicron sub-variants.",,Natasha Samsunder and Gila Lustig and Margaretha {de Vos} and Sinaye Ngcapu and Jennifer Giandhari and Derek Tshiabuila and Emmanuel James San and Lara Lewis and Ayesha BM Kharsany and Cherie Cawood and Tulio {de Oliveira} and Quarraisha {Abdool Karim} and Salim {Abdool Karim} and Camille Escadafal and Kogieleum Naidoo and Aida Sivro,,https://doi.org/10.1016/j.jcv.2023.105498,,,,1386-6532,Journal of Clinical Virology,"SARS-CoV-2, COVID-19, Antigen, Sensitivity, Specificity, Omicron, BA.4, BA.5",,,105498,,,Performance of rapid antigen tests in identifying Omicron BA.4 and BA.5 infections in South Africa,https://www.sciencedirect.com/science/article/pii/S138665322300121X,165,2023
article,FIRTH201438,"Computer programming is being taught to kids as young as five. How will that help, asks Niall Firth",,Niall Firth,,https://doi.org/10.1016/S0262-4079(14)61724-3,,,,0262-4079,New Scientist,,,2985,38-41,,,Code generation,https://www.sciencedirect.com/science/article/pii/S0262407914617243,223,2014
article,AZEKA2022e10517,"The lack of relevant and disaggregated data about schools is a challenge for organizations implementing and funders looking to invest in kindergarten through 12th-grade education programs in New York City (NYC), often forcing organizations to make critical programmatic and financial decisions with only partial or anecdotal information about schools and its existing efforts. Over the last two years, an institution of higher education and a private foundation worked together to address this problem by indexing text in thousands of annual school reports and combining multiple open data sets about schools, including geography, demographics, and academic performance, into a single database. The initial use case focused on understanding the existing computing education efforts in NYC. However, seeing the potential to inform a broader set of questions, the collaborators began exploring the utility of such data with program officers at the foundation. Interviews of program officers around their programmatic needs and challenges illuminated their struggles with analyzing scattered data, difficulty accessing non-academic data and the need for disaggregated and geographical data. These findings are being used to inform the development of a data portal that interfaces with the aggregated dataset for foundations and others interested in data about schools.",,Steven Azeka and Aankit Patel and Kenjiro Kanamaru,,https://doi.org/10.1016/j.heliyon.2022.e10517,,,,2405-8440,Heliyon,"School data, Comprehensive education plans, Data tool, Program officers, Computing education, Computer science education, Qualitative research",,9,e10517,,,Building a school data portal using open data: A description of the user research & development process,https://www.sciencedirect.com/science/article/pii/S2405844022018059,8,2022
article,KINGKING2017225,,,ElizabethElizabeth KingKing,,https://doi.org/10.1108/OTH-07-2017-0050,,,,1074-8121,On the Horizon,,,4,225-234,,,Editorial,https://www.sciencedirect.com/science/article/pii/S1074812123000404,25,2017
article,ZHOU2024102496,,,Alvin Zhou and Toni G.L.A. {van der Meer},,https://doi.org/10.1016/j.pubrev.2024.102496,,,,0363-8111,Public Relations Review,,,,102496,,,Computational strategic communication in a data-driven world,https://www.sciencedirect.com/science/article/pii/S0363811124000754,,2024
article,CHENG2023100171,"Artificial Intelligence (AI) has rapidly emerged as a transformative force across diverse sectors worldwide, with policy initiatives signalling its rising prominence. In the realm of education, AI holds promise for revolutionising learning and teaching. However, the incorporation of AI in basic education faces significant challenges for many schools, particularly when explicit curriculum guidelines are absent, and teachers have limited exposure to AI technologies. This study delves into the importance of integrating Artificial Intelligence in Education (AIED), particularly in primary and secondary school settings, with a specific emphasis on the obstacles and facilitators. The research examines the impact of digital leadership and its role in mitigating teachers' barriers to AIED incorporations. These external variables are systematically outlined within the conceptual framework proposed by this study. Furthermore, it conceptualises and considers three AIED approaches—Learning from AI, Learning about AI, and Learning with AI—as internal variables central to basic-education AIED incorporations, as highlighted in previous research. The study gathers quantitative data through a self-constructed questionnaire survey from 204 school principals and management-level teachers across 60 primary and secondary schools in Hong Kong, capturing their perceptions of AIED incorporation. A structural equation model (SEM) is adopted to analyse the relationships between digital leadership, internal and external teacher barriers, and the three AIED approaches. The findings underscore that digital leadership is a significant factor in facilitating AI incorporations in schools, and that teachers' internal and external barriers considerably affect Learning about AI. The paper concludes by proposing strategies to enhance the capabilities of school leaders and teachers in promoting AIED in basic education.",,Eric Chi Keung Cheng and Tianchong Wang,,https://doi.org/10.1016/j.caeai.2023.100171,,,,2666-920X,Computers and Education: Artificial Intelligence,"Digital leadership, Teachers' barriers to change, Artificial intelligence in education, AIED",,,100171,,,Leading digital transformation and eliminating barriers for teachers to incorporate artificial intelligence in basic education in Hong Kong,https://www.sciencedirect.com/science/article/pii/S2666920X23000504,5,2023
article,HARANGUS20181031,"Our research aims to provide information on whether students who have finished a school have mastered the ability of algorithmic thinking or the focus in their training was more on simply memorizing and using the algorithms. The question is how typical it is for each specialization in our educational system that the composition of the subjects specified in the national curricula should influence the development of problem-solving skills and limit the field of human subjects where it is less important to apply cognitive models or algorithmic thinking acquired through the study of formal sciences. The participants in the experiment were taken from the first year students of Sapientia University, Faculty of Technical and Human Sciences of Tirgu Mures (N = 231). Our research confirmed the expected results, that programming experience and good programming skills are associated with in-depth, context-independent algorithmic thinking. An even more important result, however, is that the advanced algorithmic thinking operations presume high level reading comprehension skill: possession of integration and interpretation, as well as reflection and evaluation skills.",,Katalin Harangus and Zoltán Kátai,,https://doi.org/10.1016/j.promfg.2018.03.146,,,,2351-9789,Procedia Manufacturing,"Algorithmic thinking, Problem-solving, Reading comprehension, Thinking process, Education","11th International Conference Interdisciplinarity in Engineering, INTER-ENG 2017, 5-6 October 2017, Tirgu Mures, Romania",,1031-1037,,,Algorithmic thinking vs. text comprehension,https://www.sciencedirect.com/science/article/pii/S2351978918304426,22,2018
article,GILES20221,"Background
Snakebite victims are commonly seen in KwaZulu-Natal Hospitals, with only a minority of patients requiring antivenom. This study reviewed antivenom-associated adverse events at our institution, after administration of the South African Vaccine Producers (SAVP) polyvalent antivenom.
Methods
A retrospective review, over 52 months (January 2016–April 2020), of patients who received antivenom. Demographics, clinical details and clinical course following antivenom administration were analysed.
Results
Emergency department doctors treated 758 snakebites; 156 patients were admitted of which 51 (33%) received antivenom. Indications for antivenom included: neurotoxicity (24%), haemotoxicity (18%) and significant cytotoxicity (58%). Antivenom-associated adverse events occurred in 61% of patients; with 47% developing anaphylaxis requiring adrenaline infusion. There was a higher incidence of anaphylaxis in children (57%) than in adults (40%), p = 0.55. There was no association between antivenom dose and anaphylaxis. No benefit was noted with adrenaline premedication (p = 0.64), nor with the addition of antihistamine or steroid pre-medicants to adrenaline (p = 0.61). Multivariable logistic regression identified age as a predictor for anaphylaxis, but not dose or duration of antivenom and not any particular form of premedication. Intubation was required in 29% of patients developing anaphylaxis. There were no deaths and all patients made full recovery.
Conclusion
Almost half of the patients at Ngwelezana hospital in Kwazulu-Natal receiving the SAVP polyvalent antivenom developed anaphylaxis requiring adrenaline infusion, with children at higher risk. The administration of this antivenom must only be given for valid indications, in a high-care environment by medical personnel ready to manage anaphylactic shock. The addition of antihistamine and corticosteroids to adrenaline for premedication has no added benefit.",,T. Giles and S.R. Čačala and D. Wood and J. Klopper and G.V. Oosthuizen,,https://doi.org/10.1016/j.toxicon.2022.07.008,,,,0041-0101,Toxicon,"Antivenom, Anaphylaxis, Ngwelezana, South Africa",,,1-4,,,"A retrospective study of antivenom-associated adverse reaction and anaphylaxis at Ngwelezana Hospital, South Africa",https://www.sciencedirect.com/science/article/pii/S0041010122002227,217,2022
article,LOCKWOOD2019100688,"In this paper, we make a case for computing as a mathematical disciplinary practice. We present results from interviews with research mathematicians in which they reflected on the use of computing in their professional work. We draw on their responses to present evidence that computing is an inherent part of doing mathematics and is a practice they want their students to develop. We also discuss the mathematicians’ perspectives on how they learned and teach computing, and we suggest that much needs to be explored about how to teach computing effectively. Our overarching goal is to draw attention to the importance of the teaching and learning of computing, and we argue that it is an imperative topic of study in mathematics education research.",,Elise Lockwood and Anna F. DeJarnette and Matthew Thomas,,https://doi.org/10.1016/j.jmathb.2019.01.004,,,,0732-3123,The Journal of Mathematical Behavior,"Computation, Mathematical disciplinary practices, Mathematicians",,,100688,,,Computing as a mathematical disciplinary practice,https://www.sciencedirect.com/science/article/pii/S0732312318300282,54,2019
article,2024100671,,,,,https://doi.org/10.1016/j.ijcci.2024.100671,,,,2212-8689,International Journal of Child-Computer Interaction,,,,100671,,,Erratum regarding missing Declaration of Competing Interest statements in previously published articles,https://www.sciencedirect.com/science/article/pii/S2212868924000394,41,2024
article,WOLFENGAGEN20229,"Computational activity is now recognized as a natural science, and computational and information processes have been discovered in the deep structures of many areas. Computations in the natural world were present long before the invention of computers, but a remarkable shift in understanding its fundamental nature occurs, in fact, before our eyes. The present moment, in fact, is a transition from the concept of computer science as an artificial science to the understanding that information processes are abundant in nature. Computing is recognized as a natural science that studies natural and artificial information processes. In everyday computing, operations are performed on the individual generators, with little attention paid to their internal structure. However, many common operations consist of more primitive constructions connected by a combination mode. The interaction of information processes and corresponding structures is carried out in an environment of “applicative interaction”, their applications to each other, and the study of the properties of this environment allows us to understand the nature of the computations. In the present work, the main attention is paid to elucidating the technological features of computations with individual generators, or objects. Their interaction is considered in an applicative environment, which allows us to elucidate the internal structure of ordinary operations, the knowledge of which allows us to understand their properties. The choice of initial constant generators, considered as generic ones and expressed by combinators, is discussed. These initial generators are used as the main “building blocks” that occur within the larger blocks of the applicative environment in interaction with each other. As a result of the interaction, constructions arise that give representative sets of ordinary operators and embedded computing systems.",,Viacheslav Wolfengagen and Larisa Ismailova and Sergey Kosikov,,https://doi.org/10.1016/j.cogsys.2021.10.001,,,,1389-0417,Cognitive Systems Research,"Combinatory logic, Combinator-as-a-process, Information process, Applicative structure, Artificial computing, Natural computing",,,9-23,,,Cognitive technology to capture deep computational concepts with combinators,https://www.sciencedirect.com/science/article/pii/S1389041721000747,71,2022
article,CHARALAMBOS2024101838,"This paper introduces p5.quadrille.js, an open-source p5.js library and game-based learning tool for creative coding. It enables board game design, creative code applications like photo and video mosaics, and visualizing complex concepts like image convolution. The design of the library ensures students engage with essential skills in functional and object-oriented programming, set and logical operations, geometric transformations, and game design. Illustrative examples demonstrate its main functionalities, and a preliminary evaluation highlights the potential for future quantitative research to assess its impact on learning outcomes.",,Jean Pierre Charalambos,,https://doi.org/10.1016/j.softx.2024.101838,,,,2352-7110,SoftwareX,"Game-based learning, Creative-coding, p5.js library",,,101838,,,p5.quadrille.js: P5.js quadrille library,https://www.sciencedirect.com/science/article/pii/S2352711024002097,27,2024
article,KE201426,"This mixed-method case study examined the potential of computer-assisted, math game making activities in facilitating design-based math learning for school children. Sixty-four middle school children participated in Scratch-based, math game making activities. Data were collected via activity and conversation observation, artifact analysis, interviewing, and survey. The study findings indicated that participants developed significantly more positive dispositions toward mathematics after computer game making. The study also found that experience-driven game design processes helped to activate children's reflection on everyday mathematical experiences. Mathematical thinking and content experience were intertwined within the process of computer game authoring. On the other hand, children designers were involved in game-world and story crafting more than mathematical representation. And it was still challenging for them to perform computer game coding with abstract reasoning.",,Fengfeng Ke,,https://doi.org/10.1016/j.compedu.2013.12.010,,,,0360-1315,Computers & Education,"Learning by design, Game-based learning, Mathematical disposition, Thinking mathematically, Computer game making",,,26-39,,,An implementation of design-based learning through creating educational computer games: A case study on mathematics learning during design and computing,https://www.sciencedirect.com/science/article/pii/S0360131513003345,73,2014
