ENTRYTYPE,ID,abstract,address,author,booktitle,doi,edition,editor,isbn,issn,journal,keywords,note,number,pages,publisher,series,title,url,volume,year
article,NASIR2022100093,"The learning process depends on the nature of the learning environment, particularly in the case of open-ended learning environments, where the learning process is considered to be non-linear. In this paper, we report on the findings of employing a multimodal Hidden Markov Model (HMM) based methodology to investigate the temporal learning processes of two types of learners that have learning gains and a type that does not have learning gains in an open-ended collaborative learning activity. Considering log data, speech behavior, affective states and gaze patterns, we find that all learners start from a similar state of non-productivity, but once out of it they are unlikely to fall back into that state, especially in the case of the learners that have learning gains. Those who have learning gains shift between two problem solving strategies, each characterized by both exploratory and reflective actions, as well as demonstrate speech and gaze patterns associated with these strategies, that differ from those who don't have learning gains. Further, the teams that have learning gains also differ between themselves in the manner in which they employ the problem solving strategies over the interaction, as well as in the manner they express negative emotions while exhibiting a particular strategy. These outcomes contribute to understanding the multiple pathways of learning in an open-ended collaborative learning environment, and provide actionable insights for designing effective interventions.",,Jauwairia Nasir and Mortadha Abderrahim and Aditi Kothiyal and Pierre Dillenbourg,,https://doi.org/10.1016/j.caeai.2022.100093,,,,2666-920X,Computers and Education: Artificial Intelligence,"collaborative problem solving, Collaborative learning processes, Multi-modal learning analytics, Hidden markov models, Time-series modelling, Productive engagement",,,100093,,,Temporal pathways to learning: How learning emerges in an open-ended collaborative activity.,https://www.sciencedirect.com/science/article/pii/S2666920X22000480,3,2022
article,TAN2020101793,"Over the years, various technical means have been developed to protect Internet users from phishing attacks. To enrich the anti-phishing efforts, we capitalise on concepts from graph theories, and propose a set of novel graph features to improve the phishing detection accuracy. The initial phase of the proposed technique involved the extraction of hyperlinks in the webpage under scrutiny and fetching the corresponding neighbourhood webpages. During this process, the page linking data were collected, and used to construct a web graph which models the overall hyperlink and network structure of the webpage. From the web graph, graph measures were computed and extracted as graph features to derive a classifier for detecting phishing webpages. Experimental results show that the proposed graph features achieve an improved overall accuracy of 97.8% when C4.5 was utilised as classifier, outperforming the existing conventional features derived from the same data samples. Unlike conventional features, the proposed graph features leverage inherent phishing patterns that are only visible at a higher level of abstraction, thus making it robust and difficult to be evaded by direct manipulations on the webpage contents. Our proposed graph-based technique also shows promising results when benchmarked against a prominent phishing detection technique. Hence, the proposed technique is an important contribution to the existing anti-phishing research towards improving the detection performance.",,Choon Lin Tan and Kang Leng Chiew and Kelvin S.C. Yong and San Nah Sze and Johari Abdullah and Yakub Sebastian,,https://doi.org/10.1016/j.cose.2020.101793,,,,0167-4048,Computers & Security,"Phishing detection, Hyperlinks, Web graph, Graph features, Machine learning",,,101793,,,A graph-theoretic approach for the detection of phishing webpages,https://www.sciencedirect.com/science/article/pii/S016740482030078X,95,2020
article,GRAPIN201971,"To support English learners (ELs) in attaining rigorous content standards, U.S. federal legislation requires that English language proficiency (ELP) standards align with content standards. Whereas language use in content learning has traditionally been defined in terms of structure, content and language educators have devoted increased attention to precision. Precision goes beyond the structural elements of language to the disciplinary meaning that those elements communicate. In this article, we define precision and distinguish it from vocabulary, accuracy, and complexity. Then, we highlight divergent conceptions of precision in content standards and ELP standards. In light of these divergent conceptions, we present work samples from an elementary science classroom to illustrate how precision of disciplinary meaning is essential to engaging in disciplinary practices of content standards. We close by proposing the need for a more meaning-centered view of language use with ELs in the content areas.",,Scott E. Grapin and Lorena Llosa and Alison Haas and Marcelle Goggins and Okhee Lee,,https://doi.org/10.1016/j.linged.2019.03.004,,,,0898-5898,Linguistics and Education,"Precision, English learners, Language and content integration, English language proficiency standards, Content standards",,,71-83,,,Precision: Toward a meaning-centered view of language use with English learners in the content areas,https://www.sciencedirect.com/science/article/pii/S0898589818303140,50,2019
article,ROMEROORGANVIDEZ2024112029,"Data visualization aims to convey quantitative and qualitative information effectively by determining which techniques and visualizations are most appropriate for different situations and why. Various software solutions can produce numerous visualizations of the same data set. However, data visualization encompasses a wide range of visual configurations that depend on factors such as the type of data being displayed, the different displays (e.g., scatter plots, line graphs, and pie charts), the visual components used to represent the data (e.g., lines, dots, and bars), and the specific visual attributes of those components (e.g., color, shape, size, and length). A similar problem arises when designing data tables, where the dimensionality of the data and its complexity influence the choice of the most appropriate structure (e.g., unidirectional, bidirectional). Often, this broad spectrum of configurations requires a visualization expert who knows which techniques are best for which type of data source and what is to be conveyed. Typically, researchers and developers lack knowledge of data visualization best practices and must learn the design principles that enable effective communication and the technical details of the specific software tool they use to generate visualizations. This paper proposes a software product line approach to model and realize the variability of the visualization design process, using feature models to encode knowledge about design best practices in graphs and charts. Our approach involves solving visualization design variability through a stepwise configuration process and evaluating the proposal for a specific software visualization tool. Our solution facilitates effective communication of quantitative results by helping researchers and developers select and generate the most effective visualizations for each case. This approach opens up new opportunities for research at the intersection of data visualization and variability.",,David Romero-Organvidez and Jose-Miguel Horcas and José A. Galindo and David Benavides,,https://doi.org/10.1016/j.jss.2024.112029,,,,0164-1212,Journal of Systems and Software,"Effective communication, Graphs, Tables, Software product line, Variability, Visualization",,,112029,,,Data visualization guidance using a software product line approach,https://www.sciencedirect.com/science/article/pii/S0164121224000724,213,2024
article,PARHI2022108062,"Industry 4.0 is a technology-driven digital transformation to enable data-driven decision-making based on real-time data to enhance the competitiveness of traditional manufacturing. Moving forward, adopting Industry 4.0 is an evident requirement for manufacturers to remain competitive. Currently, in the early stages of adoption in most industries and countries, there is an evident lack of foundational Industry 4.0 knowledge among decision-makers. There are few studies on the adoption of Industry 4.0; however, they focus on specific domains like cloud computing, virtual reality, IoT, etc., and are primarily set in developed countries. This research proposes a multi-stage hybrid analytic approach whereby the research model was tested using Structural Equation Modelling (SEM). The SEM results were used as inputs for the Artificial Neural Networks (ANN) to determine significant predictors for the adoption of Industry 4.0 in Indian manufacturing industries. A comprehensive sample of 350 responses from various Indian manufacturers was collected and analyzed. Results revealed that the factors viz. Software Infrastructure (SI), System Flexibility (SF), Operational Accuracy (OA), and the Technical Capabilities (TC) play a dominant role in the successful adoption intentions of Industry 4.0 in India. Manufacturers from India and other emerging economies will benefit from the findings of this study by concentrating and improving on the dominant adoption factors of Industry 4.0. Concluding, we discuss the study’s results and derive lessons learned for stakeholders, including managers, consultants, policymakers, and regulatory authorities.",,Shreyanshu Parhi and Kanchan Joshi and Thorsten Wuest and Milind Akarte,,https://doi.org/10.1016/j.cie.2022.108062,,,,0360-8352,Computers & Industrial Engineering,"Industry 4.0, Smart Manufacturing, Driving Factors, Indian Manufacturing Industry, SEM, ANN",,,108062,,,Factors affecting Industry 4.0 adoption – A hybrid SEM-ANN approach,https://www.sciencedirect.com/science/article/pii/S0360835222001322,168,2022
article,SMITH20189,"Tendencies in contemporary participatory design suggest a move away from engagement of limited stakeholders in preconfigured design processes and predefined technology outcomes, towards more complex and long-term engagement with heterogeneous communities and larger ecologies of social and technological transformation. Building on core values of participatory design, we introduce three dimensions of engagement of scoping, developing and scaling that we argue can be essential in developing a holistic approach to participatory design as a sustainable practice of social change. The dimensions foreground central aspects of participatory design research that are discussed in relation to a long-term project exploring design and digital fabrication technologies in Danish primary and secondary education.",,Rachel Charlotte Smith and Ole Sejer Iversen,,https://doi.org/10.1016/j.destud.2018.05.005,,,,0142-694X,Design Studies,"participatory design, design process, user participation, design practice, educational technology",Participatory Design,,9-36,,,Participatory design for sustainable social change,https://www.sciencedirect.com/science/article/pii/S0142694X18300425,59,2018
article,KADERAVEK201527,"This paper describes the development, testing and implementation of the Systematic Characterization of Inquiry Instruction in Early LearNing Classroom Environments (SCIIENCE). The SCIIENCE instrument was designed to capture best practices outlined in the National Research Council's Framework for K-12 Science Education as they occur within a science lesson. The goals of the SCIIENCE instrument are to (a) assess the quality of science instruction in PK-3 classrooms, (b) capture teacher behaviors and instructional practices that engage students in the lesson, promote scientific studies, encourage higher-level thinking, and (c) provide a feedback mechanism for guiding professional development of PK-3 teachers. Science educators can apply this instrument to teacher behaviors and use the data to improve classroom inquiry instructional methodology.",,Joan N. Kaderavek and Tamala North and Regina Rotshtein and Hoangha Dao and Nicholas Liber and Geoff Milewski and Scott C. Molitor and Charlene M. Czerniak,,https://doi.org/10.1016/j.stueduc.2015.03.003,,,,0191-491X,Studies in Educational Evaluation,"Discourse analysis, Teacher assessment, Language of science in classrooms, Validity/reliability",,,27-36,,,SCIIENCE: The creation and pilot implementation of an NGSS-based instrument to evaluate early childhood science teaching,https://www.sciencedirect.com/science/article/pii/S0191491X15000218,45,2015
article,MOHDAMINUDDIN2023103582,"Tor is one of the most popular anonymity networks that allows Internet users to hide their browsing activity. Hiding browsing activity is essential for Internet users to increase their privacy. Only Tor users should know the website they are browsing. However, an attacker can utilise the Website Fingerprinting (WF) attack to identify webpages browsed by Tor users. WF is a significant threat to Internet users' privacy as Tor should conceal the browsed webpages' information. Existing WF studies focused on the investigation to improve the identification capabilities, overlooking the systematic discussion and assessment of existing techniques. In addition, existing surveys and analyses reviewed insufficient variation of WF on Tor techniques. Therefore, this survey paper aims to provide a systematic and thorough review of various WF on Tor techniques. First, we discuss WF on Tor techniques in five primary aspects: threat model, victim target, website realm, traffic feature, and traffic classifier. We analyse and classify the reviewed studies on each WF aspect. The classification facilitates in-depth understanding and comparison between WF on Tor techniques. Furthermore, this paper investigates nine assumptions exercised in WF on Tor: closed-world, sequential browsing, isolated traffic, replicability, traffic parsing, passive webpage, disabled cache, static content, and single webpage. These assumptions limit the WF on Tor's practicality in real-world scenarios. Our analysis and classification indicate that most WF on Tor studies apply these assumptions despite being only suitable in controlled environments or laboratory experiments. In addition, most reviewed studies often lack transparency on the assumptions exercised in their studies, risking misunderstanding the WF on Tor techniques' actual practicality. At the end of this survey, we present WF on Tor taxonomy and highlight 21 WF on Tor research's limitations and gaps with plausible recommendations. We also discuss the WF on Tor studies' contribution category and development phase.",,Mohamad Amar Irsyad {Mohd Aminuddin} and Zarul Fitri Zaaba and Azman Samsudin and Faiz Zaki and Nor Badrul Anuar,,https://doi.org/10.1016/j.jnca.2023.103582,,,,1084-8045,Journal of Network and Computer Applications,"Security, Privacy, Anonymity, Tor, Traffic analysis, Website fingerprinting",,,103582,,,The rise of website fingerprinting on Tor: Analysis on techniques and assumptions,https://www.sciencedirect.com/science/article/pii/S1084804523000012,212,2023
article,1994505,,,,,https://doi.org/10.1016/0378-4754(94)90082-5,,,,0378-4754,Mathematics and Computers in Simulation,,,4,505-516,,,News of IMACS,https://www.sciencedirect.com/science/article/pii/0378475494900825,36,1994
article,FRECHETTE2021137,"The number of Dual Language Learners (DLLs) in the United States is rapidly increasing, with over 25% of the preschoolers speaking a language other than English at home leading to a need to examine skills that contribute to their achievement. Executive Control (EC), or the ability to regulate attention, affect, and behavior effectively, is one skill that is particularly important for preschool children to develop. EC has been examined for monolingual children as a single construct, and as two related constructs, Cool Executive Control (CEC) and Hot Executive Control (HEC), and is associated with later academic outcomes. The purpose of this study was to extend the EC research to DLL preschoolers, determine if EC is a one or two factor construct in a sample of DLLs, and examine if the construct relates to DLL children’s science achievement. Structural equation modeling was used with a sample of 181 DLL children enrolled in Head Start. In line with previous research on monolingual Head Start children, EC emerged as two distinct latent factors, CEC and HEC. This study also examined the association between concurrent CEC, HEC, and science achievement. CEC was positively associated with DLLs’ science achievement, whereas HEC was not. These findings stress the importance of measuring the two dimensions of DLLs’ EC separately as they differentially relate to science achievement.",,Elizabeth M. Frechette and Brooke M. Rumper and Daryl B. Greenfield,,https://doi.org/10.1016/j.ecresq.2020.11.010,,,,0885-2006,Early Childhood Research Quarterly,"Self-Regulation, Executive control, Dual language learners, Science, Low-income, Preschool",,,137-148,,,Executive control in dual language learning preschoolers: The association between Hot and cool executive control and science achievement,https://www.sciencedirect.com/science/article/pii/S0885200620301447,55,2021
article,CORDASCO201815,"Computational Social Science (CSS) involves interdisciplinary fields and exploits computational methods, such as social network analysis as well as computer simulation with the goal of better understanding social phenomena. Agent-Based Models (ABMs) represent an effective research tool for CSS and consist of a class of models, which, aim to emulate or predict complex phenomena through a set of simple rules (i.e., independent actions, interactions and adaptation), performed by multiple agents. The efficiency and scalability of ABMs systems are typically obtained distributing the overall computation on several machines, which interact with each other in order to simulate a specific model. Unfortunately, the design of a distributed simulation model is particularly challenging, especially for domain experts who sporadically are computer scientists and are not used to developing parallel code. D-MASON framework is a distributed version of the MASON library for designing and executing ABMs in a distributed environment ensuring scalability and easiness. D-MASON enable the developer to exploit the computing power of distributed environment in a transparent manner; the developer has to do simple incremental modifications to existing MASON models, without re-designing them. This paper presents several novel features and architectural improvements introduced in the D-MASON framework: an improved space partitioning strategy, a distributed 3D field, a distributed network field, a decentralized communication layer, a novel memory consistency mechanism and the integration to cloud environments. Full documentation, additional tutorials, and other material can be found at https://github.com/isislab-unisa/dmason where the framework can be downloaded.",,Gennaro Cordasco and Vittorio Scarano and Carmine Spagnuolo,,https://doi.org/10.1016/j.simpat.2018.09.002,,,,1569-190X,Simulation Modelling Practice and Theory,"Agent-based simulation, Parallel computing, Distributed computing, Scalable computational science, Cloud computing",,,15-34,,,Distributed MASON: A scalable distributed multi-agent simulation environment,https://www.sciencedirect.com/science/article/pii/S1569190X18301230,89,2018
incollection,ZEYER2015235,"In this chapter, the authors argue that the school science classroom should help students deal with complex real-life information about health and disease. They also discuss means by which curriculum and instruction in science education can be tied to these issues. The chapter reviews opportunities and challenges presented to individuals by the expectations of participatory health care, focusing on models of health literacy that can help understand and address the challenges. The authors argue that the problem of ensuring effective information use often lies in a transmission approach to health information provision. Transmitted knowledge is often not understood nor applied, as demonstrated in studies of human papillomavirus vaccination education. An alternative to knowledge transmission is the approach that aims to foster critical literacy, which is grounded in critical thinking essential to the practice of science. The chapter reviews a number of interdisciplinary science education activities that introduce health issues in the context of biology, physics, and chemistry education, ensuring deep understanding needed for developing critical literacy. It also discusses science education approaches and theories that encourage the development of deep, culturally meaningful science knowledge. Finally, the chapter reviews professional development and the role of various professionals, including teachers and librarians, in the collaborative endeavor of effective health information provision.",,Albert Zeyer and Daniel M. Levin and Alla Keselman,Meeting Health Information Needs Outside Of Healthcare,https://doi.org/10.1016/B978-0-08-100248-3.00011-1,,Catherine {Arnott Smith} and Alla Keselman,978-0-08-100248-3,,,"Health education, Health literacy, Information, Knowledge, Science education",,,235-261,Chandos Publishing,,11 - For the mutual benefit: Health information provision in the science classroom,https://www.sciencedirect.com/science/article/pii/B9780081002483000111,,2015
article,AOKI2013310,"Many nations are greatly affected by their education policies, and the educational level of different schools is relevant to a nation’s ICT policy. In the area of ICT, Korea has achieved quite high levels of competency. This study analyzed the level of ICT competency of 4490 elementary and 2419 middle schools in Korea within the context of the Korean educational system and social circumstances. The findings are as follows: first, differences in ICT level were greater among elementary schools than among middle schools; and secondly, ICT usage had a great impact on the ICT composite index for both elementary and middle schools. For both elementary and middle schools, the indicators that were found to have the greatest impact on the ICT composite index were ‘effort to make use of computers and ICT resources’ and ‘teaching of ICT-related subjects.’ Another variable that affected ICT competency was the level of ICT competency among the teachers and their willingness to use ICT in their lessons. This study found that merely the building of an ICT infrastructure is not enough to enhance the ICT level of schools. In addition to an ICT infrastructure the efforts of the teachers and administration were more important than any other factors. The findings of this study might provide useful suggestions to other nations that are endeavoring to enhance the ICT levels of their schools.",,Hiroyuki Aoki and JaMee Kim and WonGyu Lee,,https://doi.org/10.1016/j.compedu.2012.07.013,,,,0360-1315,Computers & Education,"ICT level, ICT composite index, Media in education, Pedagogical issue,  component and  component",,1,310-324,,,Propagation & level: Factors influencing in the ICT composite index at the school level,https://www.sciencedirect.com/science/article/pii/S0360131512001741,60,2013
article,ALE2022100478,"Embodied cognition is a concept that has been extensively explored by scholars within the Child–Computer Interaction community. However, there is a lack of a synthesis of this research to clarify the field’s benefits and drawbacks. This paper presents a survey of articles published between 2010 and 2020 in the Interaction Design and Children (IDC) conference and the International Journal of Child–Computer Interaction (IJCCI). We retrieved 158 papers using the keyword ”embodied cognition” and its derivatives. Further screening narrowed these down to 43. The purpose of this review is to provide an overview of the current landscape of ‘embodied’ research by reporting the most common subject areas of application, forms, and modes of embodiment, and the role of children and adults. Our contribution is twofold: we highlight the main trends around these themes within the field, and we provide eight critical areas of future research. By illustrating new challenges and opportunities, we aim to support the growth of this area of research within the CCI community.",,Moyosore Ale and Miriam Sturdee and Elisa Rubegni,,https://doi.org/10.1016/j.ijcci.2022.100478,,,,2212-8689,International Journal of Child-Computer Interaction,"Embodied cognition, Children, Child–computer interaction, Systematic literature review, Embodied interaction",,,100478,,,A systematic survey on embodied cognition: 11 years of research in child–computer interaction,https://www.sciencedirect.com/science/article/pii/S2212868922000174,33,2022
article,GROSSMAN201718,"As the need for multicore-aware programmers rises in both science and industry, Computer Science departments in universities around the USA are having to rethink their parallel computing curriculum. At Rice University, this rethinking took the shape of COMP 322, an introductory parallel programming course that is required for all Bachelors students. COMP 322 teaches students to reason about the behavior of parallel programs, educating them in both the high level abstractions of task-parallel programming as well as the nitty gritty details of working with threads in Java. In this paper, we detail the structure, principles, and experiences of COMP 322, gained from 6 years of teaching parallel programming to second-year undergraduates. We describe in detail two particularly useful tools that have been integrated into the curriculum: the HJlibparallel programming library and the Habanero Autograder for parallel programs. We present this work with the hope that it will help augment improvements to parallel computing education at other universities.",,Max Grossman and Maha Aziz and Heng Chi and Anant Tibrewal and Shams Imam and Vivek Sarkar,,https://doi.org/10.1016/j.jpdc.2016.12.026,,,,0743-7315,Journal of Parallel and Distributed Computing,"Autograding, Parallel, MPI, Java, JVM, Education, Multi-threading, Tools, Pedagogy","Keeping up with Technology: Teaching Parallel, Distributed and High-Performance Computing",,18-30,,,Pedagogy and tools for teaching parallel computing at the sophomore undergraduate level,https://www.sciencedirect.com/science/article/pii/S0743731517300047,105,2017
article,YURKOFSKY20191,"Online technologies hold promise to support more personalized teacher professional development (PD) experiences, but fulfilling this promise requires heightened attention to what teachers value about the outcomes of their learning. This paper uses the example of the Creative Computing Online Workshop (CCOW) to explore outcomes that teachers described as valuable: exposure to new ideas, rethinking classroom practice, and new relationships with their surrounding world. We discuss how the diversity, specificity, and nonlinearity of these outcomes extend teacher PD research, and suggest implications of this expanded framework for the design and evaluation of PD in both in-person and online contexts.",,Maxwell M. Yurkofsky and Sarah Blum-Smith and Karen Brennan,,https://doi.org/10.1016/j.tate.2019.03.002,,,,0742-051X,Teaching and Teacher Education,"Teacher learning, Professional development, Learning outcomes, Online learning",,,1-13,,,Expanding outcomes: Exploring varied conceptions of teacher learning in an online professional development experience,https://www.sciencedirect.com/science/article/pii/S0742051X17308247,82,2019
article,ADORNI2024100466,"In the rapidly evolving landscape of digital competencies, the need for a robust and universal method to assess students’ algorithmic thinking (AT) skills has become increasingly pronounced. Algorithmic thinking refers to the ability to analyse a problem and develop a step-by-step process to solve it. This research investigates the efficacy of the Cross Array Task (CAT) as an assessment tool for AT skills within Switzerland’s compulsory education system. Originally conceptualised as an unplugged activity, where students performed the task without digital technologies (e.g., by using gestures on paper) and an administrator manually assessed them, the CAT evolved into a digital activity that runs on an iPad. The CAT’s digital transformation has automated the scoring of student responses and data collection, streamlining the assessment processes and facilitating efficient large-scale assessments. It has also enhanced scalability, making the CAT suitable for widespread use in educational settings. Furthermore, it provides immediate feedback to students and educators, supporting timely interventions and personalised learning experiences. Our study aims to comprehensively investigate algorithmic competencies in compulsory education, examining their variations and influencing factors. This research examines key variables, such as age, sex, educational environment and school characteristics (e.g., the level and grade of education), and regional factors (e.g., the canton of the school) in Switzerland, and characteristics related to the specific assessment tool, including the type of artefact used, the complexity of the algorithms generated, and the level of autonomy. Additionally, it seeks to analyse the effectiveness of the unplugged and digital approaches in assessing AT skills, specifically comparing the unplugged and virtual CAT versions, aiming to provide insights into their advantages and potential synergies. This investigation delineates the developmental progression of AT skills across compulsory education, emphasising the influence of age on algorithm development and problem-solving strategies. Furthermore, we reveal the impact of artefacts and the potential of digital tools to facilitate advanced AT skill development across diverse age groups. Finally, our investigation delves into the influence of school environments and sex disparities on AT performance, alongside the significant individual variability influenced by personal abilities and external circumstances. These findings underscore the importance of tailored educational interventions and equitable practices to accommodate diverse learning profiles and optimise student outcomes in AT across educational settings.",,Giorgia Adorni and Igor Artico and Alberto Piatti and Elia Lutz and Luca Maria Gambardella and Lucio Negrini and Francesco Mondada and Dorit Assaf,,https://doi.org/10.1016/j.chbr.2024.100466,,,,2451-9588,Computers in Human Behavior Reports,"Teaching/learning strategies, 21st century abilities, Evaluation methodologies, Elementary education, Secondary education",,,100466,,,Development of algorithmic thinking skills in K-12 education: A comparative study of unplugged and digital assessment instruments,https://www.sciencedirect.com/science/article/pii/S245195882400099X,15,2024
article,MCCART2013235,"The long tail has attracted substantial theoretical as well as practical interest, yet there have been few empirical studies that have explicitly examined the factors that drive online conversions at these sites. This research tests several hypotheses derived from Information Foraging Theory (IFT) that pertain to goal achievement on long tail Web sites. IFT introduced concepts of information patches and information scent to model information seeking behavior of individuals, but has mostly been tested in production rule environments where the theory is used to simulate user behavior. Testing IFT-driven hypotheses on real data required learning information patches and scents using an inductive approach and in this paper we adapt existing algorithms for these discovery tasks. Our results based on clickstream data from forty-seven small business Web sites show both the existence of valuable information patches and information scent trails as well as their importance in explaining conversion on these sites. The majority of the hypotheses were supported and we discuss the implications of this for researchers and practitioners.",,J.A. McCart and B. Padmanabhan and D.J. Berndt,,https://doi.org/10.1016/j.dss.2013.01.025,,,,0167-9236,Decision Support Systems,"Information Foraging Theory, Long tail, Data mining, Clickstream analysis",,1,235-246,,,Goal attainment on long tail web sites: An information foraging approach,https://www.sciencedirect.com/science/article/pii/S0167923613000535,55,2013
article,CHAO2016202,"This study aims to advocate that a visual programming environment offering graphical items and states of a computational problem could be helpful in supporting programming learning with computational problem-solving. A visual problem-solving environment for programming learning was developed, and 158 college students were conducted in a computational problem-solving activity. The students' activities of designing, composing, and testing solutions were recorded by log data for later analysis. To initially unveil the students' practice and strategies exhibited in the visual problem-solving environment, this study proposed several indicators to quantitatively represent students' computational practice (Sequence, Selection, Simple iteration, Nested iteration, and Testing), computational design (Problem decomposition, Abutment composition, and Nesting composition), and computational performance (Goal attainment and Program size). By the method of cluster analysis, some empirical patterns regarding the students' programming learning with computational problem-solving were identified. Furthermore, comparisons of computational design and computational performance among the different patterns of computational practice were conducted. Considering the relations of students' computational practice to computational design and performance, evidence-based suggestions on the design of supportive programming environments for novice programmers are discussed.",,Po-Yao Chao,,https://doi.org/10.1016/j.compedu.2016.01.010,,,,0360-1315,Computers & Education,"Computer programming, Visual problem solving, Students programming patterns",,,202-215,,,"Exploring students' computational practice, design and performance of problem-solving through a visual programming environment",https://www.sciencedirect.com/science/article/pii/S0360131516300161,95,2016
article,WU201535,"Effects of multiple external representations on teaching and learning have been widely researched; however, relatively little is understood about how different types of representations used for item presentation influence students' performances in computer-based assessments, particularly in those evaluating complex abilities. We designed a multimedia-based assessment for secondary school students that focused on scientific inquiry abilities (i.e., questioning, experimenting, analyzing, and explaining). Through the participation of 1218 students (561 8th graders and 657 11th graders), the balanced arrangement of test booklets, and the use of a generalized partial credit Rasch model, this study aimed at investigating how the modality of representations for item presentation (i.e., dynamic and static) and type of visual information (i.e., context and content) conveyed by the representations affected the item difficulty of the multimedia-based assessment. The results showed that overall items became slightly more difficult for students when the item presentation was static. Also, the interaction effect between modality and grade was significant; when item presentation was changed from dynamic to static, the items became easier to the 8th graders, whereas they were more difficult to the 11th graders. The results suggested that older students might have more cognitive resources to retrieve information from dynamic displays to solve the assessment tasks successfully. Additionally, while all interactions between modality and type of information on items with context visuals were not significant, there were significant interactions on four items with content visuals. A further examination of the items suggested that the tasks and the phenomena involved in the items may influence how modality affected the item difficulties when content visuals were used. These results implied that researchers need to pay special attention on the design of content visuals because they appear to be more influential than context ones to students' performances of science assessments.",,Hsin-Kai Wu and Che-Yu Kuo and Tsung-Hau Jen and Ying-Shao Hsu,,https://doi.org/10.1016/j.compedu.2015.01.007,,,,0360-1315,Computers & Education,"Architectures for educational technology system, Secondary education, Applications in subject areas",,,35-48,,,What makes an item more difficult? Effects of modality and type of visual information in a computer-based assessment of scientific inquiry abilities,https://www.sciencedirect.com/science/article/pii/S0360131515000329,85,2015
incollection,KIRK2013235,,Boston,David B. Kirk and Wen-mei W. Hwu,Programming Massively Parallel Processors (Second Edition),https://doi.org/10.1016/B978-0-12-415992-1.00011-0,Second Edition,David B. Kirk and Wen-mei W. Hwu,978-0-12-415992-1,,,,,,235-264,Morgan Kaufmann,,Chapter 11 - Application Case Study: Advanced MRI Reconstruction,https://www.sciencedirect.com/science/article/pii/B9780124159921000110,,2013
article,ROSSON2008468,"We report an exploratory research project that investigates the impacts of different forms of design planning on end users asked to develop a simple interactive web application. End users created their projects (a Ride Board application) using the CLICK end-user web development tool [J. Rode, User-centered design of end-user web development tool, Ph.D. Dissertation, Department of Computer Science, Virginia Tech, Blacksburg, VA, USA, 2005]. Some participants were asked to create a conceptual map to plan their projects and others to write user interaction scenarios; a third group was asked to do whatever they found useful. We describe the planning that each group underwent, how they approached the web development task, and their reactions to the experience afterwards. The overall pattern of results suggests that while the participants who planned using scenarios felt they better understood the web development task, it was the group who created concept maps that explored and incorporated more of the novel programming features of the CLICK tool. We also discuss the role of gender in the CLICK development task, noting that women were less likely to explore the tool's novel features and perceived themselves as less successful in the task. We conclude with a discussion of design implications and future work.",,Mary Beth Rosson and Hansa Sinha and Mithu Bhattacharya and Dejin Zhao,,https://doi.org/10.1016/j.jvlc.2008.03.001,,,,1045-926X,Journal of Visual Languages & Computing,"End-user programming, Web development, Design, Concept maps",Selected Papers from IEEE Symposium on Visual Languages and Human Centric Computing 2007 (VL/HCC 2007),4,468-484,,,Design planning by end-user web developers,https://www.sciencedirect.com/science/article/pii/S1045926X08000141,19,2008
article,HUANG2024152294,"Energy storage material is one of the critical materials in modern life. However, due to the difficulty of material development, the existing mainstream batteries still use the materials system developed decades ago. Machine learning (ML) is rapidly changing the paradigm of energy storage material discovery and performance prediction due to its ability to solve complex problems efficiently and automatically. Various excellent works are constantly emerging in the field of ML assisted or dominated development of energy storage material, such as exploring of new materials, studying of battery performance, investigating of battery aging mechanism. In this paper, we methodically review recent advances in discovery and performance prediction of energy storage materials relying on ML. After a brief introduction to the general workflow of ML, we provide an overview of the current status and dilemmas of ML databases commonly used in energy storage materials. The typical applications and examples of ML to the finding of novel energy storage materials and the performance forecasting of electrode and electrolyte materials. Furthermore, we explore the dilemmas that will be faced in the development of applied ML-assisted or dominated energy storage materials and propose a corresponding outlook. This review systematically summarizes the current development of ML-assisted energy storage materials research, which is expected to point the way for its further development.",,Guochang Huang and Fuqiang Huang and Wujie Dong,,https://doi.org/10.1016/j.cej.2024.152294,,,,1385-8947,Chemical Engineering Journal,,,,152294,,,Machine learning in energy storage material discovery and performance prediction,https://www.sciencedirect.com/science/article/pii/S1385894724037811,492,2024
article,STRYCKER2020e04358,"Largely absent from educational/instructional technology journals, this study focused on how K-12 art teachers in a southern state used technology to support teaching and learning, uses they found to be the best, and what kinds of technology training they received as part of their initial teacher preparation. Findings indicated that presentation and resource access technologies had transformed the way art teachers in the study work with students and materials. They also had little use of technology to support students with special needs and had limited technology experiences in their own training. Elementary art teachers were found to have more examples of student higher-order thinking skills promoting technology use, while secondary art teachers had more student media creation and a desire to implement digital portfolios. Additional findings and interpretations are offered.",,Jesse Strycker,,https://doi.org/10.1016/j.heliyon.2020.e04358,,,,2405-8440,Heliyon,"Applications in the subject area, Art education, Educational technology, Elementary education, Instructional technology, Post-secondary education, Secondary education, Teaching/learning strategies, Educational development, Evaluation in education, Media education, Pedagogy, Teaching research, Education",,7,e04358,,,K-12 art teacher technology use and preparation,https://www.sciencedirect.com/science/article/pii/S2405844020312020,6,2020
