ENTRYTYPE,ID,abstract,address,author,booktitle,doi,edition,editor,isbn,issn,journal,keywords,note,number,pages,publisher,title,url,volume,year
article,CESAR2017116,"Nowadays, many fields of science and engineering are evolving through the joint contribution of complementary fields. Computer science, and especially High Performance Computing, has become a key factor in the development of many research fields, establishing a new paradigm called computational science. Researchers and professionals from many different fields require knowledge of High Performance Computing, including parallel programming, to develop fruitful and efficient work in their particular field. Therefore, at Universitat Autònoma of Barcelona (Spain), an interdisciplinary Master on “Modeling for Science and Engineering” was started 5 years ago to provide a thorough knowledge of the application of modeling and simulation to graduate students in different fields (Mathematics, Physics, Chemistry, Engineering, Geology, etc.). In this Master’s degree, “Parallel Programming” appears as a compulsory subject because it is a key topic for them. The concepts learned in this subject must be applied to real applications. Therefore, a complementary subject on “Applied Modeling and Simulation” has also been included. It is very important to show the students how to analyze their particular problems, think about them from a computational perspective and consider the related performance issues. So, in this paper, the methodology and the experience in introducing computational thinking, parallel programming and performance engineering in this interdisciplinary Master’s degree are shown. This overall approach has been refined through the Master’s life, leading to excellent academic results and improving the industry and students appraisal of this programme.",,Eduardo Cesar and Ana Cortés and Antonio Espinosa and Tomàs Margalef and Juan Carlos Moure and Anna Sikora and Remo Suppi,,https://doi.org/10.1016/j.jpdc.2016.12.027,,,,0743-7315,Journal of Parallel and Distributed Computing,"Parallel programming, Message passing, Shared memory, GPUs, MPI, OpenMP, CUDA, Agent-based models, Model simulation","Keeping up with Technology: Teaching Parallel, Distributed and High-Performance Computing",,116-126,,"Introducing computational thinking, parallel programming and performance engineering in interdisciplinary studies",https://www.sciencedirect.com/science/article/pii/S0743731517300059,105,2017
article,OCAK2023100146,"Multimodal video analysis is a complex and time-consuming process for a researcher; it entails capturing, watching, and re-watching video data to identify which segments best inform or address the questions that drive the research. Modern AI applications can alleviate the challenges that arise during the fine-grained analysis of learners' multimodal interactions captured through video. In this study, we present a supervised approach to training a deep neural network to analyze children's computational thinking (CT) captured through multimodal video data. The approach first uses a set of images extracted from video data to train the AI to map them to labels generated using a priori theory. Confusion matrices were used to establish the performance of the AI by comparing AI predictions to human analysis on a validation set of data. The findings suggested that the AI classified several aspects of children's CT in a way that was highly consistent with human analysis, demonstrating how the AI could serve as an additional team member during multimodal analysis. Implications for using AI to ease the challenges of multimodal analysis of video data are discussed.",,Ceren Ocak and Theodore J. Kopcha and Raunak Dey,,https://doi.org/10.1016/j.caeai.2023.100146,,,,2666-920X,Computers and Education: Artificial Intelligence,"Computational thinking (CT), Multimodality, Embodied interactions, Artificial Intelligence (AI), Machine learning",,,100146,,An AI-enhanced pattern recognition approach to temporal and spatial analysis of children's embodied interactions,https://www.sciencedirect.com/science/article/pii/S2666920X23000255,5,2023
article,SHARMA201965,"Collaboration and engagement while coding are vital elements for children, yet very little is known about how children’s engagement and collaboration impact their attitudes toward coding activities. The goal of the study is to investigate how collaboration and engagement moderate children’s attitudes about coding activities. To do so, we designed an study with 44 children (between 8 and 17 years old) who participated in a full-day coding activity. We measured their engagement and collaboration during the activity by recording their gaze, and their attitudes in relation to their learning, enjoyment, team-work and intention by post-activity survey instruments. Our analysis shows that there is a significant moderating effect of collaboration and engagement on children’s attitudes. In other words, highly engaging and collaborative coding activities significantly moderate children’s attitudes. Our findings highlight the importance of designing highly collaborative and engaging coding activities for children and quantifies how those two elements moderate children’s attitudes.",,Kshitij Sharma and Sofia Papavlasopoulou and Michail Giannakos,,https://doi.org/10.1016/j.ijcci.2019.04.004,,,,2212-8689,International Journal of Child-Computer Interaction,"Eye-tracking, Computational thinking, Coding activity, Programming, Informal learning, Attitudes, Children programming, Interaction design and children, Collaborative eye-tracking",,,65-76,,Coding games and robots to enhance computational thinking: How collaboration and engagement moderate children’s attitudes?,https://www.sciencedirect.com/science/article/pii/S2212868918301089,21,2019
incollection,PIERREROBERTSON2024,"This entry provides the definition, etymology and history of literacy. It comments on the expansion of literacy in the technological age to embrace new literacies. It then defines ten literacies that can be incorporated under the concept of new literacies. These are information literacy and associated literacies like digital literacy, digital media literacy, internet literacy, technology literacy, computer literacy, computational thinking, critical literacy, algorithmic literacy, and transliteracy. It touches on the importance of new literacies in today’s continuously evolving digital world and gives trends for the future, with specific reference to Artificial Intelligence (AI). The relevance of libraries and librarians concerning each of the literacies is included.",,Petronetta Pierre-Robertson,Reference Module in Social Sciences,https://doi.org/10.1016/B978-0-323-95689-5.00116-4,,,978-0-443-15785-1,,,"Algorithmic literacy, Artificial intelligence, Computational thinking, Computer literacy, Critical literacy, Digital literacy, Information literacy, Internet literacy, Librarians and literacy, Libraries and literacy, Literacy, Media literacy, New literacies, Technology literacy, Transliteracy.",,,,Elsevier,Literacies,https://www.sciencedirect.com/science/article/pii/B9780323956895001164,,2024
article,CHEVALIER2022104431,"Computational thinking (CT) is considered an emerging competence domain linked to 21st-century competences, and educational robotics (ER) is increasingly recognised as a tool to develop CT competences. This is why researchers recommend developing intervention methods adapted to classroom practice and providing explicit guidelines to teachers on integrating ER activities. The present study thus addresses this challenge. Guidance and feedback were considered as critical intervention methods to foster CT competences in ER settings. A between-subjects experiment was conducted with 66 students aged 8 to 9 in the context of a remote collaborative robot programming mission, with four experimental conditions. A two-step strategy was employed to report students' CT competence (their performance and learning process). Firstly, the students' CT learning gains were measured through a pre-post-test design. Secondly, video analysis was used to identify the creative computational problem-solving patterns involved in the experimental condition that had the most favourable impact on the students’ CT scores. Results show that delayed feedback is an effective intervention method for CT development in ER activities. Subject to delayed feedback, students are better at formulating the robot behaviour to be programmed, and, thus, such a strategy reinforces the anticipation process underlying the CT.",,Morgane Chevalier and Christian Giang and Laila El-Hamamsy and Evgeniia Bonnet and Vaios Papaspyros and Jean-Philippe Pellet and Catherine Audrin and Margarida Romero and Bernard Baumberger and Francesco Mondada,,https://doi.org/10.1016/j.compedu.2022.104431,,,,0360-1315,Computers & Education,"Collaborative learning, Elementary education, Improving classroom teaching, Teaching/learning strategies, 21st-century abilities",,,104431,,The role of feedback and guidance as intervention methods to foster computational thinking in educational robotics learning activities for primary school,https://www.sciencedirect.com/science/article/pii/S0360131522000021,180,2022
article,CIANCARINI2019110401,"Computational Thinking (CT) and Agile Values (AV) focus respectively on the individual capability to think algorithmically, and on the principles of collaborative software development. Although these two dimensions of software engineering education complement each other, very few studies explored their interaction. In this paper we use an exploratory Structural Equation Modeling technique to introduce and analyze Cooperative Thinking (CooT), a model of team-based computational problem solving. We ground our model on the existing literature and validate it through Partial Least Square modeling. Cooperative Thinking is new competence which aim is to support cooperative problem solving of technical contents suitable to deal with complex software engineering problems. This article suggests to tackle the CooT construct as an education goal, to train students of software development to improve both their individual and teaming performances.",,Paolo Ciancarini and Marcello Missiroli and Daniel Russo,,https://doi.org/10.1016/j.jss.2019.110401,,,,0164-1212,Journal of Systems and Software,"Partial Least Squares, Structural Equation Modelling, Multivariate Analysis, Latent Variable Analysis, Empirical Software Engineering, Computer Science Education, K-12, High School, Software Engineering Education, Computational Thinking, Agile, Cooperative Thinking",,,110401,,Cooperative Thinking: Analyzing a new framework for software engineering education,https://www.sciencedirect.com/science/article/pii/S016412121930175X,157,2019
article,TANG2020103798,"With the increasing attention to Computational Thinking (CT) in education, there has been a concomitant rise of needs and interest in investigating how to assess CT skills. This study systematically reviewed how CT has been assessed in the literature. We reviewed 96 journal articles to analyze specific CT assessments from four perspectives: educational context, assessment construct, assessment type, and reliability and validity evidence. Our review results indicate that (a) more CT assessments are needed for high school, college students, and teacher professional development programs, (b) most CT assessments focus on students' programming or computing skills, (c) traditional tests and performance assessments are often used to assess CT skills, and surveys are used to measure students’ CT dispositions, and (d) more reliability and validity evidence needs to be collected and reported in future studies. This review identifies current research gaps and future directions to conceptualize and assess CT skills, and the findings are expected to be beneficial for researchers, curriculum designers, and instructors.",,Xiaodan Tang and Yue Yin and Qiao Lin and Roxana Hadad and Xiaoming Zhai,,https://doi.org/10.1016/j.compedu.2019.103798,,,,0360-1315,Computers & Education,"Evaluation methodologies, Teaching/learning strategies, Information literacy, Applications in subject areas, 21st century abilities, Computational thinking",,,103798,,Assessing computational thinking: A systematic review of empirical studies,https://www.sciencedirect.com/science/article/pii/S0360131519303483,148,2020
article,ARNEDOMORENO2025100850,"The acquisition of computational thinking and coding skills is of special significance in helping adult learners keep pace with a new context where those skills are required for many parts of the workforce. However, there is an agreement in the scientific literature that important challenges exist, such as keeping student engagement and the requirement of developing problem-solving skills, and not just learning the code syntax. The inclusion of digital Game-Based Learning (GBL) has shown great potential. To better understand how it can be helpful to adult learners in STEM degrees, a study was conducted on the application of two very popular commercial video games in different introductory programming courses at an online university, during the introduction of basic programming topics (CS1). The methods combined a descriptive qualitative and a quantitative approach, using a reflective journals and questionnaires, which helped students consider and express their experiences, how they interacted with the games, how the games helped them better understand the topics, and realize their personal progress and potential. Results showed that the use of these games as educational resources had a positive impact in their engagement and sense of self-efficacy, but only if some important instructional considerations are taken into account.",,Joan Arnedo-Moreno and David García-Solórzano,,https://doi.org/10.1016/j.entcom.2024.100850,,,,1875-9521,Entertainment Computing,"e-learning, Game based learning, Video games, Programming games, Computational thinking, Self-efficacy",,,100850,,Programming Fun(damentals): Using commercial video games to teach basic coding to adult learners,https://www.sciencedirect.com/science/article/pii/S1875952124002180,52,2025
article,DIAGO2022100388,"Interest in educational robotics has increased over the last decade. Through various approaches, robots are being used in the teaching and learning of different subjects at distinct education levels. The present study investigates the effects of an educational robotic intervention on the mental rotation and computational thinking assessment in a 3rd grade classroom. To this end, we carried out a quasi-experimental study involving 24 third-grade students. From an embodied approach, we have designed a two-hour intervention providing students with a physical environment to perform tangible programming on Bee-bot. The results revealed that this educational robotic proposal aimed at map-reading tasks leads to statistically significant gains in computational thinking. Moreover, students who followed the Bee-bot-based intervention achieved greater CT level compared to students following a traditional instruction approach, after controlling student’s prior level. No conclusive results were found in relation to mental rotation.",,Pascual D. Diago and José A. González-Calero and Dionisio F. Yáñez,,https://doi.org/10.1016/j.ijcci.2021.100388,,,,2212-8689,International Journal of Child-Computer Interaction,"Educational robotics, Computational thinking, Mental rotation, Bee-bot, Elementary education, Tangible user interface",,,100388,,Exploring the development of mental rotation and computational skills in elementary students through educational robotics,https://www.sciencedirect.com/science/article/pii/S2212868921000854,32,2022
article,DELOLMOMUNOZ2020103832,"The inclusion of computational thinking (CT) in the classroom is something that the present and future society is demanding. However, this domain remains largely unexplored, especially in the first years of Primary Education. The purpose of this study is to evaluate whether the inclusion of the so-called unplugged activities favours the development of CT in the students of the early years of Primary Education. To this end, a quasi-experimental study has been carried out to explore the eventual benefit of a mixed approach that combines both unplugged and plugged-in activities. In particular, 84 second-grade students took part in the experiment. Three questions were evaluated: the development of their CT skills, their motivation towards the proposed instruction, and the influence of students' gender in the two previous areas. The intervention was designed on a selection of activities extracted from Code.org courses, and was divided into two phases, one in which one group worked with unplugged activities and the other with plugged-in activities, and a second where both groups worked with plugged-in activities. Analysing the three proposed questions through tests performed before, in between and after the instruction, it is concluded that the inclusion of unplugged activities in the instruction seems beneficial taking into account CT, motivation and gender.",,Javier {del Olmo-Muñoz} and Ramón Cózar-Gutiérrez and José Antonio González-Calero,,https://doi.org/10.1016/j.compedu.2020.103832,,,,0360-1315,Computers & Education,"Computational thinking, Elementary education, Evaluation methodologies, Gender studies, Teaching/learning strategies",,,103832,,Computational thinking through unplugged activities in early years of Primary Education,https://www.sciencedirect.com/science/article/pii/S0360131520300348,150,2020
article,ZHAO2019103633,"In this study, we evaluated the cognitive and attitudinal influences of playing a video game, Penguin Go, designed to target the development of middle school students' computational thinking (CT) skills. In addition to the overall effectiveness of the game, we investigated the impact of a specific game feature—constraints on the number of blocks in a solution. Results showed that after playing Penguin Go for less than two hours, students' CT skills improved significantly, but the additional constraints did not generate a significant impact on learning. In addition, the game overall did not influence students' attitudes toward computer science, but the constraints condition of the game negatively influenced students' attitudes toward computer science. Implications of the findings and possible directions for future research regarding using these types of games to foster computational thinking skills are discussed.",,Weinan Zhao and Valerie J. Shute,,https://doi.org/10.1016/j.compedu.2019.103633,,,,0360-1315,Computers & Education,"Computational thinking, Video games, Abstraction, Block-based programming",,,103633,,Can playing a video game foster computational thinking skills?,https://www.sciencedirect.com/science/article/pii/S0360131519301861,141,2019
article,LUO2020103759,"As the definition of computational thinking (CT) in education continues to evolve, researchers have investigated the integration of CT in K-12 learning contexts and students' perceptions and development of CT in these integrated learning experiences. Drawing on prior work, this study explored the evolution of two elementary school girls’ conceptions and practices of CT in science as they participated in a four-week CT-integrated science unit at a summer camp using the Dash robot and the Blockly app. Three CT concepts: loops, sequences, and conditionals, were integrated into a unit on the reproduction cycle of flowerless plants. Observations, participant drawings, and analysis of Blockly code revealed that the children improved in their CT practices. In addition, the CT-integrated science unit developed for this study successfully engaged both participants, even when one expressed a low interest in science. The study suggested that defining computing vocabulary, using checkpoint activities with immediate and corrective feedback, and scaffolding of coding concepts with unplugged activities were particularly necessary in promoting CT and the integration of CT and science education in an elementary-level informal learning context.",,Feiya Luo and Pavlo D. Antonenko and E. Christine Davis,,https://doi.org/10.1016/j.compedu.2019.103759,,,,0360-1315,Computers & Education,"Computational thinking integration, Elementary education, Science education, Robotics, Girls in STEM",,,103759,,Exploring the evolution of two girls’ conceptions and practices in computational thinking in science,https://www.sciencedirect.com/science/article/pii/S0360131519303124,146,2020
article,KERT2020100714,"This study compared the pedagogical effects of educational robot development and the block-based programming perspectives, which are used in programming education, on middle school students. Its participants were 78 sixth graders. Considering the students’ preferences, 38 students were assigned to the experimental group, which studied with robotics (Lego EV3) sets, and 40 students were assigned to the control group, which studied with block-based programming environment (Scratch). All the topics of the programming unit, which are shown in the methods section, were taught to both groups for 10 weeks using the two different approaches. The change created by the implementation between the groups was tested for academic achievement, computational thinking skill efficacy perceptions, and conceptual knowledge levels. The results indicate that educational robotics develop middle school students’ academic achievement and computational thinking skill efficacy perceptions more effectively than block-based programming environments. The connections between the concepts of the students who did robotics were also found to be more solid than those who worked with block-based software.",,Serhat Bahadır Kert and Mehmet Fatih Erkoç and Sabiha Yeni,,https://doi.org/10.1016/j.tsc.2020.100714,,,,1871-1871,Thinking Skills and Creativity,"Programming education, Robotics, Block-based programming, Computational thinking, Conceptual knowledge level",,,100714,,"The effect of robotics on six graders’ academic achievement, computational thinking skills and conceptual knowledge levels",https://www.sciencedirect.com/science/article/pii/S1871187120301887,38,2020
article,ZHANG2019103607,"As computational thinking (CT) is being embraced by educational systems worldwide, researchers and teachers have posed important questions such as “what to teach” and “what can be learned.” These questions are universally crucial to the learning of all subjects. Nevertheless, there is no up-to-date, systematic overview of CT education for K-9 students that attempt to provide answers to these crucial questions. Thus, this systematic review presents a synthesis of 55 empirical studies, providing evidence of the development of computational thinking through programming in Scratch, one of the most popular visual block programming languages in schools. The purpose of this review is to systematically examine the CT skills that can be obtained through Scratch in K-9 based on empirical evidence. This systematic review has adopted Brennan and Resnick's (2012) framework as the basis for defining and identifying the expected CT skills in K-9. The major findings entail what computational thinking skills students in K-9 can learn through Scratch in relation to the framework mentioned above, taking the progression of learning into account. Additional CT skills that are not captured by the framework were identified including input/output, reading, interpreting and communicating code, using multimodal media, predictive thinking, and human-computer interaction. These additional CT skills are not currently presented in Brennan and Resnick's (2012) framework and can be considered as possible supplements to their framework. Furthermore, the paper discusses the difficulties regarding assessment and the progression of the identified skills, as well as problems with study designs. Finally, the paper sets out suggestions for future studies based on the current research gaps.",,LeChen Zhang and Jalal Nouri,,https://doi.org/10.1016/j.compedu.2019.103607,,,,0360-1315,Computers & Education,"Computational thinking, Programming, Scratch, K-9, Systematic review",,,103607,,A systematic review of learning computational thinking through Scratch in K-9,https://www.sciencedirect.com/science/article/pii/S0360131519301605,141,2019
article,ANGELI2020105954,"The study examined the effects of learning with the Bee-Bot on young boys' and girls' computational thinking within the context of two scaffolding techniques. The study reports statistically significant learning gains between the initial and final assessment of children's computational thinking skills. Also, according to the findings, while both boys and girls benefited from the scaffolding techniques, a statistically significant interaction effect was detected between gender and scaffolding strategy showing that boys benefited more from the individualistic, kinesthetic, spatially-oriented, and manipulative-based activity with the cards, while girls benefited more from the collaborative writing activity. In regards to the children's problem-solving strategies during debugging, the results showed that the majority of them used decomposition as a strategy to deal with the complexity of the task. These results are important, because they show that children at this very young age are able to cope with the complexity of a learning task by decomposing it into a number of subtasks that are easier for them to tackle. The research contributes to the body of knowledge about the teaching of computational thinking. In addition, the study has practical significance for curriculum developers, instructional leaders, and classroom teachers, as they can use the results of this study to design curricula and classroom activities with a focus on the broader set of computational thinking skills, and not only coding.",,Charoula Angeli and Nicos Valanides,,https://doi.org/10.1016/j.chb.2019.03.018,,,,0747-5632,Computers in Human Behavior,"Computational thinking, Spatial relations, Scaffolding, Pre-primary school children, Educational robotics, Bee-Bot",,,105954,,Developing young children's computational thinking with educational robotics: An interaction effect between gender and scaffolding strategy,https://www.sciencedirect.com/science/article/pii/S0747563219301104,105,2020
article,BERS2019130,"In recent years, there has been a push to introduce coding and computational thinking in early childhood education, and robotics is an excellent tool to achieve this. However, the integration of these fundamental skills into formal and official curriculums is still a challenge and educators needs pedagogical perspectives to properly integrate robotics, coding and computational thinking concepts into their classrooms. Thus, this study evaluates a “coding as a playground” experience in keeping with the Positive Technological Development (PTD) framework with the KIBO robotics kit, specially designed for young children. The research was conducted with preschool children aged 3–5 years old (N = 172) from three Spanish early childhood centers with different socio-economic characteristics and teachers of 16 classes. Results confirm that it is possible to start teaching this new literacy very early (at 3 years old). Furthermore, the results show that the strategies used promoted communication, collaboration and creativity in the classroom settings. The teachers also exhibited autonomy and confidence to integrate coding and computational thinking into their formal curricular activities, connecting concepts with art, music and social studies. Through the evidence found in this study, this research contributes with examples of effective strategies to introduce robotics, coding and computational thinking into early childhood classrooms.",,Marina U. Bers and Carina González-González and Mª Belén Armas–Torres,,https://doi.org/10.1016/j.compedu.2019.04.013,,,,0360-1315,Computers & Education,"Cooperative/collaborative learning, Teaching/learning strategies, Improving classroom teaching, Elementary education",,,130-145,,Coding as a playground: Promoting positive learning experiences in childhood classrooms,https://www.sciencedirect.com/science/article/pii/S0360131519300995,138,2019
article,KASPERSEN2022100539,"The increased use of AI and machine learning (ML) calls for a general AI literacy, in particular regarding understanding how ML works, the process behind creating ML models, and reflecting on its implications. Where existing learning tools focus on the first two, we explore opportunities and challenges for meaningfully engaging students in understanding and reflecting on ML in their everyday life. We designed VotestratesML, following a Constructive Design Research approach, as an ethics-first learning tool that allow students to explore implications of ML for democratic elections. Based on deployments of VotestratesML in two high school social studies classrooms, we found that safely exploring ML from a concrete starting point helped students reflect and form opinions about its use, that promoting iterative exploration through collaboration and competition motivated them to explore, and that foregrounding ethics in the design and grounding ML in a well-known subject area allowed them to engage with ML on a personal level.",,Magnus Høholt Kaspersen and Karl-Emil Kjær Bilstrup and Maarten {Van Mechelen} and Arthur Hjort and Niels Olof Bouvin and Marianne Graves Petersen,,https://doi.org/10.1016/j.ijcci.2022.100539,,,,2212-8689,International Journal of Child-Computer Interaction,"Computational empowerment, Computational thinking, Machine learning, Learning tools, AI literacy",,,100539,,High school students exploring machine learning and its societal implications: Opportunities and challenges,https://www.sciencedirect.com/science/article/pii/S2212868922000575,34,2022
article,BERS2023394,"This paper describes the iterative research and evaluation of the Coding as Another Language (CAL) curriculum that utilizes the free ScratchJr programming language in kindergarten to second grade. CAL was designed using principles of three theoretical frameworks: Curriculum Research Framework (CRF), which proposes different phases in the creation of research-based curriculum; Constructionism, which presents a computationally-rich project-based methodology based on identifying powerful ideas from a learning domain; and Positive Technological Development, which intentionally integrates socio-emotional and ethical dimensions into curricular experiences. The pedagogical foundation of CAL involves the understanding of coding as a literacy, that is, putting developmentally-appropriate powerful ideas of computer science in conversation with those taught in language arts. The paper first describes CAL and then presents results from both a pilot study and a cluster randomized controlled trial that set to evaluate CAL's feasibility and impact on students’ learning outcomes. Our findings showed that the CAL curriculum was not only feasible to implement, but also effective for improving coding skills. However, CAL's impact on computational thinking is less clear given that in the cluster randomized controlled trial, both the control and the intervention groups improved equally on a measure of computational thinking.",,Marina Umaschi Bers and Jessica Blake-West and Madhu Govind Kapoor and Tess Levinson and Emily Relkin and Apittha Unahalekhaka and Zhanxia Yang,,https://doi.org/10.1016/j.ecresq.2023.05.002,,,,0885-2006,Early Childhood Research Quarterly,"Design-based research, Coding, Computational Thinking, Powerful Ideas, ScratchJr",,,394-404,,Coding as another language: Research-based curriculum for early childhood computer science,https://www.sciencedirect.com/science/article/pii/S0885200623000571,64,2023
article,ISRAEL2015263,"The purpose of this study was to investigate how elementary school teachers with limited computer science experience in a high-need school integrated computational thinking into their instruction. The researchers conducted a cross-case analysis across different instructional contexts (e.g., general education classrooms, library, art) that included multiple observations and interviews over four months. Major themes included: (a) a wide range of implementation models emerged depending on teaching contexts, (b) ongoing professional development and embedded coaching resulted in increasing participation in computing education, (c) teachers and administrators viewed barriers to implementing computing from a problem solving framework, and (d) struggling learners, including students with disabilities and those living in poverty, benefitted from computing education that included scaffolding, modeling, and peer collaboration.",,Maya Israel and Jamie N. Pearson and Tanya Tapia and Quentin M. Wherfel and George Reese,,https://doi.org/10.1016/j.compedu.2014.11.022,,,,0360-1315,Computers & Education,"Computational thinking, Computing, Struggling learners, Diverse learners, Content integration",,,263-279,,Supporting all learners in school-wide computational thinking: A cross-case qualitative analysis,https://www.sciencedirect.com/science/article/pii/S0360131514002759,82,2015
article,MONTEIRO201791,"Nonprofessional end user programs have increased remarkably in volume and diversity. However, for such programs to be usable and reliable, their creators should be familiar with software engineering practices that are typically not part of their range of competence and source of enjoyment. While the expansion of computational thinking acquisition (CTA) initiatives at schools and the availability of improved programming environments have contributed to facilitate the learners’ coding tasks, much less has been done to facilitate the acquisition of software quality notions. This paper reports on a Brazilian CTA program guided by semiotic principles and describes a study of how the technology used in it prefigures elements of software engineering in the participants’ programs created with AgentSheets. Our research contributions touch on the semiotic potential of CTA infrastructures and on associated pedagogical considerations for expanding CTA programs with software engineering basics. We also propose items for an interdisciplinary research agenda.",,Ingrid Teixeira Monteiro and Luciana Cardoso de Castro Salgado and Marcelle Pereira Mota and Andréia Libório Sampaio and Clarisse Sieckenius {de Souza},,https://doi.org/10.1016/j.jvlc.2017.01.005,,,,1045-926X,Journal of Visual Languages & Computing,"Computational thinking acquisition (CTA), AgentSheets, Program deconstructions, End User Software Engineering (EUSE), Semiotic analysis, Semiotic Engineering, End user development (EUD)","Semiotics, Human-Computer Interaction and End-User Development",,91-112,,Signifying software engineering to computational thinking learners with AgentSheets and PoliFacets,https://www.sciencedirect.com/science/article/pii/S1045926X16300234,40,2017
article,LOVE2022100543,"In recent years there has been a growing emphasis placed on access to computational thinking (CT) instruction for every K-12 student in the United States (U.S.). Concurrently, calls for integrating CT concepts within authentic science, technology, engineering, and mathematics (STEM) contexts have also increased. This is reflected by the inclusion of CT in the Next Generation Science Standards and the Standards for Technological and Engineering Literacy. However, methods for teaching CT concepts within secondary level STEM courses vary drastically. Physical computing, the design and programming of physical systems or devices using computational thinking skills, has become increasingly popular in the U.S. in attempts to integrate CT within authentic STEM problem-solving contexts. Despite this rise in popularity, there remains a limited but growing body of research investigating physical computing pedagogy and student learning. A mixed methods design was used in this study to examine 170 middle school students’ attitudes toward coding and after participating in either a screen-based or physical computing unit. The results indicated that students who completed the screen-based unit reported statistically greater attitudes toward the classroom applications and career/future use of computing concepts. Students in the treatment group believed that physical computing made learning computing concepts more difficult, but they preferred the hands-on learning opportunities provided by physical computing. Furthermore, male students reported higher attitudinal ratings than females regarding the influence computing would have on their future academic and career choices. This study provides implications for improving physical computing instruction and integration within STEM education contexts.",,Tyler S. Love and Reuben S. Asempapa,,https://doi.org/10.1016/j.ijcci.2022.100543,,,,2212-8689,International Journal of Child-Computer Interaction,"Computational thinking, Physical computing, Integrated STEM education, Design and technology, Technology and engineering education, Tangible interaction",,,100543,,A screen-based or physical computing unit? Examining secondary students’ attitudes toward coding,https://www.sciencedirect.com/science/article/pii/S2212868922000617,34,2022
article,SOLEIMANI20199,"The learning environment plays a critical role in a child’s life, affecting both cognitive development and effectiveness in work or play. As the boundary between physical and digital worlds blurs, there is a need for new digital tools and physical environments to support the everyday, cyber–physicalinteractions of children. This paper presents a Research-through-Design example of CyberPLAYce, a tangible, interactive, learning construction kit for children supporting storytelling and computational thinking (CT). The construction kit facilitates and enhances child-to-child, child-to-machine, and child-to-environment interactions through semi-structured play. It offers young students the opportunity to materialize their ideas through the construction of cyber–physical story algorithms allowing them to physically alter story segments while constructing and enhancing the storyline. The CyberPLAYce research places an emphasis on the importance of employing tangible learning tools in order to enhance children’s active engagement. We focus on the motivations for CyberPLAYce, its participatory design, and results of an empirical study concerning CT with 8-12 year-old storytellers in a classroom setting. Results from the study suggest that cyber–physical activities afforded by CyberPLAYce cultivate engaged storytelling and CT practices in children. This multidisciplinary design-research contributes to construction tools for children, cyber–physical storytelling and story-construction activities, and tangible computing and programming activities that support CT.",,Arash Soleimani and Danielle Herro and Keith Evan Green,,https://doi.org/10.1016/j.ijcci.2019.01.002,,,,2212-8689,International Journal of Child-Computer Interaction,"Tangible storytelling, Computational thinking, Play, Childhood education, Prototyping",,,9-23,,"CyberPLAYce—A tangible, interactive learning tool fostering children’s computational thinking through storytelling",https://www.sciencedirect.com/science/article/pii/S2212868917300971,20,2019
article,TERROBA2021143,"The present work presents an intervention proposal for the development of computational thinking in early childhood education, through the use of a ground robot with programmed directional controls. Within the use of observational methodology, an observation system has been designed that allows the analysis and interpretation of the behavior displayed in the performance of the intervention proposal. The reliability of the observation system has been guaranteed in the form of inter-observer agreement, calculated using Cohen’s (1960) Kappa coefficient. Within the theory of generalizability, the measurement plan [Categories] [Steps]/[Participants], has allowed to verify a high precision reliability of the generalization of the results. The operability of the observation system has been reflected in the regular behavior structures (T-patterns) detected -through the Theme software-, which have allowed characterizing difficulties in the assimilation of an incipient computational language related to the ability of spatial orientation and the sequencing capacity of children -situations involving turning and number of commands used in the sequence-.
Resumen
El presente artículo presenta una propuesta de intervención para el desarrollo del pensamiento computacional en Educación Infantil, mediante un robot de suelo con mandos de direccionalidad programada. En el seno de la metodología observacional, se ha diseñado un sistema de observación que permite el análisis e interpretación de la conducta desplegada en el desempeño de la propuesta de intervención. La fiabilidad del sistema de observación se ha garantizado en forma de concordancia interobservadores, calculada a través del coeficiente Kappa de Cohen (1960). En el seno de la teoría de la generalizabilidad, el plan de medida [Categorías] [Steps]/ [Participantes], han permitido constatar una elevada fiabilidad de precisión de generalización de los resultados. La operatividad del sistema de observación ha quedado reflejada en las estructuras regulares de conducta (T-patterns) detectadas -mediante el software Theme-, que han permitido caracterizar dificultades en la asimilación de un lenguaje computacional incipiente relacionadas con la capacidad de orientación espacial y la capacidad de secuenciación del niño -situaciones que implican giro y número de comandos empleados en la secuencia-.",,Marta Terroba and Juan Miguel Ribera and Daniel Lapresa and M. Teresa Anguera,,https://doi.org/10.1016/j.psicoe.2021.03.002,,,,2530-3805,Revista de Psicodidáctica (English ed.),"computation, robotics, pre-primary school, observational methodology, T-patterns, computación, robótica, Educación Infantil, metodología observacional, T-patterns",,2,143-151,,Education intervention using a ground robot with programmed directional controls: observational analysis of the development of computational thinking in early childhood education,https://www.sciencedirect.com/science/article/pii/S2530380521000113,26,2021
