Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Promoting Computational Thinking Skills Through Game-Based Learning of Students in Lower Secondary School,S. Saenboonsong; A. Poonsawad,"Faculty of Education, Phranakhon Si Ayutthaya Rajabhat University, Phranakhon Si Ayutthaya, Thailand; Faculty of Science and Technology, Phranakhon Si Ayutthaya Rajabhat University, Phranakhon Si Ayutthaya, Thailand",2024 9th International STEM Education Conference (iSTEM-Ed),6 Sep 2024,2024,,,1,4,"This study's objectives were to: 1) compare computational thinking skills before and after game-based learning activities; and 2) study students' satisfaction after game-based learning. The research methodology uses the ADDIE model by driving game-based learning activities and promoting students with computational thinking skills, including decomposition, pattern recognition, abstraction, and algorithm design. The statistical methods used to analyze the data were mean, standard deviation, and t-test. The study's findings revealed that 1) the students' computational thinking skills improved significantly after engaging in game-based learning activities, demonstrating statistical significance at the.05 level, and 2) the overall students' satisfaction after activities with game-based learning was averaged at the highest level (= 4.75, S.D. = 0.52).",,979-8-3503-6597-9,10.1109/iSTEM-Ed62750.2024.10663178,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10663178,computational thinking skills;game-based learning;learning activity,Statistical analysis;Computational modeling;Education;Pattern recognition;Standards,,,,20.0,IEEE,6 Sep 2024,,,IEEE,IEEE Conferences
Fostering computational thinking skills with a tangible blocks programming environment,T. Turchi; A. Malizia,"Human Centred Design Institute, Brunel University London, United Kingdom; Human Centred Design Institute, Brunel University London, United Kingdom",2016 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),10 Nov 2016,2016,,,232,233,"Computational Thinking has recently returned into the limelight as an essential skill to have for both the general public and disciplines outside Computer Science. It encapsulates those thinking skills integral to solving complex problems using a computer, thus widely applicable in our technological society. Several public initiatives such as the Hour of Code successfully introduced it to millions of people of different ages and backgrounds, mostly using Blocks Programming Environments like Scratch that lower the barriers of programming and facilitate learning. In this paper we present our arguments for fostering Computational Thinking skills using a Blocks Programming Environment augmented with a Tangible User Interface, namely by exploiting objects whose interactions with the physical environment are mapped to digital actions performed on the system. Our demonstration includes a working prototype implementing our Tangible Blocks Programming Environment called TAPAS.",1943-6106,978-1-5090-0252-8,10.1109/VLHCC.2016.7739692,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7739692,Computational Thinking;Tangible User Interface;End-User Programming,Programming environments;Visualization;Programming profession;Encoding;Concrete,,12.0,,13.0,IEEE,10 Nov 2016,,,IEEE,IEEE Conferences
Exploring the Concept of Computational Thinking in STEM Education,G. Revana; K. Kavita; V. Madhavi,"EEE, BVRIT HYDERABAD College of Engineeiring for Women, Hyderabad, India; BS&H, BVRIT HYDERABAD College of Engineeiring for Women, Hyderabad, India; BS&H, BVRIT HYDERABAD College of Engineeiring for Women, Hyderabad, India",2021 World Engineering Education Forum/Global Engineering Deans Council (WEEF/GEDC),4 Jan 2022,2021,,,375,380,"Computational thinking (CT) term came into extensive use as an accepted term in recent years between practitioners and researchers in the educational field. It was predicted that CT would be a primary ability which would harmonize reading, writing and arithmetic intended for Science Technology Engineering and Medicine (STEM) students and educators to sustain scientific revolution. The incorporation at earlier stages of CT and related concepts to students' education has gained significance and is paramount evidenced by the changes in policy, curriculum and practice. This work deals with the computational education considerations for the Freshman Engineering Course learners, a step further than teaching with programming and employing CT elements for enhancing student's problem-solving abilities and logical thoughts which benefit to a great extent throughout the student's learning expedition. Finally, the outcomes achieved have been presented and suggesting what should be done on bringing computational thinking into classes",,978-1-6654-2488-2,10.1109/WEEF/GEDC53299.2021.9657230,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9657230,Computational Thinking;STEM Education;Engineering Education;Freshman Course,Heart;Technological innovation;Sociology;Writing;Market research;Problem-solving;Statistics,,1.0,,9.0,IEEE,4 Jan 2022,,,IEEE,IEEE Conferences
Towards the Assessment of Basic Computational Thinking Skills Using Syntactic Analysis Techniques,A. Gonzalez-Torres; E. Ramirez-Trejos; L. Sancho-Chavarria; J. Navas-Su; C. Garita; J. Monge-Fallas,"Computer Engineering, Costa Rica Institute of Technology, Cartago, Costa Rica; Computer Engineering, Costa Rica Institute of Technology, Cartago, Costa Rica; Computer Engineering, Costa Rica Institute of Technology, Cartago, Costa Rica; Computer Engineering, Costa Rica Institute of Technology, Cartago, Costa Rica; Computer Engineering, Costa Rica Institute of Technology, Cartago, Costa Rica; School of Mathematics, Costa Rica Institute of Technology, Cartago, Costa Rica","2023 Congress in Computer Science, Computer Engineering, & Applied Computing (CSCE)",9 Apr 2024,2023,,,1090,1095,"This article introduces an exploratory method for automatically grading programming exam questions using syntactic analysis. The target problem is the lack of a robust, scalable, and automated method to analyze computational thinking skills from source code written by elementary school students. The proposed method uses a variety of techniques to assess student responses, including analyzing the programming structure, programming correctness, and code execution based on certain parameters defined during the exercise specification. Analysis of the source code and evaluation of the answers to the exercises are carried out using high performance computing to improve the response time of the system. This preliminary work will contribute to a robust method for automated exam scoring, which is expected to assess and support the development of computational thinking among students.",,979-8-3503-2759-5,10.1109/CSCE60160.2023.00181,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10487449,Automatic evaluation;computational thinking;source code analysis;abstract syntax trees,Codes;Source coding;High performance computing;Prototypes;Cloning;Programming;Syntactics,,,,19.0,IEEE,9 Apr 2024,,,IEEE,IEEE Conferences
Effectiveness of marker-based augmented reality game on computational thinking skills and cognitive load for middle school students,T. S. S. Rao; A. S. Tiwari; U. Mitra; K. K. Bhagat,"Advanced Technology Development Centre, Indian Institute of Technology Kharagpur, West Bengal, India; Advanced Technology Development Centre, Indian Institute of Technology Kharagpur, West Bengal, India; Advanced Technology Development Centre, Indian Institute of Technology Kharagpur, West Bengal, India; Advanced Technology Development Centre, Indian Institute of Technology Kharagpur, West Bengal, India",2024 IEEE International Conference on Advanced Learning Technologies (ICALT),29 Aug 2024,2024,,,222,226,"Computational thinking (CT) gained significant importance in education, leading to a surge in the development of dedicated instructional platforms. The cultivation of students’ CT skills posed a challenge, often involving the introduction of abstract and challenging-to-visualize programming concepts. This study aimed to bridge this gap by introducing an augmented reality-based coding game—an interactive learning platform designed to facilitate students in acquiring programming skills and enhancing their grasp of computational thinking concepts. The augmented reality (AR) digital game is specifically directed towards fundamental CT skills, such as pattern recognition, decomposition, abstraction, and developing algorithms. To evaluate the effectiveness of the AR game in enhancing CT skills, a study was conducted with 124 middle school students, entailing in grades 6th and 8th. The experimental group (N = 63) utilized the AR game, while the control group (N = 61) relied on conventional text materials. The findings of the experiment strongly supported the integration of AR technology along with game-based learning as a means to enhance CT knowledge and skills while simultaneously reducing cognitive load.",2161-377X,979-8-3503-6205-3,10.1109/ICALT61570.2024.00071,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10645865,Augmented reality;computational thinking;game-based learning;cognitive load,Codes;Education;Games;Writing;Cognitive load;Encoding;Pattern recognition,,,,26.0,IEEE,29 Aug 2024,,,IEEE,IEEE Conferences
Comparing the effects of robots and IoT objects on STEM learning outcomes and computational thinking skills between programming-experienced learners and programming-novice learners,C. -C. Hu; H. -T. Tseng; M. -H. Chen; A. Goh Phaik Imm; N. -S. Chen,"Bachelor Program in Interdisciplinary Studies, College of Future, National Yunlin University of Science and Technology, Yunlin, Taiwan, R.O.C; Department of Information Management, National United University, Miaoli, Taiwan, R.O.C; Department of Information Management, Tatung University, Taipei, Taiwan, R.O.C; College of Future, National Yunlin University of Science and Technology, Yunlin, Taiwan; Department of Applied Foreign Languages, National Yunlin University of Science and Technology, Yunlin, Taiwan, R.O.C",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),4 Aug 2020,2020,,,87,89,"Recent college students have been observed to be motivated and engaged in acquiring science, technology, engineering, and mathematics (STEM) knowledge and skills with robots and IoT objects. A sample of 13 master's students participated in the program. Data collected include the pre-and post- STEM and computational thinking (CT) written tests, and the pre- and post- surveys of learning perceptions toward the robots and IoT objects learning activities. The results show that the learning activities were an effective approach for the master's students' STEM learning outcome and CT as shown in the post-test. The differences between the master's students' STEM learning outcome, CT, and perceptions were also confirmed, particularly between the groups of computer programming-experienced learners and computer programming-novice learners. The results revealed that the learning activities with robots and IoT objects could improve the overall master's students' CT, STEM knowledge, and learning perceptions. Both programming-experienced and programming-novice learners' STEM learning outcome were improved.",2161-377X,978-1-7281-6090-0,10.1109/ICALT49669.2020.00033,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155698,Computational thinking;IoT;Learning perception;Robot-assisted learning;STEM learning,Programming profession;Educational robots;STEM,,7.0,,16.0,IEEE,4 Aug 2020,,,IEEE,IEEE Conferences
Pilot Experience: Play and Program with Bee-Bot to Foster Computational Thinking Learning in Young Children,Y. -A. Caballero-González; L. Muñoz; A. G. -V. Muñoz-Repiso,"Facultad de Educación, Universidad de Salamanca, Salamanca, Spain; Grupo de Investigación GITCE, Universidad Tecnológica de Panamá, Panama City, Panama; Facultad de Educación, Universidad de Salamanca, Salamanca, Spain","2019 7th International Engineering, Sciences and Technology Conference (IESTEC)",30 Dec 2019,2019,,,601,606,"This document presents some results obtained in the development of the pilot experience ""My first steps in robotics"". The activity is part of a doctoral research aimed at promoting programming skills and computational thinking through robotics in the early stages of school. In the formative experience participated teachers and students of pre-school education from a school in Salamanca, Spain, during the academic year 2016-2017. The proposed activities were based on solving problems through programming challenges with the Bee-Bot® robot. In order to collect data, questionnaires, rubrics, field diaries and interviews were used. The results show teachers and students favorably accepted the robotics resource used and the learning activities. In the same way, the performance achieved by the students marked a favorable level according to the evaluation scale used. Therefore, the development of the pilot experience was effective and useful in strengthening the research activities that were subsequently carried out.",,978-1-7281-1691-4,10.1109/IESTEC46403.2019.00113,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8943727,Programming;computational thinking;robotics;learning;young children,Instruments;Medical services;Programming profession;Education;Robot sensing systems,,5.0,,0.0,IEEE,30 Dec 2019,,,IEEE,IEEE Conferences
The Use of Different Kinds of Robots to Spark Student Interest in Learning Computational Thinking,W. -Y. Huang; C. -F. Hu; C. -C. Wu,"Graduate Institute of Information and Computer Education, National Taiwan Normal University, Taipei, Taiwan; Graduate Institute of Information and Computer Education, National Taiwan Normal University, Taipei, Taiwan; Graduate Institute of Information and Computer Education, National Taiwan Normal University, Taipei, Taiwan",2018 International Conference on Learning and Teaching in Computing and Engineering (LaTICE),8 Jul 2019,2018,,,11,16,"Educational robots have been used in schools for STEM education and for teaching students programming and computational thinking (CT) for many years. The look and feel of traditional robots for educational purposes such as LEGO Mindstorms and NXT have been mostly engineering-oriented. Not until recently, have robotic products such as Dash & Dot utilized physical appearance which were cute and kid-friendly. This study compared the effects of using two kinds of robots- Dash & Dot and LEGO NXT, in terms of students' performance, student's attitudes about learning activities, and how different genders respond to various robots. A Quasi-Experimental Design was conducted. The participants consisted of 106 6th graders from four classes of students. Two classes were designated as the experimental groups which used Dash & Dot robots,). The other two classes of students were the control groups which used NXT robots. With respect to students' attitudes toward learning, the study showed no significant difference between experimental and control groups. With respect to learning programming skills, it was found that females in the experimental group prefer to use robots. Females showed a definite preference for using the Dash & Dot robots.",2475-1057,978-1-5386-7897-8,10.1109/LaTICE.2018.00-13,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8753395,Computational thinking;Robot;Gender,,,4.0,,13.0,IEEE,8 Jul 2019,,,IEEE,IEEE Conferences
The impact of different types of scaffolding in project-based learning on girls' computational thinking skills and self-efficacy,Y. Jin; J. Sun; H. Ma; X. Wang,"School of education, Shaanxi Normal University, Xi'an, Shaanxi, China; School of education, Shaanxi Normal University, Xi'an, Shaanxi, China; School of education, Shaanxi Normal University, Xi'an, Shaanxi, China; School of education, Shaanxi Normal University, Xi'an, Shaanxi, China",2021 Tenth International Conference of Educational Innovation through Technology (EITT),2 Feb 2022,2021,,,362,366,"Gender differences in computational thinking (CT) among students are obvious, with boys ‘CT being significantly higher than girls’. Therefore, how to effectively improve girls' CT has become a serious concern. This study integrated two types of project-based learning (PBL) into a Scratch programming course, one with extensive teacher-supported scaffolding and the other with limited teacher-supported scaffolding. To examine their impact on girls' CT skills and self-efficacy, this study applied mixed research methods, conducted a pretest-posttest control group experiment, and analyzed the quantitative and qualitative data collected from 21 grade-3 girls in a primary school. It was found that the extensive teacher-supported scaffolding of PBL in a Scratch programming course is more effective in promoting the CT skills and self-efficacy than limited teacher-supported scaffolding of PBL. These findings have some implications for the effective PBL practice and related teacher professional development.",2166-0549,978-1-6654-2757-9,10.1109/EITT53287.2021.00077,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9694003,computational thinking;project-based learning;scaffolding;girls,Technological innovation;Programming profession,,2.0,,32.0,IEEE,2 Feb 2022,,,IEEE,IEEE Conferences
Developing a Teacher Training Curriculum Including Computational Thinking Skills: Early Advances on a Study Focused on Colombia,A. Muñoz del Castillo; M. A. Muñoz; L. C. Acosta Huertas; E. Herrera; J. Jimenez Toledo; D. X. Ramos,"Universidad de Santander, Pasto, Colombia; University of Melbourne, Melbourne, VIC, Australia; Escuela Normal Superior de Pasto, Pasto, Colombia; Escuela Normal Superior de Pasto, Pasto, Colombia; Institucion Universitaria CESMAG, Pasto, Colombia; Institución Universitaria CESMAG, Pasto, Colombia",2019 XIV Latin American Conference on Learning Technologies (LACLO),13 Feb 2020,2019,,,8,11,"During training at the Complementary Formation Program (CFP), Colombian primary school teachers do not acquire Computational Thinking (CT) skills, which are considered fundamental for the knowledge economies of the 21st century. In this paper, we describe the early stages of a project aiming to reform the CFP curriculum, such that CT skills becomes an integral part. As a first step, we carried-out four introductory workshops with 64 first-and third-semester CFP students and then surveyed them to gather their perceptions on CT. The results show that the students have a limited understanding of CT and its associated skills, but they recognize their importance. Moreover, they agree that primary school should be the starting point to develop them. The project will continue gathering information from current CFP teachers, current primary school teachers, and university professors who are experts in curriculum development, to develop the curricular proposal.",,978-1-7281-4286-9,10.1109/LACLO49268.2019.00012,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8995162,Computational Thinking;Curriculum design;Teacher training,,,2.0,,27.0,IEEE,13 Feb 2020,,,IEEE,IEEE Conferences
Exploration of ability development of engineering and computational thinking skills in software engineering majors,Z. Deng; W. Huang; R. Dong; P. Wen,"School of Computer Science and Control, Guilin University of Electronic Technology, China; School of Computer Science and Control, Guilin University of Electronic Technology, China; School of Computer Science and Control, Guilin University of Electronic Technology, China; School of Computer Science and Control, Guilin University of Electronic Technology, China",2009 4th International Conference on Computer Science & Education,1 Sep 2009,2009,,,1665,1668,"Software talents should have the engineering ability, a common sense in IT industry, which is characterized by the fact that design plays a very important role in software engineering. Basis on the enhancement of computational thinking, the reform ideas of the development of the student's engineering ability are introduced. The detailed approaches include: 1) Extraction of fundamental discipline concept of engineering ability development; 2) Problem solving-centered organization of courses of software development tools; 3) Initiate the courses of software engineering as soon as possible; 4) Continual training of abstract logical thinking for the purpose of software abstract thinking.",,978-1-4244-3520-3,10.1109/ICCSE.2009.5228288,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5228288,software engineering;Computational thinking;design;abstract,Software engineering;Software systems;Design engineering;Programming;Computer science;Computer science education;Application software;Engineering management;Educational technology;Computer industry,,1.0,,7.0,IEEE,1 Sep 2009,,,IEEE,IEEE Conferences
Assessment of Computational Thinking in regular basic education: case I.E.T.P. “José Obrero”,R. P. Curasma; N. J. Jara; H. P. Curasma; V. C. Ornetta,"Facultad de Ingeniería, Universidad Nacional Mayor de, San Marcos, Lima, Perú; Facultad de Ingeniería, Universidad Nacional Mayor, de San Marcos, Lima, Perú; Facultad de Ingeniería, Universidad Nacional Mayor de, San Marcos, Lima, Perú; Facultad de Ingeniería, Universidad Nacional Mayor de, San Marcos, Lima, Perú","2019 IEEE XXVI International Conference on Electronics, Electrical Engineering and Computing (INTERCON)",3 Oct 2019,2019,,,1,4,"In regular basic education environments, one of the challenges of Computer and Computing courses or similar is to motivate students, who perceive programming as a difficult task. Arduino board is recognized as a tool to improve programming skills and to facilitate teamwork. In this paper, Computational Thinking is evaluated through concepts, practices and computational perspectives of the activities carried out with the Arduino board by the 5th-grade students of secondary education of the “José Obrero” Parochial Technical Educational Institution in the district of San Mateo from the province of Huarochirí of Lima region.",,978-1-7281-3646-2,10.1109/INTERCON.2019.8853613,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8853613,Computational thinking;computational dimensions;Arduino;programming;coding;regular basic education,Education;Programming profession;Tools;Encoding;Computational modeling,,,,22.0,IEEE,3 Oct 2019,,,IEEE,IEEE Conferences
An Educational Game to Promote the Development of Computational Thinking in Children Both Neurotypical and with Intellectual Disabilities,M. S. Geremias; T. C. Dutra; I. Gasparini; E. Maschio,"Universidade do Estado de Santa Catarina (UDESC), Joinville, Brazil; Instituto Federal do Paraná (IFPR), Paranaguá, Brazil; Universidade do Estado de Santa Catarina (UDESC), Joinville, Brazil; Universidade Tecnológica Federal do Paraná (UTFPR), Guarapuava, Brazil",2023 IEEE International Conference on Advanced Learning Technologies (ICALT),29 Sep 2023,2023,,,105,107,"Computational Thinking (CT) is a way to structure thinking to solve problems, which develops cognitive skills. Educational Digital Games (EDG) are a potential tool to work with CT, stimulating the student's interest and learning. Still, to make these games playable by children with Intellectual disabilities (ID), it is necessary to have adaptations suitable to their educational needs. Therefore, this paper presents the development and evaluation of the EDG “Pensar e Vestir” (PeV). This game addresses a daily life activity, the process of choosing clothes and the act of wearing them, and aims to promote the development of CT in children both neurotypical and with ID. The development process was supported by ID, Education, and Specialized Education Treatment specialists based on accessibility guidelines. In the end, there were two evaluations, firstly with the specialists and then with Computation students, to validate the functional and technical requirements. Currently, the game is in evaluation by its target audience.",2161-377X,979-8-3503-0054-3,10.1109/ICALT58122.2023.00036,Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior - Brasil (CAPES)(grant numbers:2021TR795); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10260990,computational thinking;educational digital games;intellectual disability,Technical requirements;Computer science;Heat treatment;Design methodology;Education;Games;Pattern recognition,,,,16.0,IEEE,29 Sep 2023,,,IEEE,IEEE Conferences
Development and assessment of computational thinking: A methodological proposal and a support tool,A. D. F. Pérez; G. M. Valladares,"Departamento de Ingeniería Informática y de Sistemas, Universidad de La Laguna, Santa Cruz de Tenerife, Spain; Departamento de Ingeniería Informática y de Sistemas, Universidad de La Laguna, Santa Cruz de Tenerife, Spain",2018 IEEE Global Engineering Education Conference (EDUCON),24 May 2018,2018,,,787,795,"The objective of this work is focused on the definition of a methodology for the development of computational thinking and the subsequent measurement of the development obtained in the students. The methodological proposal includes specific tasks or activities to develop computational thinking as well as tests that allow analyzing the extent to which computational thinking or skills related to problem solving have been developed in a scientific, specific, or even general or of practical application in situations of daily life. Once the methodological framework was defined, we proceeded to develop a computer tool that provides global support for the implementation of this methodology. The implemented platform has a simple and intuitive design that allows an easy use of it since it is aimed at pre-university students and teachers who necessarily do not have advanced knowledge of Computer Science. Finally, the platform automatically provides progress reports and course development, including statistical data by age or gender, among others.",2165-9567,978-1-5386-2957-4,10.1109/EDUCON.2018.8363311,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363311,computational thinking;problem solving;21st century skills;methodology for development and assessment;pre-university education;web platform;Abstractly,Tools;Problem-solving;Education;Programming profession;Proposals;Computational modeling,,6.0,,13.0,IEEE,24 May 2018,,,IEEE,IEEE Conferences
Scratching Out Problems: Exploring the Use of Computational Thinking for Social Work in Rural India,P. Anitha; S. K. Babu; U. R.; R. R. Bhavani,"Amrita Vishwa Vidyapeetham, AMMA CHI Labs, Amritapuri, India; Amrita Vishwa Vidyapeetham, AMMA CHI Labs, Amritapuri, India; Amrita Vishwa Vidyapeetham, Coimbatore, Tamil Nadu, IN; Amrita Vishwa Vidyapeetham, AMMA CHI Labs, Amritapuri, India",2018 IEEE Tenth International Conference on Technology for Education (T4E),27 Dec 2018,2018,,,16,19,"Technologies for development have great potential in accelerating the socio-economic progress of disadvantaged communities. But these technologies are usually developed by people removed from the daily realities of fieldwork. This paper explores the need and the possibilities of educating rural populations and social workers on the use of technology to create their own digital artifacts. We discuss two workshops, one for villagers in the state of Telangana and the second one for graduate students of a university social work department exploring the use of MIT's Scratch software as a tool for assisting in social interventions. We also discuss the results of an acceptability study among the social work students to gauge the potential for such a tool to be used in the field.",,978-1-7281-1143-8,10.1109/T4E.2018.00011,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8590099,CHI for Development;Computational Thinking;Constructionism;Inclusive Education;Digital Fluency,Tools;Conferences;Education;Games;Sociology;Statistics;Software,,2.0,,20.0,IEEE,27 Dec 2018,,,IEEE,IEEE Conferences
