"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"How Various Educational Features Influence Programming Performance in Primary School Education","W. -C. Choi; C. -T. Lam; A. J. Mendes","Faculty of Applied Sciences, Macao Polytechnic University, Macao, SAR, China; Faculty of Applied Sciences, Macao Polytechnic University, Macao, SAR, China; CISUC, Dep. of Informatics Engineering, University of Coimbra, Coimbra, Portugal",2024 IEEE Global Engineering Education Conference (EDUCON),"8 Jul 2024","2024","","","1","8","In the digital age, programming education has become increasingly important, even in primary schools. However, introducing programming at such an early stage presents unique challenges, given the need for students to grasp mathematical concepts, abstract thinking, and the intricacies of programming syntax. Educational Data Mining (EDM) offers a potential contribution by predicting learning performance, facilitating the optimization of the learning processes, and providing real-time guidance. A notable gap in the current literature about EDM in programming education is its predominant emphasis on the university level. Our research objectives were to identify features influencing primary school students' programming capabilities. A more comprehensive dataset was introduced, incorporating psychometric data and highlighting features such as learning motivation and attitude, computational thinking data, and other potentially influential variables, which set our study apart from previous studies. We found that the strongest predictor was academic performance in Information Technology, followed by psychometric data on students' learning attitudes and motivation. Computational thinking also emerged as a significant feature in predicting programming performance. It's worth highlighting that involvement in extra-curricular activities, like Olympic Mathematics training, showed a significant association, underscoring the importance of mathematical logic and reasoning in programming. This is further bolstered by the evident correlation with academic performance in Mathematics, confirming its pivotal role in shaping programming abilities. Interestingly, the correlation of academic performance in Chinese is also significant, indicating that the language medium of instruction can notably influence success.","2165-9567","979-8-3503-9402-3","10.1109/EDUCON60312.2024.10578608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10578608","Computer science;Programming Education;Educational Data Mining;Educational features correlation;Performance prediction;Features selection","Training;Performance evaluation;Computers;Correlation;Syntactics;Mathematics;Cognition","","","","31","IEEE","8 Jul 2024","","","IEEE","IEEE Conferences"
"Discovering Programming Talent and Improving Learning Motivation with CodeCombat in K-12 Education","W. C. Choi; I. C. Choi","Department of Computer Science, Illinois Institute of Technology, US; School of Education, City University of Macau, Macao SAR, China",2024 IEEE World Engineering Education Conference (EDUNINE),"24 Apr 2024","2024","","","1","6","Nurturing programming talent early is crucial in today's digital world, especially in K-12 education, underscored by the rise of programming competitions for younger students. However, with limited research in programming talent search, discovering programming talent in primary schools posed a significant challenge. Traditionally, various test-based talent search tools have been utilized for programming talent identification, including the Computer Talent Search Test (CTST) and the Beginners Computational Thinking Test (BCTt). Game-based platforms like CodeCombat offer an engaging alternative to overcome this challenge. CodeCombat integrates game-based learning with programming education, allowing students to apply their computational thinking skills in an enjoyable context for learning Python. The study revealed a significant correlation between CodeCombat, CTST, and BCTt outcomes. This highlighted that CodeCombat emerged as a valuable platform for talent search, aligning seamlessly with the objectives of the test-based tools and suggesting its effectiveness in boosting programming learning motivation in primary school.","","979-8-3503-4872-9","10.1109/EDUNINE60625.2024.10500458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10500458","CodeCombat;K-12 programming education;Programming talent search;Learning motivation","Correlation;Search problems;Boosting;Engineering education;Programming profession;Python","","","","22","IEEE","24 Apr 2024","","","IEEE","IEEE Conferences"
"8 Computational Heterogeneity: A Radical Reflection","P. Sengupta; A. Dickes; A. V. Farris",University of Calgary; Harvard University; Varnderbilt University,Voicing Code in STEM: A Dialogical Imagination,"","2021","","","191","209","In Experience and Education, Dewey argued that humankind is “given to formulating its beliefs in terms of Either-Ors, between which it recognizes no intermediate possibilities.” Not surprisingly, educational computing is no exception. One such Either-Or binary that is relevant to our project so far is computing vs. computational thinking.2 A keynote address delivered recently at a computing education conference by the computer scientist and educator Judy Robertson is quite illuminating in this respect.3 Robertson argued against a blind emphasis on computational “thinking” as the centerpiece of computational literacy. Focusing only on creating SCRATCH programs may lead especially young learners away from understanding how the computer actually works as a “machine.” Children's drawings of what is inside a computer show that learning to use computational abstractions that we typically introduce in the K-12 levels—such as variables and loops—does not necessarily help us understand how these abstractions are processed and represented inside the computer. What gets lost in our push to teach children how to code is the physicality of computing as a machine, which involves a deeper understanding of the relationship between the hardware and software—and many other forms of computational abstractions that are not even presented to children as part of their experience of coding or computing.","","9780262363075","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9388156.pdf&bkn=9382289&pdfType=chapter","","","","","","","","29 Mar 2021","","","MIT Press","MIT Press eBook Chapters"
"Coding Like a Data Miner: A Sandbox Approach to Computing-Based Data Science for High School Student Learning","J. T. Walker; A. Barany; A. Acquah; S. M. Reza; A. Barrera; K. Del Rio Guzman; M. A. Johnson","Department of Education, University of Texas at El Paso, El Paso, Texas; Graduate School of Education, University of Pennsylvania, Philadelphia, Pennsylvania; Department of Education, University of Texas at El Paso, El Paso, Texas; Department of Computer Science, Pennsylvania State University, Harrisburg, Middletown, Pennsylvania; Department of Education, University of Texas at El Paso, El Paso, Texas; Department of Education, University of Texas at El Paso, El Paso, Texas; Department of Learning Technologies, University of North Texas, Denton, Texas",2023 IEEE Frontiers in Education Conference (FIE),"5 Jan 2024","2023","","","1","5","Personal health tracking devices and internet-based digital platforms with the capacity to collect, aggregate, and store data at massive scales are examples of tools that have broadened priorities in computing to include data science. In response, there has been growing attention in research and practice emphasizing pre-college groups. This is partly because of the growing recognition-reflected in initiatives like CS4ALL, Code.org, Bootstrap: Data Science, Exploring Computer Science-that learning experiences before college are consequential in sustaining a robust pipeline of computer scientists and engineers. Despite these inroads, there is justifiable concern that existing efforts might not fully support learner development in the necessary conceptual, epistemological, and heuristic styles needed to productively parse and understand “big data.” This is because computing-based curricula that include data science often involve data curated by others (rather than learners directly), which results in simulated versions of practice instead of engagement that is realistically discursive and messy. This is further complicated by the persistent shortage of K-12 computer science teachers in general and even fewer who can design and implement curricula that support authentic engagement with data science. To address these issues, we leverage culturally relevant and constructionist perspectives in a sandbox (i.e., open-ended) science where tools like Scratch and electronic textiles (E-textiles) have had success expanding possibilities in computing to also include activities where learners can engage broadly along varied pursuits-and encounter challenges that spur computational thinking and problem-solving. The literature suggests that learning activities framed in this way encourage knowledge construction, practice literacies, and seriously impact learner attitudes, interest, and perceptions of growth in the field. This latter set of self-concept measures represents a few of many related key predictors of long-term field participation and persistence. In this work-in-progress scholarship of discovery research, we co-develop, with youth and educators, “Coding Like a Data Miner” (CLDM)-a sandbox approach to computing-based data science wherein learners access a social media platform, Twitter, to mine, analyze, and understand quantitative and qualitative data sources. In this preliminary work, we assess affordances in co-developing a curriculum that leverages sandbox approaches to data science. Ultimately (and what will be presented in our final submission), we aim to study learning outcomes when high school students' access, analyze and make sense of “big data” sets of their own. We collaborated with high school teachers in a West Texas/Paso Del Norte region where computer science educators are exceptionally scarce and where there is an urgent and persistent need to support underrepresented learner access to burgeoning areas of computing. Using mixed-methodological approaches (e.g., quantitative analysis of learner pre- and post-survey responses along with qualitative assessments of semi-structured interview data), we address the following research questions: (1) What affordances exist using co-design approaches to develop sandbox data science for pre-college learners? (2) Which computational concepts do students learn when carrying out CLDM activities, (3) Which computational practices do high school students enact when mining, processing, and analyzing big data sets in CLDM? (4) How do learner knowledge and perceptions about data science shift after participating in CLDM? We use contemporary perspectives in computing education, constructionism, and equity to discuss how open-ended sandbox approaches to computing-based data science support learner computational thinking, practice literacies, and field perceptions.","2377-634X","979-8-3503-3642-9","10.1109/FIE58773.2023.10343283","National Science Foundation(grant numbers:2137708); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343283","Computer Science Education;Data Science Education;Constructionism;Curriculum Design;Computer Science Learning","Computer science;Smart textiles;Social networking (online);Statistical analysis;Affordances;Soft sensors;Scholarships","","","","19","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
"Exploration of Teaching Reform for C Programming Course Based on OBE-BOPPPS Model and Rain Classroom","W. Yongfen; C. Weiwei; L. Zhigang; L. Yong; S. Lei; L. Ying","School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China","2021 International Conference on Education, Information Management and Service Science (EIMSS)","19 Nov 2021","2021","","","467","470","As an introductory language required to learn programming, C language opens the door of programming world to students and improves their computational thinking ability. Under the guidance of OBE-BOPPPS teaching model, combined with the online teaching tools of rain classroom, the blended teaching model was explored in this study. The teaching practice indicates that the aforementioned teaching means, if comprehensively applied, can facilitate to cultivate students' high-order cognitive competence and further enhance their computational thinking ability. In the end, the teaching effect was assessed based on the performance comparison results.","","978-1-6654-2707-4","10.1109/EIMSS53851.2021.00106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9603463","BOPPPS;OBE;teaching design;rain classroom;C programming","Analytical models;Rain;Distance learning;Computational modeling;Education;C languages;Tools","","","","13","IEEE","19 Nov 2021","","","IEEE","IEEE Conferences"
"Automatic detection of bad programming habits in scratch: A preliminary study","J. Moreno; G. Robles","Programamos.es & Instituto Nacional de, Tecnologías Educativas y de Formación del Profesorado, Madrid, Spain; GSyC/LibreSoft, Universidad Rey Juan Carlos, Madrid, Spain",2014 IEEE Frontiers in Education Conference (FIE) Proceedings,"19 Feb 2015","2014","","","1","4","Using the Scratch environment as a tool to teach programming skills or develop computational thinking is increasingly common in all levels of education, well-documented case studies from primary school to university can be found. However, there are reports that indicate that students learning to program in this environment show certain habits that are contrary to the basic programming recommendations. In our work as instructors with high school students, we have detected these and other bad practices, such as the repetition of code and object naming, on a regular basis. This paper focuses on verifying whether these issues can generally be found in the Scratch community, by analyzing a large number of projects available on the Scratch community website. To test this hypothesis, we downloaded 100 projects and analyzed them with two plug-ins we developed to automatically detect these bad practices. The plug-ins extend the functionality of the Hairball tool, a static code analyzer for Scratch projects. The results obtained show that, in general, projects in the repository also incur in the investigated malpractices. Along with suggestions for future work, some ideas that might assist to address such situations are proposed in the conclusions of the paper.","2377-634X","978-1-4799-3922-0","10.1109/FIE.2014.7044055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044055","Scratch;programming;bad habits;learning;automatic assessment;Scratch repository;empirical analysis","Educational institutions;Communities;Programming profession;Computer science education;Computers","","43","","15","IEEE","19 Feb 2015","","","IEEE","IEEE Conferences"
"Robotics tips and tricks for inclusion and integration of students","A. Peixoto; M. Castro; M. Blazquez; S. Martin; E. Sancristobal; G. Carro; P. Plaza","Suckow da Fonseca, CEFET/RJ, Centro Federal de Educação Tecnológica Celso, Rio de Janeiro, Brazil; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Plaza Robotica, Torrejón de Ardoz, Spain",2018 IEEE Global Engineering Education Conference (EDUCON),"24 May 2018","2018","","","2037","2041","Robotics and computational thinking are valuable tools for developing science, technology, engineering and mathematics (STEM) pedagogy, and to promote inclusion and integration of students. We currently have a multitude of robotic education tools at our disposal. These tools arise with the aim of promoting innovation and student motivation during the learning process. Robots are becoming more and more common in our society today. Therefore, it is important to integrate robots into all levels of our everyday life. This work is focused on presenting Raspberry Pi as enhancer of educational robotics. The first step is presenting robotics as a tool for promoting the inclusion and integration of students. For this work a background and overview is also provided. The third part proposed different setups to prepare a Raspberry Pi for remote activities and robotics using Arduino as hardware interface. The last but not the least is an open discussion with the aim of exchanging impressions and getting feedback from the attendees.","2165-9567","978-1-5386-2957-4","10.1109/EDUCON.2018.8363487","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363487","education;programming;robotics;STEM","Robots;Tools;Conferences;Programming profession;STEM","","24","","20","IEEE","24 May 2018","","","IEEE","IEEE Conferences"
"Traffic lights through multiple robotic educational tools","P. Plaza; E. Sancristobal; G. Carro; M. Castro; M. Blazquez; A. Peixoto","Plaza Robotica, Torrejon de Ardoz, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Electrical and Computer Engineering Department, Spanish University for Distance Education (UNED), Madrid, Spain; Suckow da Fonseca, Centro Federal de Educacao Tecnologica Celso, Riode Janeiro, Brazil",2018 IEEE Global Engineering Education Conference (EDUCON),"24 May 2018","2018","","","2015","2020","Robotics and computational thinking are ideal tools for developing science, technology, engineering and mathematics (STEM) pedagogy. A multitude of educational robotics tools have emerged in recent years. Some with a high price and great features, and others with a lower price and lower performance. There are also cost-effective options that allow you to tailor your services to tighter budgets. The presence of robots in our daily lives is becoming more and more common. Therefore, it is interesting that we are oriented to integrate robots in the different levels of our society. This workshop is focused on driving the same content across three different low-cost robotic educational tools. The first one is Scratch, interactive stories, games and animations can be programed. The second tool is Crumble, it is an easy-to-use programmable controller. Its programming interface uses a block programming language which eases its use by children aged below 14. The last but not the least is Arduino, Arduino is an open-source electronics platform based on easy-to-use hardware and software. It is a platform that incorporates a simple microcontroller and an interface development environment to create the applications to be downloaded into the board. This workshop is aimed to present the mentioned platforms as robotic educational tools for people as the first step to get into robotics world. Throughout this workshop an initiation to robotics is developed in the context of educational robotics.","2165-9567","978-1-5386-2957-4","10.1109/EDUCON.2018.8363483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363483","education;programming;robotics;STEM","Programming profession;Conferences;Tools;Service robots;STEM","","22","","12","IEEE","24 May 2018","","","IEEE","IEEE Conferences"
"The research of situational teaching mode of programming in high school with Scratch","X. Wang; Z. Zhou","Computer and Information Science Southwest University, Chongqing, China; Computer and Information Science Southwest University, Chongqing, China",2011 6th IEEE Joint International Information Technology and Artificial Intelligence Conference,"29 Sep 2011","2011","2","","488","492","Since the new Curriculum Reform was carried off, there has been a lot of research on teaching mode of programming in high school. On the basis of the exploration of the potentials if designing a teaching mode with the Scratch Graphical Programming Language, this paper builds a situational teaching mode of programming in high school with Scratch. This teaching mode first design a programming learning situation which is familiar by students because of its close connection to the students' daily life with Scratch for student through the analysis of the common elements between the situation and the concept of programming. The n guide students learning in the situation, and transfer back to the traditional programming environmental after he understand the content of concept. This teaching mode can arouse the students' interests of learning; promote the students' learning transfer ability. Ultimately this teaching mode can help students better understand algorithm programming and established their Computational thinking. Both of them play a significant positive role in developing students' logical thinking ability and their ability in solving practical problem.","","978-1-4244-8625-0","10.1109/ITAIC.2011.6030380","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6030380","Programming teaching in high school;Scratch;Situational teaching mode","Educational institutions;Algorithm design and analysis;Programming profession;Computers;Programming environments","","12","","8","IEEE","29 Sep 2011","","","IEEE","IEEE Conferences"
"Sprego virtual collaboration space","G. Csapó","Faculty of Informatics, University of Debrecen, Debrecen, Hungary",2017 8th IEEE International Conference on Cognitive Infocommunications (CogInfoCom),"25 Jan 2018","2017","","","000137","000142","The Sprego (Spreadsheet Lego) programming method facilitates the use of different educational tools and environments to provide better understanding of spreadsheet programming while developing computational thinking and algorithmic skills. With virtual reality technologies gaining attention and popularity, our goal was to investigate and create a virtual workspace in which the students can find all the information and resources they need while learning spreadsheet programming, computer problem solving, and understanding, building algorithms. Following on this principle, we developed a 3D virtual collaboration space to provide students with one interface featuring the information and resources required to practice the Sprego method outside of and during classes. We have collected, refined, and structured the available sources and developed detailed tasks with explanations for students in the form of online documents. Our goal was to provide an all-in-one environment for the Sprego method to learn, explore, and practice all its aspects without leaving the 3D space. For our work, we examined different applications that provide virtual 3D spaces with educational support in mind. Our choice was the MaxWhere Seminar system, based on its innovative and effective approach in the field.","","978-1-5386-1264-4","10.1109/CogInfoCom.2017.8268230","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8268230","Sprego;MaxWhere;computer-science education;end user spreadsheet management","Three-dimensional displays;Software;Task analysis;Collaboration;Programming profession;Seminars","","10","","26","IEEE","25 Jan 2018","","","IEEE","IEEE Conferences"
