"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"DISSECT: Analysis of pedagogical techniques to integrate computational thinking into K-12 curricula","T. Burgett; R. Folk; J. Fulton; A. Peel; E. Pontelli; V. Szczepanski","Depts. of Biology, Computer Science, Electrical Engineering, New Mexico State University, Las Cruces, NM, USA; Depts. of Biology, Computer Science, Electrical Engineering, New Mexico State University, Las Cruces, NM, USA; Depts. of Biology, Computer Science, Electrical Engineering, New Mexico State University, Las Cruces, NM, USA; Depts. of Biology, Computer Science, Electrical Engineering, New Mexico State University, Las Cruces, NM, USA; Depts. of Biology, Computer Science, Electrical Engineering, New Mexico State University, Las Cruces, NM, USA; Depts. of Biology, Computer Science, Electrical Engineering, New Mexico State University, Las Cruces, NM, USA",2015 IEEE Frontiers in Education Conference (FIE),"7 Dec 2015","2015","","","1","9","This paper analyzes the efforts of DISSECT (DIScover SciEnce through Computational Thinking) to introduce computer science theories into K-12 Curricula. This is accomplished by teaching computational thinking (CT) problem solving techniques in existing STEM+C courses in select middle and high school classrooms in Las Cruces, New Mexico, USA. Data collected over the course of the fall 2014 and spring 2015 semesters involving 10 graduate fellows, 9 teachers, and over 200 K-12 students has been analyzed. A single assessment was issued at the beginning and end of each semester in order to track metrics about fellow-teacher pairings, student understanding of CT concepts, and student interest in STEM+C areas. Using statistical analysis software to evaluate the data, we were able to determine the efficacy of the DISSECT program. In particular, we use descriptive statistics to evaluate the trends in CT vocabulary recognition and overall interest in computing, and we compare trends across courses and grade levels.","","978-1-4799-8454-1","10.1109/FIE.2015.7344241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344241","Computer science;computational thinking;K-12;graduate fellows;statistical analysis;stem+c","Fellows;Computer science;Computers;Education;Problem-solving;Computed tomography;Statistical analysis","","10","","13","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"Computational Thinking Between Philosophy and STEM—Programming Decision Making Applied to the Behavior of “Moral Machines” in Ethical Values Classroom","A. M. Seoane Pardo","Research GRoup of InterAction and eLearning, University of Salamanca, Salamanca, Spain",IEEE Revista Iberoamericana de Tecnologias del Aprendizaje,"22 Mar 2018","2018","13","1","20","29","This paper describes a learning activity on computational thinking in ethics classroom with compulsory secondary school students (14-16 years old). It is based on the assumption that computational thinking (or better “logical thinking”) is applicable not only to science, technology, engineering, and mathematics subjects but to any other field in education, and it is particularly suited for decision making in moral dilemmas. This will be carried out through the study of so called “moral machines,"" using a game-based learning approach on self-driving vehicles and the need to program such cars to perform certain behavior's under extreme situations. Students will be asked to logically base their reasoning on different ethical approaches and try to develop a schema of decision making that could serve to program a machine to respond to those situations. Students will also have to deal with the uncertainty of reaching solutions that will be debatable and not universally accepted as a part of the difficulty, more ethical than technical, to provide machines with the ability to take decisions where there is no such thing as a “right” versus “wrong” answer, and potentially both (or more) of the possible actions will bring unwanted consequences.","1932-8540","","10.1109/RITA.2018.2809940","EU Erasmus + Programme through KA2 Project “TACCLE 3–Coding”(grant numbers:2015-1-BE02-KA201-012307); European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8305482","Computational thinking;decision making;game-based learning;ethics;logic;moral machines;self-driving car","Ethics;Europe;Decision making;Technological innovation;Training;Computer science","","10","","44","IEEE","1 Mar 2018","","","IEEE","IEEE Journals"
"GK-12 DISSECT: Incorporating computational thinking with K-12 science without computer access","R. Folk; G. Lee; A. Michalenko; A. Peel; E. Pontelli","Depts. of Computer Science and Biology, New Mexico State University, Las Cruces, NM, USA; New Mexico State University, Las Cruces, NM, US; Depts. of Computer Science and Biology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science and Biology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science and Biology, New Mexico State University, Las Cruces, NM, USA",2015 IEEE Frontiers in Education Conference (FIE),"7 Dec 2015","2015","","","1","8","Computational Thinking (CT) introduces computing concepts and demonstrates their usefulness in many other disciplines. CT principles such as algorithmic problem solving, abstraction, modeling and simulation, are integrated into existing STEM (Science, Technology, Engineering, Mathematics) curricula by DISSECT (DIScover SciEnce through Computational Thinking). By pairing a local K-12 teacher with a graduate fellow, DISSECT provides instruction and resources as instruments that are pertinent to each specific discipline. These skills in problem-solving and abstract reasoning are necessary for students to be able to compete in the modern and future job markets. DISSECT works to provide these skill-sets to students and classrooms that lack access to computers. The K-12 teachers and graduate fellows work together to develop modules that are capable of teaching CT concepts that are directly tied to their current curriculum while removing the need for access to computer systems. This paper will focus on the modules developed and executed in middle and high school classrooms, emphasizing the creative ways explored to operate in a computer-free environment discussing the strengths and weaknesses of different approaches, while qualitatively assessing student engagement, learning, and interaction which is gathered through teacher interviews, observations and informal talks with students.","","978-1-4799-8454-1","10.1109/FIE.2015.7344238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344238","Computational Thinking;K-12;Graduate Fellows","Fellows;Computer science;Computers;Biology;Problem-solving;Training","","9","","16","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"The Essence of Computational Thinking","O. Yaşar",State University of New York,Computing in Science & Engineering,"17 Aug 2017","2017","19","4","74","82","A decade of discourse to capture the essence of computational thinking has resulted in a broad set of skills whose teaching continue to pose challenges because of the reliance on the use of electronic computers and programming concepts. This article not only links computational thinking skills to fundamental cognitive competencies but also describes pedagogical tools that have proven effective in teaching them at early ages.","1558-366X","","10.1109/MCSE.2017.3151241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8012290","modeling and simulation;deductive and inductive reasoning;computational thinking;scientific computing","Computational modeling;Cognitive systems;Deductive databases;Brain modeling;Computational modeling;Programming","","8","","31","IEEE","17 Aug 2017","","","IEEE","IEEE Magazines"
"Teaching Computational Thinking to Multilingual Students through Inquiry-based Learning","S. Jacob; H. Nguyen; L. Garcia; D. Richardson; M. Warschauer","School of Education, University of California, Irvine, Irvine, US; School of Education, University of California, Irvine, Irvine, US; School of Education, University of California, Irvine, Irvine, US; Bren School of ICS, University of California, Irvine, Irvine, US; School of Education, University of California, Irvine, Irvine, US","2020 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","4 Dec 2020","2020","1","","1","8","Central to the theory of learning are inquiry-based approaches to education. Whereas there is a plethora of research on inquiry learning in the domain of science [19], [20], few studies have analyzed how inquiry-based learning can be applied to computer science education, and how different approaches to inquiry may benefit diverse learners. This is one of the first studies to analyze teacher enactment of inquiry-based learning during the implementation of an upper elementary, computational thinking curriculum, and to explore how teacher approaches to inquiry appear to support or constrain multilingual students' development of computational thinking and computer science identities. Design-based research was used to iteratively develop, test, and refine the inquiry-based curriculum, which aligns with computer science and literacy standards, provides linguistic scaffolding, and integrates culturally responsive materials. We adopt a cross-case mixed-methods design to collect data from five teachers and 149 students including detailed field notes, teacher interviews, student computational artifacts, and student identity surveys. Through analyses of teacher moves, we find that teachers adopt different approaches to inquiry that can be indexed along a continuum ranging from open to closed. Patterns in student data revealed that those who received more structured inquiry lessons developed more sophisticated computational artifacts and showed greater identification with the field of computer science. Findings from this study are being used to add more structured inquiry approaches to the next iteration of our curriculum, including integrating USE/MODIFY/CREATE models into lessons and applying metacognitive strategies from reading research to students' programming activities.","","978-1-7281-7172-2","10.1109/RESPECT49803.2020.9272487","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272487","inquiry-based learning;computer science;computational thinking;multilingual;English learners","Computer science;Education;Standards;Linguistics;Statistics;Sociology;Interviews","","8","","42","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
"The Impact of Physical Computing and Computational Pedagogy on Girl’s Self – Efficacy and Computational Thinking Practice","S. Psycharis; K. Kalovrektis; A. Xenakis; I. Paliokas; M. Patrinopoulos; P. Georgiakakis; P. Iatrou; P. Theodorou; T. Papageorgiou; V. Ntourou","School of Pedagogical and Technological Education-ASPETE; University of Thessaly, Greece; University of Thessaly, Greece; Hellenic Open University, Patras, Greece; Education Work Coordinator of 2nd Regional Center for Educational Planning, Attica, Greece; STE[A]M & ST[R]EAM Teacher, Greece; MSc STEM, Greece; MSc Telecommunications, Greece; MSc ICT, Greece; MSc in Education Sciences, Primary School Teacher, Greece",2021 IEEE Global Engineering Education Conference (EDUCON),"18 Jun 2021","2021","","","308","315","Research studies provide some evidence that computing and education robotics have a positive impact on female students' engagement in Computational Thinking (CT) practices and their self-efficacy for CT. Other issues raised by research concern the decontextualization of computing education from the actual lives of students which causes problems for students under represented in the fields of computing and engineering, such as female students. To tackle this problem, paper aimed to develop (STEM-Computational Thinking (CT)-Computing) scenarios related to students' actual lives and their local communities in order to help female students to develop STEM(Science, Technology, Engineering, Mathematics) competences, when core disciplinary ideas and cross-cutting concepts are infused in the scenarios. All scenarios were implemented using the didactic model of inquiry teaching and learning and the engineering design thinking instruction strategy using physical computing activities. A validated questionnaire for self-efficacy and CT practices was applied before and after the intervention to female prospective engineering school teachers studying at Higher Education Institutes in Greece. Results show a strong evidence for the effectiveness (enhancement of CT efficacy of female students) by using the STEM content epistemology through activities implemented with physical computing platforms.","2165-9567","978-1-7281-8478-4","10.1109/EDUCON46332.2021.9454003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9454003","Computational Pedagogy;STEM;Computational Thinking;Women in Engineering;Physical Computing","Conferences;Computational modeling;Mathematical model;Engineering education;Robots","","8","","49","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"Using robot to motivate computational thinking in high school students","C. Enríquez; O. Aguilar; F. Domínguez","Universidad Politecnica de Tulancingo, Tulancingo, Hidalgo, MX; Universidad Politecnica de Tulancingo, Tulancingo, Hidalgo, MX; Colegio de Bachilleres del Estados de Hidalgo, Plantel Tulancingo, Hidalgo, Mexico",IEEE Latin America Transactions,"22 Dec 2016","2016","14","11","4620","4625","The importance today is the development of computational thinking of technological professionals. This kind of thinking is useful for solving algorithms, analyzing, designing, coding and generating tests in a computer language. Today, obtaining knowledge and skills is related to the use of technology. In this paper, a robot is used as a teaching element to motivate the generation process of computational thinking in students of high school level. Measurement of variables, such as: advantages, interest, competition and operating time serve as indices to determine the degree of acceptance of this educational tool.","1548-0992","","10.1109/TLA.2016.7795838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795838","Computational thinking;Robot Lego MindStorm NTX;Skills","Robot sensing systems;IEEE transactions;Service robots;Silicon compounds;Java;Algorithm design and analysis","","6","","","IEEE","22 Dec 2016","","","IEEE","IEEE Journals"
"DISSECT: An experiment in infusing computational thinking in a sixth grade classroom","A. Peel; J. Fulton; E. Pontelli","Depts. of Computer Science, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, New Mexico State University, Las Cruces, NM, USA",2015 IEEE Frontiers in Education Conference (FIE),"7 Dec 2015","2015","","","1","8","This paper summarizes the successes and challenges encountered during the incorporation of the New Mexico State University DISSECT (DIScovering SciEnce through Computational Thinking) Fellowship program into a 6th grade classroom. Graduate student fellows work with experienced K-12 teachers to create and deploy interactive computational thinking (CT) modules in middle and high school classrooms that promote active learning through the use of technology and cutting edge scientific research. One of the main objectives of the DISSECT program is to facilitate the professional development of graduate students in computing-rich fields, such as engineering, computer science, and biology, through leadership development, public speaking experience, and an enhanced vision of how CT is vital to in all scientific disciplines. The alliances formed between K-12 teachers and their fellows provide an opportunity for teachers to attain knowledge of CT principles and equips them with the ability to develop and continue their own future lesson plans integrating CT. This paper thoroughly describes specific modules that integrate CT concepts into the traditional 6th grade science curriculum, the statistical results of assessments gauging the development of CT skills and knowledge during the course of one academic year, and suggestions for improvements and incorporation into other curricula.","","978-1-4799-8454-1","10.1109/FIE.2015.7344240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344240","Computational Thinking;K-12;Interdisciplinary;graduate fellows","Fellows;Engineering profession;Geologic measurements;Writing;Geology;Meteorology;Rockets","","6","","10","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"A novel interdisciplinary course in gerontechnology for disseminating computational thinking","H. -I. Yang; P. Martin; D. Satterfield; R. Babbitt; J. Wong; M. Shelley; C. K. Chang","Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA",2011 Frontiers in Education Conference (FIE),"2 Feb 2012","2011","","","T3H-1","T3H-6","While specialized knowledge and skills are the hallmark of modern society, the size and complexity of contemporary problems often require cooperative effort to analyze and solve. Therefore, experiences with skills, methodologies, and tools for effective interdisciplinary collaboration and structured problem solving are vital for preparing students for future academic and professional success. Meanwhile, computational systems have permeated much of modern professional and personal life, making computational thinking an essential skill for members of modern society. However, formal training in these techniques is primarily limited to students within computer science, mathematics, management of information systems, and engineering. At Iowa State University, we have designed and offered an experimental course to develop undergraduate students' abilities for interdisciplinary teamwork and to disseminate computational thinking skills to a broader range of students. This novel course was jointly designed and instructed by faculty from the Computer Science Department, Gerontology Program, and Graphic Design Program to incorporate diverse faculty expertise and pedagogical approaches. Students were required to interview real users to identify real-life problems, gather requirements, and assess candidate solutions, which necessitated communication both within the group and with technologically-disinclined users. In-class presentations and wiki-based project websites provided regular practice at disseminating domain expertise to larger interdisciplinary audiences. Workshops, group-based mentoring, peer learning, and guided discovery allowed non-CS majors to learn much more about computer programs and tools, and grading criteria held students individually accountable within their disciplines but also emphasized group collaboration","2377-634X","978-1-61284-469-5","10.1109/FIE.2011.6142928","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6142928","Computational thinking;Gerontechnology;Interdisciplinary;Teamwork","Gerontechnology;Teamwork;Computer science;Conferences;Computers","","5","","6","IEEE","2 Feb 2012","","","IEEE","IEEE Conferences"
"DISSECT: An experiment in infusing computational thinking in K-12 science curricula","K. Arraki; K. Blair; T. Bürgert; J. Greenling; J. Haebe; G. Lee; A. Peel; V. Szczepanski; E. Pontelli; S. Hug","Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; New Mexico State University, Las Cruces, NM, US; Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; Depts. of Computer Science, Astronomy, Biology, Electrical Engineering, and Psychology, New Mexico State University, Las Cruces, NM, USA; Alliance for Technology, Learning, and Society, University of Colorado at Boulder, Boulder, CO, USA",2014 IEEE Frontiers in Education Conference (FIE) Proceedings,"19 Feb 2015","2014","","","1","9","This paper summarizes the design and preliminary outcomes from the deployment of the DISSECT (Discovering SciencE through Computational Thinking) project. The project has two primary objectives. On one hand, it aims to revitalize the teaching of traditional K-12 science concepts through the introduction of tools and concepts drawn from the field of computing, enabling the use of interactive and constructive methods to exemplify and explore scientific materials. On the other hand, the project explores how the teaching of sciences could become a vehicle to engage students in the learning of computational thinking, stimulating their interest towards this discipline and providing them with a baseline preparation to facilitate access and success in more formal computer science courses.","2377-634X","978-1-4799-3922-0","10.1109/FIE.2014.7044262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044262","Computational Thinking;Graduate Fellows","Fellows;Educational institutions;Computer science;Biology;Problem-solving;Computed tomography","","4","","16","IEEE","19 Feb 2015","","","IEEE","IEEE Conferences"
"Formalizing Problem Solving in Computational Thinking : an Ontology approach","C. Mercier; L. Roux; M. Romero; F. Alexandre; T. Viéville","Mnemosyne, Inria, Bordeaux, France; Laboratoire d’Innovation et Numérique Pour l’Education, Université Côte d’Azur, Nice, France; Laboratoire d’Innovation et Numérique Pour l’Education, Université Côte d’Azur, Nice, France; Mnemosyne, Inria, Bordeaux, France; Mnemosyne, Inria, Bordeaux, France",2021 IEEE International Conference on Development and Learning (ICDL),"20 Aug 2021","2021","","","1","8","We introduce the idea of a symbolic description of a complex human learning task, in order to contribute to better understand how we learn. The learner is modeled on the basis of knowledge from learning sciences with the contribution of cognitive neurosciences, including machine learning formalism, in the very precise framework of a task, named #CreaCube reviewed here, related to initiation to computational thinking presented as an open-ended problem, which involves solving a problem and appealing to creativity. We target problem-solving tasks using tangible interfaces for computational thinking initiation, and describe in details how we model the task and the learner behavior in this task, including goal-driven versus stimulus-driven behavior and the learner knowledge construction. We show how formalizing these elements using an ontology offers a well-defined computational model and the possibility of inferences about model elements, analyzing and predicting the learner behavior. This operationalization of a creative problem-solving task is still at a preliminary stage, but an effective proof of concept is described in this study.","","978-1-7281-6242-3","10.1109/ICDL49984.2021.9515660","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9515660","Cognitive Neuroscience;Ontology;Problem-Solving;Learning Sciences;Computational Thinking","Analytical models;Computational modeling;Conferences;Machine learning;Predictive models;Ontologies;Problem-solving","","4","","25","IEEE","20 Aug 2021","","","IEEE","IEEE Conferences"
"Developing Computational Thinking and Reading and Writing Skills through an Approach for Creating Games","K. T. Fernandes; E. H. da Silva Aranha; M. J. N. R. Lucena; G. L. de Souza Fernandes","Post- Graduation in Systems and Computing - PPgSC, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil; Depto of Mathematics and Applied Informatics - DIMAP, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil; Depto of Mathematics and Applied Informatics - DIMAP, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil; Childhood Education Center - NEI, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil",2020 IEEE Frontiers in Education Conference (FIE),"4 Dec 2020","2020","","","1","8","Research and full paper. Digital games are increasingly a part of our daily lives and are already considered teaching and learning tools. However, its production and documentation is a very complicated task that requires programming skills and knowledge from different areas. This has hampered the development of games in the classroom environment. On the other hand, some teachers have proposed this activity to enable their students to learn school content in a more meaningful way and, consequently, improve learning rates. An alternative for the adoption of game-based learning is an unplugged approach for creating games based on natural language, in which students learn the fundamentals of computing in a playful way and without the use of computers. In this context, this article presents an approach that proposes the creation of games in an unplugged way by using texts produced by students, thus favoring the development of computational thinking and reading and writing skills in the classroom. Also, it may support the students' interest in the computing area by motivating them to enter a higher education course or pursue a career in that area. The results of the exploratory study show that the proposed approach can favor the development of computational thinking, as well as motivate the production of texts, developing students' reading and writing skills, therefore contributing to the improvement of learning assessments.","2377-634X","978-1-7281-8961-1","10.1109/FIE44824.2020.9274065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9274065","computational thinking;reading and writing skills;game design;unplugged","Games;Production;Writing;Education;Computers;Tools;Mathematics","","4","","61","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
