"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Container terminal logistics scheduling and decision-making within the conceptual framework of computational thinking","B. Li","School of Transportation, Fujian University of Technology, Fuzhou, China",2015 54th IEEE Conference on Decision and Control (CDC),"11 Feb 2016","2015","","","330","337","The optimal paradigm and systematic solution to scheduling and decision-making for container terminal logistics systems (CTLS) have been scarce owing to their high nolinear and complexity and the strong coupling and randomness. In this paper, the concept of computational logistics for CTLS is proposed above all, and then the instruction sets, resource constraints, and operating environments for CTLS abstract machines are defined on the basis of the similarities and differences between computer systems and CTLS. Subsequently, CTLS are discussed from the perspective of asymmetric single-ISA multi-core processors (AMP) in detail within the conceptual framework of computational logistics and generalized computing. Consequently, a container terminal computational logistics model is presented with computing architecture and central properties of AMP. Finally, the proposed approach is demonstrated and validated by investigating through capacity, task latency and load balancing of a typical container terminal logistics service case with a comprehensive scheduling algorithm that is a composite of multifarious classical decision thinking and algorithms.","","978-1-4799-7886-1","10.1109/CDC.2015.7402222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7402222","","Containers;Logistics;Computational modeling;Marine vehicles;Complexity theory;Computers;Planning","","11","","10","IEEE","11 Feb 2016","","","IEEE","IEEE Conferences"
"How software works: Computational thinking and ethics before CS1","A. Scott; S. Barlowe","Department of Mathematics and Computer Science, Western Carolina University, Cullowhee, NC; Department of Mathematics and Computer Science, Western Carolina University, Cullowhee, NC",2016 IEEE Frontiers in Education Conference (FIE),"1 Dec 2016","2016","","","1","9","It is widely acknowledged that many freshmen go to university without any prior grounding in computer science. Recent studies conducted in the US have shown that not only do high school students lack any exposure, but also they possess ill-conceived notions of what computer science is, a problem also affecting their parents, teachers and regional school superintendents. For incoming students, the extent to which computing technology impacts their daily lives is very likely at odds with the extent to which they have considered how software works and its ethical implications. The ability to critically analyze and consider related ethical consequences of computing is an important life skill for every twenty-first century adult and not just computer scientists. With this this in mind, this paper presents a unique CS0 introduction to programming and computer ethics for pre CS and non majors. It has been defined as a service course to promote digital literacy and to ensure that students appreciate what computer science is and its socio-ethical implications. The paper outlines the course and its content in detail, as well as providing quantitative and qualitative evidence of its benefit and appeal to female students.","","978-1-5090-1790-4","10.1109/FIE.2016.7757436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7757436","Computer Science Education;ethics;programming;digital literacy","Computers;Programming profession;Ethics;Problem-solving;Education","","8","","29","IEEE","1 Dec 2016","","","IEEE","IEEE Conferences"
"NoBug’s Snack Bar: A Computational Thinking Serious Game as an Educational Platform","A. Vahldick; P. R. Farah; M. J. Marcelino; A. J. N. Mendes","Universidade do Estado de Santa Catarina, Florianopolis, Santa Catarina, BR; Universidade do Estado de Santa Catarina, Florianopolis, Santa Catarina, BR; Universidade de Coimbra, Coimbra, Coimbra, PT; Universidade de Coimbra, Coimbra, Coimbra, PT",IEEE Latin America Transactions,"9 Oct 2019","2019","17","03","473","484","This paper presents the development of an educational platform with serious gameplay to support introductory programming learning. On one hand, it presents the technical aspects of the environment and, on the other hand, based on an experimental study done, it identifies students' behavior and attitudes when playing on their own initiative. We want to verify the relations between students' performance and their engagement, satisfaction, and problem-solving strategies. The understanding of these relations may help to identify students' characteristics that may point out to the teacher the need for individualized support.","1548-0992","","10.1109/TLA.2019.8863318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8863318","Computer programming;Blocks-based approach;Serious games","Nanoelectromechanical systems;Bars;Distributed Bragg reflectors;IEEE transactions;Games;Programming profession","","","","","IEEE","9 Oct 2019","","","IEEE","IEEE Journals"
"Logibot: Investigating Engagement and Development of Computational Thinking Through Virtual Reality","R. Sims; N. Rutherford; P. Sukumaran; N. Yotov; T. Smith; A. Karnik","School of Computing and Communicatuions, Lancaster University, Lancaster, United Kingdom; School of Computing and Communicatuions, Lancaster University, Lancaster, United Kingdom; School of Computing and Communicatuions, Lancaster University, Lancaster, United Kingdom; School of Computing and Communicatuions, Lancaster University, Lancaster, United Kingdom; School of Computing and Communicatuions, Lancaster University, Lancaster, United Kingdom; School of Computing and Communicatuions, Lancaster University, Lancaster, United Kingdom",2021 7th International Conference of the Immersive Learning Research Network (iLRN),"28 Jun 2021","2021","","","1","5","In this study we assess the effects of teaching fundamental programming concepts through a virtual reality (VR) block-based programming application and its impact on engagement. As a comparison study, participants played an existing desktop-based game (LightBot) and the developed VR game (LogiBot) covering similar gameplay mechanics and block-based programming. Initial results indicate that traditional desktop applications are currently more engaging than VR for teaching programming. We thus identify the need for careful design of interaction methods to support ease of use and reward factors to promote engagement in VR-based learning applications beyond the initial wow-factor.","","978-1-7348995-2-8","10.23919/iLRN52045.2021.9459352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9459352","virtual reality;engagement;education;visual programming","Design methodology;Education;Games;Virtual reality;Programming;Tools","","","","33","","28 Jun 2021","","","IEEE","IEEE Conferences"
"ROBOSTEAMSEN Project - Training SEN Teachers to Use Robotics for Fostering STEAM and Develop Computational Thinking*","M. Á. Conde; F. J. Rodríguez-Sedano; F. J. García-Peñalvo; J. Gonçalves; I. Jormanainen; A. Anzanello; J. F. R. Alves; R. F. Hernáandez; A. -. A. Ailincai","Dept. of Mechanics, Computer Science and Aerospace Engineering, Universidad de Leon, Leon, Spain; Dept. Electrical, Systems and Automation Engineering, Universidad de Leon, Leon, Spain; Dpto. de Informatica y Autormatica - IUCE, Universidad de Salamanca, Salamanca, Espana; Research Centre in Digitalization and Intelligent Robotics (CeDRI), Instituto Politecnico de Braganca, Braganca, Portugal; School of Computing University of Eastern Finland, Joensuu, Finland; Dept of Project Management, Pixel, Florence, Italy; Colegio Internato Dos Carvalhos, Carvalhos, Portugal; Colegio de Educacion Especial Ntra., Sra. del Sagrado Corazon de Leon, Leon, Spain; EuroEd Primary School, Lasi, Romania",2024 International Symposium on Computers in Education (SIIE),"29 Jul 2024","2024","","","1","6","Our contemporary society necessitates professionals equipped with 21st-century skills. Disciplines within Science, Technology, Engineering, Arts, and Mathematics (known as STEAM) have been particularly effective in fostering these skills. However, when considering students with disabilities, especially those with intellectual or developmental disabilities (IDD), this assertion often falls short. In this context, the RoboSTEAMSEN project emerges as an initiative designed to enhance educational processes by providing teachers of IDD students with the necessary resources to promote STEAM engagement. The project proposes the use of active learning methodologies and robotics to achieve this goal. The primary objective of the project is realized through several strategies: understanding the needs of students with disabilities and adapting the use of robotics and active learning methodologies accordingly; training teachers in the use of these resources; and creating a platform to exchange experiences, resources, lessons learned, tools, case scenarios, etc., while reaching other potential stakeholders such as caregivers and policymakers. The main outcomes of the project are teacher training programs and the development of associated competencies, tools to identify and classify resources for the students, and technological platforms to ensure the sustain ability of the project once it concludes.","2476-2172","979-8-3503-7661-6","10.1109/SIIE63180.2024.10604649","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10604649","Inclussion;Robots;Active learning Methodologies;Neurodiversity;Intellectual and Developmental Disabilities;Special Needs Education","Training;Computers;Ecosystems;Collaboration;Fasteners;People with disabilities;Mathematics","","","","28","IEEE","29 Jul 2024","","","IEEE","IEEE Conferences"
"An ISMP Approach for Promoting Design Innovation Capability and Its Interaction With Personal Characters","G. Chen; Y. He; T. Yang","School of Mechanical and Electrical Engineering, Hunan City University, Yiyang, China; School of Mechanical and Electrical Engineering, Hunan City University, Yiyang, China; School of Mechanical and Electrical Engineering, Hunan City University, Yiyang, China",IEEE Access,"10 Sep 2020","2020","8","","161304","161316","This article develops an instruction method for promoting design innovation capability through a design-based program with identification, modeling, simulation, and prototyping (IMSP). The computational thinking and conceptualization of sustainability were incorporated. The interaction between instruction treatment and participants' personality was investigated. Eighty-six engineering undergraduates participated in this experimental study for exploring the effectiveness of the IMSP program. The findings indicate that 1) the IMSP program promoted undergraduates' computational thinking, and further enhanced their design innovation ability; 2) the program that integrated the conceptualization of sustainability has better teaching effects than that without the conceptual integration; 3) the personal characters of innovation proaction and emotional intelligence acted as moderators in the ISMP program. This study presents a practical method for improving design innovation capability, and supports the feasibility and necessity of emphasizing computational thinking and sustainability in the innovation training program for engineering education.","2169-3536","","10.1109/ACCESS.2020.3019290","Opening Foundation of Key Laboratory Energy Monitoring and Edge Computing of for Smart City of Hunan Province(grant numbers:2019TP1017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9177007","Design innovation;computational thinking;conceptualization of sustainability;engineering education","Technological innovation;Computational modeling;Sustainable development;Creativity;Training;Task analysis","","7","","50","CCBY","25 Aug 2020","","","IEEE","IEEE Journals"
"Combining cognitive, semiotic and discourse analysis to explore the power of notations in visual programming","J. J. Ferreira; C. S. de Souza; L. C. de Castro Salgado; C. Slaviero; C. F. Leitão; F. d. F. Moreira","Departamento de Informática, PUC-Rio, Rio de Janeiro, Rio de Janeiro, Brazil; Departamento de Informática, PUC-Rio, Rio de Janeiro, Rio de Janeiro, Brazil; Instituto de Computação, UFF, Niteroi, Rio de Janeiro, Brazil; Instituto de Computação, UFF, Niteroi, Rio de Janeiro, Brazil; Departamento de Informática, PUC-Rio, Rio de Janeiro, Rio de Janeiro, Brazil; Instituto de Computação, UFF, Niterói - RJ, Brazil",2012 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),"10 Nov 2012","2012","","","101","108","Using game design and programming to foster computational thinking acquisition has proved to be a successful strategy in recent years. In previous research with AgentSheets, we concluded that the semiotic richness of this visual programming environment, specifically designed to support computational thinking acquisition, could be explored more extensively to the benefit of learners. In particular, we realized that there are some additional representations of AgentSheets games and simulations that are not presented as programming tools in the interface, and yet they communicate new relevant meanings to the users. This paper reports on research where we artificially introduced such representations in a small follow-up experiment with selected participants from our previous research experiment. Our goal was to investigate the impact of such additional representations on program comprehension and modification tasks. To this end we contrasted empirical evidence of their performance in the two tasks with their verbal account of experience with AgentSheets. We used a combination of discourse analysis and inspections using Semiotic Engineering methods and the Cognitive Dimensions of Notations framework. Our findings go in two directions. First, we observed that additional representations have allowed participants to expand and correct previous learning. Therefore such representations can support new teaching strategies in computational thinking acquisition programs with AgentSheets. Second, we learned that the combination of methods we used to analyze empirical data - discourse analysis with semiotic and cognitive inspection techniques - can be used systematically in other research contexts, holding the promise of insightful results.","1943-6106","978-1-4673-0853-3","10.1109/VLHCC.2012.6344492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6344492","computational thinking;end-user programming;visual programming;cognitive dimentions of notations;semiotic engineering methods","Visualization;Games;Semiotics;Programming;Marine animals;Interviews;Inspection","","6","","12","IEEE","10 Nov 2012","","","IEEE","IEEE Conferences"
"Designing “Bebras” Serious Games Interaction for Indonesian Upper Elementary School Students","Y. R. Aslina; A. Mulyanto; G. S. Niwanputri","School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia; School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia; School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia","2020 7th International Conference on Advance Informatics: Concepts, Theory and Applications (ICAICTA)","19 May 2021","2020","","","1","6","Computational thinking education nowadays gets more attention around the world because of its importance. In Indonesia, computational thinking has not received attention as much as in other developed countries. However, there is a community that already focuses on promoting computational thinking to Indonesian students through annual competitions, which is Bebras Indonesia. The problems that are used in the competition also have been adapted into a game. The game aims to help student practicing for the competition, but the game still has several limitations to be used by Indonesian students. Therefore, this paper researches similar games design interaction that suits Indonesian students, particularly for upper elementary school students. The type of the game is a serious game that has the main goal of learning. An approach of user-centered design was used to develop the design interaction. Usability testing was conducted to verify the result of the design interaction in two iterations. The result of the research shows that the design interaction is effective with a score of completion rate of 100% and easy to learn with a score of SEQ 6,37 out of 7. It is also enjoyable for students based on the result of the E-Gameflow questionnaire score of 5,83 out of 7 and an IMI enjoyability score of 5,77 out of 7.","","978-1-7281-8038-0","10.1109/ICAICTA49861.2020.9429039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9429039","computational thinking;Bebras;serious games;interaction design;user-centered;effective;easy to learn;enjoyable","User centered design;Education;Games;Serious games;Usability;Informatics;Testing","","1","","22","IEEE","19 May 2021","","","IEEE","IEEE Conferences"
"Modeling At School – On the Benefits and Skill Development of the Use of Modeling Diagrams at School","J. Moreno-León; C. Chushig; G. Robles","Programamos, Sevilla, Spain; Universidad Rey Juan Carlos, Madrid, Spain; Universidad Rey Juan Carlos, Madrid, Spain",2022 IEEE Global Engineering Education Conference (EDUCON),"11 May 2022","2022","","","451","457","The introduction of Computational Thinking skills at school has mostly been associated with programming skills. In this paper we present an approach that is based on modeling, a skill that is commonly taught in Computer Science degrees, often in the last years as it is considered a higher-level, complex skill. Modeling includes various thinking processes like abstraction, reduction, structuring, generalization, among others, that are part of computational thinking in particular and problem solving in general, too. Our hypothesis is that using different modeling techniques from computer science (e.g., UML diagrams) in several subjects at school can be a good way to introduce computational thinking. Therefore we have performed a semi-controlled experiment with Ni=558 students (age 8-16) and N2=18 educators that have used modeling in their lessons. Our results show a promising effect of the use of modeling in the lessons. Educators have a positive vision of modeling.","2165-9567","978-1-6654-4434-7","10.1109/EDUCON52537.2022.9766646","Erasmus; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766646","modeling;computational thinking;skill development;diagrams","Adaptation models;Systematics;Computational modeling;Conferences;Unified modeling language;Complexity theory;Problem-solving","","1","","22","IEEE","11 May 2022","","","IEEE","IEEE Conferences"
"Co-Designing Machine Learning Apps in K–12 With Primary School Children","T. Toivonen; I. Jormanainen; J. Kahila; M. Tedre; T. Valtonen; H. Vartiainen","School of Computing, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),"4 Aug 2020","2020","","","308","310","Artificial intelligence and machine learning are making their ways rapidly to K-12 education. Google Teachable Machine, powered by convolutional neural networks, provides an easy-to-use yet powerful tool for classification tasks. We conducted a series of co-design workshops with primary school children, where they explored and designed their own machine learning powered applications with Google Teachable Machine. Our results show that Google Teachable Machine is a feasible tool for K-12 education. The trained machine learning models are lightweight and computationally efficient, and the applications are usable even with low-end mobile devices. The students and teachers appreciated the multidisciplinary and inclusive workshop, which supports development of transversal competencies in accordance to the national primary school curriculum.","2161-377X","978-1-7281-6090-0","10.1109/ICALT49669.2020.00099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9156030","Machine Learning;K–12;Co-Design;Artificial Intelligence;Primary School;Neural Network;Computational Thinking","Conferences;Education;Google;Tools;Machine learning;Computational modeling","","34","","18","IEEE","4 Aug 2020","","","IEEE","IEEE Conferences"
"CodePlus — Designing an after school computing programme for girls","K. Sullivan; J. R. Byrne; N. Bresnihan; K. O'Sullivan; B. Tangney","Trinity College Dublin, Centre for Research in IT in Education School of Education and School of Computer Science & Statistics, Dublin, Ireland; Trinity College Dublin, Centre for Research in IT in Education School of Education and School of Computer Science & Statistics, Dublin, Ireland; Trinity College Dublin, Centre for Research in IT in Education School of Education and School of Computer Science & Statistics, Dublin, Ireland; Trinity College Dublin, Centre for Research in IT in Education School of Education and School of Computer Science & Statistics, Dublin, Ireland; Trinity College Dublin, Centre for Research in IT in Education School of Education and School of Computer Science & Statistics, Dublin, Ireland",2015 IEEE Frontiers in Education Conference (FIE),"7 Dec 2015","2015","","","1","5","Women are underrepresented in the field of Computer Science. This project aims to help Secondary School girls develop an insight into the role computers play in society and to learn some of the key skills in computing including computer programming. Exposure to Computer Science, in home or school environments, and encouragement from family and peers are leading factors that influence girls' decisions to pursue careers in Computer Science. Other factors include the girls' perception of their own problem solving ability, an understanding of the diverse applications of Computer Science and related career paths and the potential for positive social impact. This paper describes the design of an after school computing programme, CodePlus, which uses a novel 21st Century learning model. Pre and post questionnaire are being used to explore girls intentions to study CS, their confidence to study CS, perception of CS as a career, gender perception of CS and IT profession and self-efficacy following participation in the CodePlus programme. Preliminary results comparing pre questionnaire results with a male control group highlight differences in how girls see themselves in terms of CS capabilities and their future potential. Initial post questionnaire findings show a significant increase in the participants' perceived programming ability.","","978-1-4799-8454-1","10.1109/FIE.2015.7344113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344113","Computing;21C Learning;Programming;Scratch;Computational thinking;Collaborative learning","Computers;Programming profession;Engineering profession;Conferences;Education","","18","","29","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"Unplugged Robotics to Increase K-12 Students’ Engineering Interest and Attitudes","B. Miller; A. Kirn; M. Anderson; J. C. Major; D. Feil-Seifer; M. Jurkiewicz","Computer Science & Engineering, University of Nevada, Reno; Engineering Education, University of Nevada, Reno; Computer Science & Engineering, University of Nevada, Reno; Engineering Education, Purdue University; Computer Science & Engineering, University of Nevada, Reno; STEM Education, Mercer University",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","5","The impact of technology on workforce development and socioeconomic prosperity has made K-12 computing engineering and STEM in general a national educational priority. However, the integration of computing remains obstructed by resources and lack of professional development to support students' learning. Further challenging is students' STEM attitudes and interest do not matriculate with them into higher education. This issue is especially critical for traditionally under represented and underserved populations including females, racial/ethnic minority groups, and students of low-socioeconomic status (SES). To help mitigate challenges, we developed an unplugged (computer-less) computing engineering and robotics lesson composed of two introductory computing concepts, sequencing and decision-making, using a small robot arm and tangible programming blocks. Through students' sequencing of operations, debugging, and executing complex robotic behavior, we seek to determine if students' interest or attitudes change toward engineering. Nine one-hour introductory pilot lessons with 148 students, grades 6-10, at two public middle schools, and one summer camp were conducted. We measured students' engineering interest and attitudes through a 15 question pre- and post-lesson survey and calculated aggregate factor scores for interest and attitudes. We found low-SES students' a priori interests and attitudes tend to be lower and more varied than those of their high-SES peers. These preliminary results suggest that the integration of introductory computing and robotics lessons in low-SES classrooms may help students reach similar levels of engineering interest and attitudes as their high-SES peers.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8658959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658959","robotics;computational thinking;K-12","Robot sensing systems;Debugging;Programming profession;Education","","13","","27","IEEE","7 Mar 2019","","","IEEE","IEEE Conferences"
"Tinkercad and Codeblocks in a Summer Course: an Attempt to Explain Observed Engagement and Enthusiasm","L. M. Díaz; C. M. Hernández; A. V. Ortiz; L. S. Gaytán-Lugo","School of Economics, Universidad Francisco Marroquín, Guatemala, Guatemala; School of Economics, Universidad Francisco Marroquín, Guatemala, Guatemala; School of Economics, Universidad Francisco Marroquín, Guatemala, Guatemala; School of Mechanical and Electrical Engineering, Universidad de Colima, Colima, Mexico",2019 IEEE Blocks and Beyond Workshop (B&B),"27 Dec 2019","2019","","","43","47","As part of the 3D printing summer course for undergrads in our university, students were introduced to Autodesk Tinkercad as a design tool for creating and editing 3D models. After a brief period of familiarization with Tinkercad, we presented students with Codeblocks, a tool integrated with Tinkercad that enables the creation of 3D models through programming under the blocks model. To our surprise, students started creating complex and lengthy programs to produce original printable 3D objects. We decided to investigate this level of engagement using a questionnaire to collect opinions and experiences from students and a set of metrics to categorize their programming work. The results obtained are presented in this paper along with our conjectures on the causes of the enthusiasm observed with Codeblocks. Three factors seem to have been key in this case: diversity in the composition of the student group, availability of 3D printers to materialize designs, and a relaxed environment where test and failure were common and acceptable.","","978-1-7281-4849-6","10.1109/BB48857.2019.8941211","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8941211","block programming;3D printing;3D design;computational thinking","Programming;Three-dimensional displays;Printers;Biological system modeling;Solid modeling;Tools;Printing","","12","","5","IEEE","27 Dec 2019","","","IEEE","IEEE Conferences"
"The Europe Code Week (CodeEU) initiative shaping the skills of future engineers","J. Moreno-León; G. Robles","Programamos.es Sevilla, Spain; GSyC/LibreSoft Universidad Rey Juan Carlos Madrid, Spain",2015 IEEE Global Engineering Education Conference (EDUCON),"30 Apr 2015","2015","","","561","566","The growth of employment opportunities in the information technology sector and the shortage of well-trained professionals in this field are a recurring theme in recent years in both Europe and North America. In this sense, research studies that analyse the causes of the reduction of students who are interested in computer science mainly point to young people being unaware of the type of tasks computer scientists perform. Therefore, in order to try to reverse this trend many types of initiatives have been organized seeking to bring the world of computing to children and adolescents.","2165-9567","978-1-4799-1908-6","10.1109/EDUCON.2015.7096025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7096025","CodeEU;Europe Code Week;Programming;Coding;Computational Thinking;Shortage of Computer Scientists","Europe;Programming profession;Conferences;Computers;Encoding","","8","","24","IEEE","30 Apr 2015","","","IEEE","IEEE Conferences"
"Promoting Computer Science Learning with Block-Based Programming and Narrative-Centered Gameplay","W. Min; B. Mott; K. Park; S. Taylor; B. Akram; E. Wiebe; K. E. Boyer; J. Lester","Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of STEM Education, North Carolina State University, Raleigh, NC, USA; Computer & Information Science & Engineering, University of Florida, Gainesville, FL, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA",2020 IEEE Conference on Games (CoG),"20 Oct 2020","2020","","","654","657","Recent years have seen increasing awareness of the need for all students in primary and secondary education to learn computer science (CS) concepts and skills. Educational games hold significant potential to serve as a platform for CS education because they integrate engaging problem solving with effective pedagogical strategies. This potential is especially high for narrative-centered educational games that embed learning activities within rich interactive stories. In this paper, we present an educational game featuring block-based programming challenges contextualized within an engaging narrative, designed to promote CS learning for middle school students (ages 11 to 13). In the game, students undertake problem-solving challenges that are aligned with the K-12 Computer Science Framework. Results from a classroom implementation of the game with middle grade students suggest that their perceived game control ratings are positively correlated with their progress in the game, which suggests the need for adaptively supporting students' game-based learning activities. Building on these findings, we discuss design implications for creating student-adaptive CS learning experiences in educational games that incorporate block-based programming enriched narrative-centered gameplay.","2325-4289","978-1-7281-4533-4","10.1109/CoG47356.2020.9231881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9231881","Game-based learning;Computer science education;Computational thinking;Block-based programming","Games;Programming profession;Education;Task analysis;Problem-solving;Adaptation models;Syntactics","","8","","31","IEEE","20 Oct 2020","","","IEEE","IEEE Conferences"
"CodaRoutine: A Serious Game for Introducing Sequential Programming Concepts to Children with Autism","M. Elshahawy; K. Aboelnaga; N. Sharaf","Department of Computer Science, The German University in Cairo, Cairo, Egypt; Department of Computer Science, The German University in Cairo, Cairo, Egypt; Department of Computer Science, The German University in Cairo, Cairo, Egypt",2020 IEEE Global Engineering Education Conference (EDUCON),"25 Jun 2020","2020","","","1862","1867","Problem solving, analyzing the validity of a solution and spotting patterns in data are all substantial skills needed in the workplace nowadays not only in the programming field. Solving and generating multiple solutions to a problem is quite challenging for children with autism spectrum disorders. As a solution, the work in this paper presents the design, implementation and the evaluation of a serious game that focuses on the sequential programming concepts. The presented game aims to teach problem solving skills to children with autism. A user-study was conducted to evaluate the game with children who have autism. According to the evaluation carried out in this research, the game was proven to be engaging, which indicates that the serious game is promising for teaching sequential programming concepts to children with autism.","2165-9567","978-1-7281-0930-5","10.1109/EDUCON45650.2020.9125196","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9125196","Autism Spectrum Disorders;computational thinking;problem solving;serious games;sequential Programming","Autism;Conferences;Employment;Serious games;Problem-solving;Engineering education;Programming profession","","8","","32","IEEE","25 Jun 2020","","","IEEE","IEEE Conferences"
"A Summer Computing Camp Using ChainReaction and jABC","A. -L. Lamprecht; T. Margaria; C. McInerney","Lero - The Irish Software Research Centre, University of Limerick, Limerick, Ireland; Lero - The Irish Software Research Centre, University of Limerick, Limerick, Ireland; Lero - The Irish Software Research Centre, University of Limerick, Limerick, Ireland",2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC),"25 Aug 2016","2016","2","","275","280","We have been running summer computing camps at the University of Limerick, Ireland, since 2010. The three-day camps are offered to boys and girls aged 14 and up. During the summer of 2015 we ran two computing camps where we focused on strategy development for the ChainReaction board game with the jABC workflow modelling framework for the first time. In this paper we describe the freely available software packages and the camp programme that we designed around them.","0730-3157","978-1-4673-8845-0","10.1109/COMPSAC.2016.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7552218","programming education;computational thinking;OER","Games;Software;Computational modeling;Unified modeling language;Programming;Education;Computers","","7","","18","IEEE","25 Aug 2016","","","IEEE","IEEE Conferences"
"First year students' attitude to computer problem solving","M. Csernoch; P. Biró","Faculty of Informatics, University of Debrecen, Debrecen, Hungary; Faculty of Informatics, University of Debrecen, Debrecen, Hungary",2017 8th IEEE International Conference on Cognitive Infocommunications (CogInfoCom),"25 Jan 2018","2017","","","000225","000230","We have administered the extended attitude test of the Testing Algorithmic and Application Skills project (TAaAS) to reveal the computer problem solving approaches of first year students of informatics, their expectations considering tertiary studies, and their relationship with computer sciences/ informatics. The results clearly indicate that the students selected this major on their own, based on their previous experiences in informatics, but that these experiences caused misconceptions rather than creating a true picture of the nature of computer sciences. Based on the analysis of the students' answers, we concluded that they are in great need of institutional support, especially at the beginning of their tertiary studies, to introduce them to computer sciences/informatics. Beyond this, we have revealed another misconception that Software Engineering students tend to focus on the coding aspect of informatics, and especially those who have taken the advanced level school leaving exam are over-confident as regards their programming skills.","","978-1-5386-1264-4","10.1109/CogInfoCom.2017.8268247","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8268247","students of informatics;attitude;computer problem solving;computational thinking;algorithmic skills","Informatics;Problem-solving;Programming profession;Education;Task analysis;Engineering profession","","6","","28","IEEE","25 Jan 2018","","","IEEE","IEEE Conferences"
"Little Engineers: Young Children's Learning Patterns in an Educational Robotics Project","P. -N. Chou","Department of Education/Department of Educational Technology, Research & Assessment National University of Tainan, Taiwan/North Illinois University, USA",2018 World Engineering Education Forum - Global Engineering Deans Council (WEEF-GEDC),"31 Jan 2019","2018","","","1","5","This short paper aimed to investigate how young children as little computer engineers learned in an educational robotics project. Student participants were 11 third graders at one public elementary school in Taiwan. The project in an after-school learning program lasted for five weeks. During weekly learning session, each student needed to use one visual block programming called Ozoblockly to design action patterns for their robots (Ozobot). The study adopted a case study methodology to examine the specific learning scenario. The principal researcher used a participant observation method to observe students' learning behaviors, informal after-class interviews to collect students' learning responses, and a portfolio analysis approach to examine students' programming works. The findings showed that students might obtain a basic understanding of a computer engineer after the instructional intervention. Furthermore, some specific learning patterns from young children's programming process were identified.","","978-1-5386-7764-3","10.1109/WEEF-GEDC.2018.8629609","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8629609","K–5 Engineering Education;Educational Robotics;Computational Thinking","Robots;Programming profession;Problem-solving;Training;Task analysis","","5","","15","IEEE","31 Jan 2019","","","IEEE","IEEE Conferences"
