"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Teachers' attitudes towards implementing coding at schools","H. Bučková; J. Dostál","Department of Technical Education and Information Technology Faculty of Education, Palacký University, Olomouc, Czech republic; Department of Technical Education and Information Technology Faculty of Education, Palacký University, Olomouc, Czech republic",2019 IEEE 15th International Scientific Conference on Informatics,"17 Jun 2020","2019","","","000335","000340","The process of implementing coding at schools attended by pupils from six to fourteen years of age is a current trend in developed countries. In some cases, simple activities involving coding might be even included at kindergartens attended by children from three years of age. The crucial aim is to develop the so-called computational thinking which is going to be more and more essential for a successful personal and professional development of every individual. There is a broad range of factors influencing the success of the change in the curriculum, which is, inter alia, supposed to include coding. In addition to the necessary teaching aids and know-how, teachers also need to have positive attitudes towards its implementation. The main objective of our research is to identify teachers' attitudes towards introducing coding to their classes. We discovered that not all teachers of computing agree with including algorithmization and coding in their teaching. Approximately one half of the questioned educators hold a negative attitude towards the curricular change; they would rather continue teaching computer user skills and basic programs. Their attitude proves to be an impediment to a successful curricular change as teachers should fully grasp the teaching content and communicate it with enthusiasm to their pupils. Insufficient knowledge is the key factor influencing teachers' negative attitudes towards the introduction of coding to schools.","","978-1-7281-3180-1","10.1109/Informatics47936.2019.9119333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9119333","coding;school;teacher;computational thinking;pupil","","","3","","12","IEEE","17 Jun 2020","","","IEEE","IEEE Conferences"
"A Systematic Literature Review in Robotics Experiential Learning With Computational and Adversarial Thinking","N. Adnan; S. N. H. S. Abdullah; R. J. Raja Yusof; N. F. A. Zainal; F. Qamar; E. Yadegaridehkordi","Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Department of Software Engineering, Faculty of Computer Science and Information Technology, Universiti Malaya, Kuala Lumpur, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia",IEEE Access,"11 May 2023","2023","11","","44806","44827","The rise of the Industrial Revolution 4.0 and the increasing reliance on the digital economy drive the need for a new set of skills, especially in robotics learning, that includes computational thinking (CT) and adversarial thinking (AT) for the young generation. The need for CT-related skills includes various fields, such as robotics, engineering, computer science, mathematics, music, arts, and humanities. Therefore, adopting robotic learning with CT and AT can enhance learning skills over the conventional learning model. This paper presents a systematic literature review on CT and AT practices in robotics learning to improve educational methods. This study conducts a systematic literature review from four databases: ACM, Scopus, IEEE Xplore, and ScienceDirect. Sixty-five studies in robotics learning to increase CT and AT skills were analyzed by applying the inclusion and exclusion criteria. The study’s findings show that CT and AT are significant in training students to engage in robotics learning activities. These considerations will lead to strengthening their skill and critical thinking. The study also suggests that integrating these skills can prepare teachers for critical thinking and boost student learning. The findings suggest that CT and AT can directly adopt digital adversarial learning skills to improve overall robotics learning activities. For future studies, the difference in learning ages related to robotics activities with CT and AT applications can be studied to deeply comprehend the effectiveness of CT and AT applications.","2169-3536","","10.1109/ACCESS.2023.3249761","Ministry of Higher Education via a Research Grant Award(grant numbers:FRGS/1/2019/ICT02/UKM/02/9); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10054368","Robotics;computational thinking;adversarial thinking;experiential learning model","Robots;Computational modeling;Systematics;Education;Mathematical models;Learning systems;Adaptation models;Fourth Industrial Revolution","","3","","131","CCBYNCND","27 Feb 2023","","","IEEE","IEEE Journals"
"Innovative practice teaching mode, pay attention to students' practice ability training Reforming the practice teaching modes of “The Fundamentals of Computer”","Y. Zhao; C. Zhang; X. Chen; X. Luo","North China University of Science and Technology, Tangshan, Hebei, CN; North China University of Science and Technology, Tangshan, Hebei, CN; Qian'an College, Hebei United University, Qian'an, China; Qian'an College, Hebei United University, Qian'an, China",2013 8th International Conference on Computer Science & Education,"15 Jul 2013","2013","","","1117","1122","As the college course of fundamentals of computer pays more attention to the cultivation target of practice ability and the computational thinking ability, we devote to these problems' research as experimental teaching model, teaching contents and teaching method, and reform the innovation practice teaching mode research of the fundamentals of computer in this paper. In the new teaching mode, a new practice teaching system is established based on combined curricular practice teaching with extracurricular innovative work and various innovative competition; group practice teaching is established in order to set a pattern of unit and competitive, where both study and competition can be carried on among groups; the frontier lecture can broaden students' knowledge. The teaching practice proves that the reformed teaching mode will improve students' practice, thinking and learning ability, at the same time stimulate the student's study initiative in large measure, and cultivate students' innovative ability.","","978-1-4673-4463-0","10.1109/ICCSE.2013.6554083","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6554083","The fundamentals of computer;innovative practices teaching mode;practice ability;the computational thinking ability;innovative ability","Computers;Technological innovation;Blogs;Multimedia communication;Instruction sets","","2","","14","IEEE","15 Jul 2013","","","IEEE","IEEE Conferences"
"Innovative practices teaching mode research of the fundamentals of computer","Y. j. Zhao; C. y. Zhang; Li Min jie; J. Wang","College of Science, Hebei United University, Tangshan, Hebei, P.R.China; Department of Computer Education, Beijing University of Civil Engineering and Architecture, Beijing, China; College of Science, Hebei United University, Tangshan, Hebei, China; Tangshan College, Tangshan, Hebei, P.R.China",2013 8th International Conference on Computer Science & Education,"15 Jul 2013","2013","","","1154","1159","As the course of fundamentals of computer pays more attention to the cultivation target of practice ability and the computational thinking ability, we devote to these problems' research as experimental teaching model, teaching contents and teaching method, and reform the innovation practice teaching mode research of the fundamentals of computer in this paper. In the new teaching mode, a new practice teaching system is established based on combined curricular practice teaching with extracurricular innovative work and vinous innovative competition; group practice teaching is established in order to set a pattern of unit and competitive, in which both study and competition can be carried on among groups; the frontier lecture can help expand the student's knowledge. The teaching practice proves that the reformed teaching mode will improve the practice ability, thinking and learning ability of the students, stimulate the student's study initiative to a great degree, and cultivate the students' innovative ability.","","978-1-4673-4463-0","10.1109/ICCSE.2013.6554091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6554091","the fundamentals of computer;innovative practices teaching mode;practice ability;the computational thinking ability;innovative ability","Production;Indium tin oxide;Materials;Technological innovation","","1","","22","IEEE","15 Jul 2013","","","IEEE","IEEE Conferences"
"Calculation of the Hubble Universe Expansion Constant by Analyzing Observational Data: An Exploratory Teaching Proposal based on STEM Epistemology","A. Xenakis; C. Xenakis; S. Psycharis; K. Kalovrektis","Computer Science and Telecommunications, University of Thessaly Lamia, Greece; Astronomy and Space Society Volos, Greece; Science department, School of Pedagogical and Technological Education Athens, Greece; Computer Science and Telecommunications, University of Thessaly Lamia, Greece",2020 IEEE Global Engineering Education Conference (EDUCON),"25 Jun 2020","2020","","","170","177","Approaches to STEM epistemology are related to the so-called “Integrated STEM Education Curriculum integration of STEM contents based in constructivism theories of learning as a context to implement the STEM epistemology. There are two approaches for STEM education integration: the content integration and the context integration. Computational Pedagogy is a didactic model that applies the Computational Science experiment in order to collect and analyze real- time data in alignment with the practices of Computational Thinking. In this work, the inquiry based teaching and learning strategy is implemented in order to measure the Hubble Universe expansion constant in agreement with the standard Scientific and Engineering practices as a computational experiment.","2165-9567","978-1-7281-0930-5","10.1109/EDUCON45650.2020.9125209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9125209","STEM Epistemology;Computational Pedagogy;Computational thinking;Hubble Constant;Data analysis","Analytical models;Scientific computing;Conferences;Computational modeling;Data models;Proposals;Engineering education","","1","","22","IEEE","25 Jun 2020","","","IEEE","IEEE Conferences"
"Exploring the Design and Implementation of a Robotic-Coding Camp in Teacher Education","P. Y. Arslan; F. Kayali","Centre for Teacher Education, University of Vienna, Vienna, Austria; Centre for Teacher Education, University of Vienna, Vienna, Austria",2023 IEEE Frontiers in Education Conference (FIE),"5 Jan 2024","2023","","","1","5","This study focused on a bachelor- university-level course that aims to design and implement a robotic-coding camp to train pre-service teachers. Seventeen pre-service teachers participated in this study conducted in the Computational Empowerment Lab at the Center of Teacher Education at the University of Vienna. The researchers aimed to identify specific improvement strategies for in-service and pre-service teachers to enhance their pedagogical practices in designing a robotic-coding camp by promoting student critical thinking, computational thinking, and problem-solving competencies. Additionally, the study proposed to identify the relevant features of the camp's design and implementation that can promote practitioners' engagement and address the challenges they face. The course was offered during the summer semester of 2023. For the procedure of the study, pre-service teachers thought about a problem or situation using the phenomena-based learning method and explained the problem using mediating tools, including educational robots, 3D printers, laser-cutting, and creative Lego boxes, among others. At the end of the course, students developed their project, designed a prototype of a robotic-coding camp, and created digital stories as real-world basis problem statements for their project. Students' assignments and group work interactions, including forum discussions in Moodle, reflection papers, and hands-on activities, were used as data sources. Data collected and analyzed by qualitatively. Participatory action research was used as a research method. The results provide guidelines for how to design and implement robotic coding camps and digital stories for teachers who might want to implement a robotic camp in their future careers. In addition, the results suggest improvement strategies for designing robotic coding activities, including four action steps: (1) phenomenon-based problem statement, (2) visualizing the problem as a digital story, (3) finding a pattern in the problem and (4) creating the learning environment and coding. The most challenging part was the third step, in which participant had difficulty finding a pattern within the problem.","2377-634X","979-8-3503-3642-9","10.1109/FIE58773.2023.10343492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343492","robotic coding;digital storytelling;action research;participatory design;and computational thinking","Learning systems;Three-dimensional displays;Soft sensors;Prototypes;Encoding;Reflection;Problem-solving","","1","","27","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
"An approach based on Embodied Programming to teach computer science at a Secondary School","M. E. Cornejo; S. Sommer; J. Rodríguez","Consejo Provincial de Educación, Ministerio de Educación, Neuquen, Argentina; Consejo Provincial de Educatión, Ministerio de Educatión, Neuquen, Argentina; Universidad Nacional del Comahue, Neuquen, NeuquÃ©n, AR",2017 36th International Conference of the Chilean Computer Science Society (SCCC),"9 Jul 2018","2017","","","1","9","In this article a didactic approach is introduced which seeks to integrate the progress made in the context of Block-Based Programming and other didactic approaches developed in the area of computer teaching. The prospects developed in the area of Project Based Learning Approach, Collaborative Learning and Embodied Programming are taken into account. Surrogate Embodiment, in the Embodied Programming context, is a kind of interaction where the movements performed by a person on a stage are directed by students. Furthermore, it is used as a structuring resource in the teaching process, the development of computational devices, paying special attention to skills development in the area of Computational Thinking. This paper presents a Video Game Development Workshop based on this approach with first year students from a state technical school. The experience has shown satisfactory results in connection to the acquisition of concepts and fundamental practices in the area of Algorithms and Programming.","","978-1-5386-3483-7","10.1109/SCCC.2017.8405151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8405151","Secondary School;Computing Science;Computational Thinking;Teaching Programming;Embodied Programming;Blocks-based Programming","Programming;Education;Software;Cognition;Collaborative work;Performance evaluation","","1","","","IEEE","9 Jul 2018","","","IEEE","IEEE Conferences"
"Japanese Elementary Schools' Playful Programming Curriculum Considerations: Readiness, Limitations and Teacher Training","L. Gougeon; J. S. Cross","School of Environment and Society, Tokyo Institute of Technology, Tokyo, Japan; School of Environment and Society, Tokyo Institute of Technology, Tokyo, Japan","2021 IEEE International Conference on Engineering, Technology & Education (TALE)","24 Jan 2022","2021","","","23","28","Japan's elementary school educators are facing the difficult task of teaching computer programming education and computational thinking in a playful way which affords students' time to acquire new knowledge while discovering new technology. Japan as a nation has constantly ranked lower than other developed nations in the field of Information and Communication Technology (ICT) literacy. The recent introduction of programming education has created an additional task for educators to learn about programming in order to teach it. Programming education was introduced in April 2020, and little research has been done to measure the knowledge gap of educators. In March 2020, a month before the implementation of programming instruction in Japanese schools, 22 elementary schools were visited to access readiness and to distribute an online survey. The surveys and informal interviews revealed the unpreparedness of educators for the task of teaching programming and limited programming material in the approved textbooks. This research is intended to inform stakeholders in order to improve the fundamental training of in-service and pre-service educators so they can have the necessary knowledge and confidence to teach programming in a fun and playful manner to their students.","2470-6698","978-1-6654-3687-8","10.1109/TALE52509.2021.9678771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678771","programming;Japan;computational thinking;ICT;primary school;educational policy","Training;Portable computers;Pandemics;Government;Tablet computers;Internet;Information and communication technology","","1","","33","IEEE","24 Jan 2022","","","IEEE","IEEE Conferences"
"Modeling Learners to Early Predict Their Performance in Educational Computer Games","D. Hooshyar; N. E. Mawas; M. Milrad; Y. Yang","School of Digital Technologies, Tallinn University, Tallinn, Estonia; CIREL, University of Lille, Lille, France; Department of Computer Science and Media Technology, Linnaeus University, Växjö, Sweden; Division of Computer Engineering, Hanshin University, Osan, South Korea",IEEE Access,"6 Mar 2023","2023","11","","20399","20417","Data mining approaches have proven to be successful in improving learners’ interaction with educational computer games. Despite the potential of predictive modelling in providing timely adaptive learning and gameplay experience, there is a lack of research on the early prediction of learners’ performance in educational games. In this research, we propose an early predictive modelling approach, called GameEPM, to estimate learners’ final scores in an educational game for promoting computational thinking. Specifically, the GameEPM approach models the sequence of learners’ actions and then uses a limited sequence of the actions to predict the final score of the game for each learner. The findings from our initial trials show that our approach can accurately and robustly estimate the learners’ performance at the early stages of the game. Using less than 50% of learners’ action sequences, the cross-validated deep learning model achieves a squared correlation higher than 0.8 with a relative error of less than 8%, outperforming a range of regression models like linear regression, random forest, neural networks, and support vector machines. An additional experiment showed that the validated deep learning model can also achieve high performance while tested on an independent game dataset, showing its applicability and robustness in real-world cases. Comparing the results with traditional machine learning methods revealed that, in the validation and application phases, up to 0.30 and 0.35 R2 gain is achieved in favor of the deep learning model, respectively. Finally, we found that while the lengths of action sequences influence the predictive power of the traditional machine learning methods, this effect is not substantial in the deep learning model.","2169-3536","","10.1109/ACCESS.2023.3249286","National Research Foundation of Korea (NRF) Grant funded by the Korean Government (MSIT)(grant numbers:2021R1C1C2004868); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10054028","Early performance prediction;learner model;educational games;computational thinking;deep learning","Games;Predictive models;Performance evaluation;Machine learning;Adaptation models;Deep learning;Computational modeling;Education;Learning systems","","1","","41","CCBYNCND","27 Feb 2023","","","IEEE","IEEE Journals"
"Protobot: An Educational Game for Algorithmic Thinking","T. Lertlapnon; N. Lueangrungudom; S. Vittayakorn","School of Information Technology, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; School of Information Technology, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; School of Information Technology, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand",2022 14th International Conference on Information Technology and Electrical Engineering (ICITEE),"23 Nov 2022","2022","","","79","84","Algorithm has been heavily used to provide a comfort life for us: from finding the best route in Google map to biometrics authentication on your phone. The significant of algorithm defines Computational thinking (CT) as one of the 21st Century skills. Although CT has been integrated into the education in the past years, many students still struggle with CT concept due to the complication of the topic and limited learning methods provided in school environment. To provide alternative learning approach for algorithmic thinking, we propose a game-base learning system called Protobot. Protobot requires students to apply their CT knowledge, especially the algorithmic thinking to solve problems in the gameplay. The experimental results demonstrate that Protobot fosters the algorithmic thinking skill of the players as well as provides the amusement during the gameplay.","","978-1-6654-6077-4","10.1109/ICITEE56407.2022.9954081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9954081","Game-based learning;Digital game-based learning;Procedural content generation;Algorithmic thinking;Computational thinking","Learning systems;Electrical engineering;Biometrics (access control);Education;Games;Internet;Complexity theory","","1","","34","IEEE","23 Nov 2022","","","IEEE","IEEE Conferences"
"Development and Assessment of Recommendation System Based on Behavioral Intervention Analysis","C. -K. Chang; P. -C. Chen","Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan",2022 12th International Congress on Advanced Applied Informatics (IIAI-AAI),"23 Sep 2022","2022","","","208","213","Computer science education in primary and secondary schools uses the. visual programming language ""Scratch "" to learn computational thinking. However, the limited number of course hours and overwhelmed teachers delay students’ learning progression. Although many Scratch instructional videos are available online, students still fail because of a lack of keyword-searching ability. Given this learning dilemma, we use the existing teaching videos online as hints assisting students in learning ""Scratch."" This project uses OpenCV to record the program blocks and analyze the behavioral intentions, and then compares and analyzes it with the video content to recommend and mark relevant segments that students need. We believe that through this recommendation system, intelligent hints in the form of videos can cultivate students’ self-learning ability and improve current teaching adversity.","2472-0070","978-1-6654-9755-8","10.1109/IIAIAAI55812.2022.00049","Ministry of Science and Technology; Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9894554","Computer science education;Computational Thinking;Visual Programming Language;Intelligent Hint;Recommendation System","Visualization;Computer languages;Education;Computer science education;Behavioral sciences;Internet;Informatics","","","","17","IEEE","23 Sep 2022","","","IEEE","IEEE Conferences"
"Comparison between Pseudocode Usage and Visual Programming with Scratch in Programming Teaching","C. M. C. Rezende; E. L. Bispo",UNIVERSIDADE FEDERAL DE JATAÍ; UNIVERSIDADE FEDERAL DE JATAÍ,2018 XIII Latin American Conference on Learning Technologies (LACLO),"1 Aug 2019","2018","","","492","498","This work presents the results of a research that aimed to evaluate the use of the Scratch visual programming language in the development of computational thinking, in comparison with the use of pseudocode, during the teaching of logic and programming algorithms. The research was delineated with a methodology of action research, which made possible the evaluation of the Scratch language and the pseudocode at the end of the approach of each content. The steps of approaching each content were initiated with the application of the diagnostic evaluation, and finalized with the evaluation of performance. The results indicate that the use of the Scratch language presented better results during the initial stages; as the complexity of the content increased, the use of the pseudocode produced better results. Nevertheless, it is worth noting the good acceptance of the Scratch language for the teaching-learning process of the contents, as well as the contribution that it has had to the learning of logic and programming algorithms.","","978-1-7281-0382-2","10.1109/LACLO.2018.00087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8783348","computing education, Computational Thinking, programming logic, Scratch","Visualization;Programming profession;Education;Computer languages;Complexity theory;Computational modeling","","","","","IEEE","1 Aug 2019","","","IEEE","IEEE Conferences"
"Fostering Student Competencies in Creative Project Work Through STEAM and Artificial Intelligence in Teaching Art","F. Kulanova; D. Baitureev; C. P. Singh","NIS, Shymkent City, Kazakhstan; NIS, Shymkent City, Kazakhstan; South Kazakhstan Pedagogical university, Shymkent city, Kazakhstan","2023 4th International Conference on Computation, Automation and Knowledge Management (ICCAKM)","5 Mar 2024","2023","","","1","6","The objective of this study is to determine if there exists a statistically significant distinction between high school pupils who get instruction in the topic of “Art” through the use of Artificial Intelligence (AI) and those who receive instruction through the integration of Science, Technology, Engineering, Arts, and Mathematics (STEAM). Creativity, particularly within the realm of art and design, is commonly perceived as the ability to think beyond conventional boundaries. The study posited an alternative perspective by equating computational thinking with creative thinking. A total of forty-two kids from a high school in Kazakhstan were chosen as case studies for the topic of Art. The objective is to facilitate the integration of STEM education and art-based education.","","979-8-3503-9324-8","10.1109/ICCAKM58659.2023.10449552","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10449552","Computational Thinking;Creativity;Art and Design Practices;STEAM;AI;Teaching;Pedagogy","Visualization;Art;Three-dimensional displays;Education;Vocational training;Artificial intelligence;Task analysis","","","","23","IEEE","5 Mar 2024","","","IEEE","IEEE Conferences"
"An Elaboration of Research Led Computer Science Framework for Early Education","N. A. M. Alharbi; Q. I. Cutts","Centre for Computing Science Education, University of Glasgow, Glasgow, UK; Centre for Computing Science Education, University of Glasgow, Glasgow, UK",2023 IEEE Frontiers in Education Conference (FIE),"5 Jan 2024","2023","","","1","8","Teachers face challenges in teaching new subjects at the early primary level. The difficulties vary from subject to subject. Teachers' first challenge in Computer Science (CS) and Computational Thinking teaching is their technological literacy and competency challenges. Lack of confidence, time, and willingness are significant reasons for the challenge. One of the studies on mathematics teaching shows that teachers need more knowledge tools and models to facilitate the analysis during the teaching process. Researchers assert that educational practice has focused more on technology than on new pedagogies needed to truly use technology in a transformative way. Frameworks are designed to meet high-level objectives set by the authorities. Teachers are provided with teaching materials for developing the course contents. The frameworks act as a connection between high-level objectives and low-level teaching materials. In this paper, we present the elaboration of a framework for teaching CS at the early stages of education. The framework consists of three components based on modelling real-world problems into a machine-world context and then realising the machine solution in the real world. Moreover, the problem-solving component of the framework emphasizes the iterative process of learning that strengthens the previous concepts and provides a logical con-nection between the previous and new concepts. The framework was evaluated in the context of Saudi Arabia, where the teachers were interviewed individually and then provided with a guide for teaching grade-4 learners. The guide was developed using the material provided by the Saudi Ministry of Education. The teachers taught using this guide over a sequence of lessons. At the end of this time, a second individual teacher interview was conducted to determine teacher experience. The results show that teaching using the framework is effective, and it is not only easier for teachers to understand the teaching method but also for learners to learn the content quickly.","2377-634X","979-8-3503-3642-9","10.1109/FIE58773.2023.10342646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342646","K-12;Computer Science Education;Computational Thinking","Computer science;Surveys;Computational modeling;Education;Mathematical models;Problem-solving;Iterative methods","","","","39","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
"Review of Learning Design Choices of Primary School Programming Courses in Empirical Researches","E. Fatourou; N. C. Zygouris; T. Loukopoulos; G. I. Stamoulis","Department of Computer Science and Telecommunications, University of Thessaly, Lamia, Greece; Department of Computer Science and Telecommunications, University of Thessaly, Lamia, Greece; Department of Computer Science and Biomedical Informatics, University of Thessaly, Lamia, Greece; Department of Electrical and Computer Engineering, University of Thessaly, Volos, Greece",2021 IEEE Global Engineering Education Conference (EDUCON),"18 Jun 2021","2021","","","1010","1018","Programming, most recently in the form of Computational Thinking (CT), is emerging as a new subject in primary schools worldwide. By data-based decision making, teachers, as learning designers, make decisions on instruction design based on a broad range of evidence, such as student assessment scores and classroom teaching observations. Given the current limitations on conclusive, field-proven teaching practices and an underlying “culture” to use as a basis, we turn to pertinent empirical studies that the growing scientific interest on introducing programming in primary school curricula has produced. The hypothesis is that we may overcome the lack of extensive experience in designing a programming course by reviewing the above evidence, in order to frame learning situations and methods.","2165-9567","978-1-7281-8478-4","10.1109/EDUCON46332.2021.9453891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453891","Elementary school;learning design;coding/programming;Computational Thinking;classroom","Conferences;Decision making;Cultural differences;Engineering education;Programming profession;Gender issues","","","","61","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"A course based on BEAM Robotics for the valorization of WEEE through the development of STEAM skills","C. Boya-Lara; D. Diaz-Solano; A. Fehrenbach","Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Universidad Interamericana de Panamá, Panama City, Panama; Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Universidad Interamericana de Panamá, Panama City, Panama; Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Universidad Interamericana de Panamá, Panama City, Panama",2023 IEEE World Engineering Education Conference (EDUNINE),"21 Apr 2023","2023","","","01","06","This article presents a course that relates environmental education and the development of STEAM skills through the valorization of WEEE (Waste of Electrical and Electronic Equipment). As a didactic tool, the BEAM Robots are used, which are simple robots that can be built with elements extracted from WEEE. For the execution of the course, a four-phase curriculum design is developed: propaedeutics, assembly, Computational Thinking (CT), and WEEE. The course is built in a modular way and implemented virtually. The students were evaluated with pre and post-surveys, to investigate the impact of the course. In addition, evaluation activities were created that made it possible to follow the development of the students. In general, it can be concluded that the course had a positive impact on students' STEAM skills and knowledge, as well as an improvement in environmental awareness related to the creative reuse of WEEE.","","979-8-3503-2050-3","10.1109/EDUNINE57531.2023.10102868","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10102868","STEM;STEAM;BEAM robotics;Environmental Education;WEEE;Educational robotics;Computational Thinking","Electronic equipment;DVD;Metals;Electronic waste;Plastics;Engineering education;Robots","","","","21","IEEE","21 Apr 2023","","","IEEE","IEEE Conferences"
"The Effects of an Accessible Computing Curriculum for Students with Autism Spectrum Disorders","A. Arslanyilmaz; M. Briley; G. Boerio; K. Petridis; R. Ilyas","Computer Science, Information, & Engineering Technology, Youngstown State University, Youngstown, OH, United States; Youngstown State University, Youngstown, OH, United States; Rich Center for Autism, Youngstown State University, Youngstown, OH, United States; Potential Development, Youngstown, OH, United States; Computer Science, Information, & Engineering Technology, Youngstown State University, Youngstown, OH, United States",2023 IEEE Frontiers in Education Conference (FIE),"5 Jan 2024","2023","","","1","6","There has been a limited number of studies in which a computing curriculum is designed and developed for students with Autism Spectrum Disorders (ASD), but no study has tested the effectiveness of an accessible computing curriculum for students with Autism Spectrum Disorder (ASD). Therefore, the objectives of this study are to evaluate the effectiveness of such a computing curriculum in improving the learning of computational thinking concepts (CTCs: flow control, data representation, abstraction, user-interactivity, synchronization, parallelism, and logic) by comparing computing projects developed by two groups of students (Potential Development Middle School (PDMS) and Rich Center for Autism (RCA)) of twenty-one students with ASD and by investigating the progressive improvement of a total of 312 computing projects developed by students (138 in PDMS and 174 in RCA) over 20 sessions. Students in both groups were equal in their knowledge of CTCs at the pretest, and RCA and PDMS groups were taught utilizing the accessible and original CT curriculums, respectively, in this experimental study. The results showed that the original CT curriculum was statistically significantly more effective in learning of logic. Additionally, when all seven CTCs as a single construct were examined, the original CT curriculum was statistically significantly more effective than the accessible one. Furthermore, an investigation of the gradual increase in students' computing project scores throughout 20 sessions showed that both curriculums were statistically significantly effective in progressively improving students' learning of data representation, abstraction, synchronization, parallelism, and all CTCs as a single construct. When the correlations between CTCs and sessions for individual groups (PDMS & RCA) were analyzed, both curriculums were statistically significantly effective in increasing scores of synchronization and all CTCs as a single construct. The accessible and the original CT curriculums were also statistically significantly effective in improving students' learning of data representation and abstraction, respectively.","2377-634X","979-8-3503-3642-9","10.1109/FIE58773.2023.10343392","National Science Foundation(grant numbers:(FAIN) 2031427); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343392","Computing skills;accessible computing;students with Autism Spectrum Disorders;computational thinking concepts","Autism;Correlation;Symbols;Parallel processing;Complexity theory;Synchronization","","","","19","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
"Games for Coding to Attract New Students to STEM","A. Calvo-Morata; N. Humble; P. Mozelius; R. Pechuel; B. Fernández-Manjón","Universidad Complutense de Madrid, Madrid, Spain; Mid Sweden University, Sweden, Sweden; Mid Sweden University, Sweden, Sweden; Ingenious Knowledge, Cologne, Germany; Universidad Complutense de Madrid, Madrid, Spain",2024 IEEE Global Engineering Education Conference (EDUCON),"8 Jul 2024","2024","","","01","08","There is a need to increase the number of students, especially women, choosing programming and STEM disciplines. We need innovative approaches in schools to better engage students and awake their interest in computer science. This paper addresses the need to create tools that effectively support the learning of programming and the development of computational thinking, highlighting why video games can be an effective educational tool for it and also attract new students to STEM. The Game4Coding Erasmus+ project proposes the design of a video game called CodeQuest, using a game genre that has not been frequently used before to address the teaching of programming, the monster tamer genre. We consider that video games have a number of benefits such as that stimulate active learning, are engaging for a wide range of students, and present information in a way that is attractive to learners. We want to explore this kind of game's effectiveness as a learning tool as well as its effect on the perception of STEM disciplines and programming to attract new public to coding (especially girls).","2165-9567","979-8-3503-9402-3","10.1109/EDUCON60312.2024.10578626","Ministry of Education(grant numbers:PID2020-119620RB-I00); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10578626","Game-based learning;Programming learning games;Computational thinking","Video games;Games;Encoding;Engineering education;Programming profession;STEM","","","","33","IEEE","8 Jul 2024","","","IEEE","IEEE Conferences"
