"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards playful learning and computational thinking — Developing the educational robot BRICKO","B. K. M. K. Pedersen; K. E. Andersen; A. J⊘rgensen; S. Köslich; F. Sherzai; J. Nielsen","Maersk Mc-Kinney Moller Inst., Univ. of Southern Denmark, Odense, Denmark; The Maersk Mc-Kinney Moller Institute, University of Southern, Denmark; Mag.art in Philosophy; Syddansk Universitet, Odense, Syddanmark, DK; The Maersk Mc-Kinney Moller Institute, University of Southern, Denmark; The Maersk Mc-Kinney Moller Institute, University of Southern, Denmark",2018 IEEE Integrated STEM Education Conference (ISEC),"19 Apr 2018","2018","","","37","44","Educational Robotics has proven a feasible way of supporting and exemplifying Computational Thinking. With this paper, we describe the user-centered iterative and incremental development of a new educational robotic system, BRICKO, to support tangible, social and playful interaction while educating children in 1st-3rd grade in Computational Thinking. We develop the system through seven main iterations including a total of 108 participant pupils and their teachers. The methodology is a mixture of observation and interviews using Wizard of OZ testing with the early pilot prototypes as well as usability and user experience testing with the following incrementally improved digital prototypes. Our results for development and evaluation are presented for each iteration leading onto the next and describes the evolution of both the BRICKO driving robot as well as the BRICKO programming-board and its different categories of command-bricks. We discuss the methodologies used for assuring a playful and social educational robotic system and conclude that we achieved a useful prototype for supporting education in Computational Thinking.","","978-1-5386-3309-0","10.1109/ISECon.2018.8340502","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8340502","Computational thinking;educational robotics;playful learning;tangible learning","Robots;Usability;Observatories;Programming profession;Prototypes;Visualization","","13","","43","IEEE","19 Apr 2018","","","IEEE","IEEE Conferences"
"A Game Development to Promote Computational Thinking","W. Prompolmaueng; A. Wetmaha; P. Jamsri","Faculty of Information Technology, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand; Faculty of Information Technology, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand; Faculty of Information Technology, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand",2021 13th International Conference on Information Technology and Electrical Engineering (ICITEE),"25 Nov 2021","2021","","","116","121","This paper focuses on game development using Mixed Reality technology, the Magic Leap One device, by exploring with The Lab and Unreal Engine program that are developed in game interpolating Computational Thinking (CT). The research device focuses on integrating thinking skills into 3D games with real-time user interaction. From mixed reality (MR) the application of technology is evaluated in its use for learning effectiveness. The game aims to promote a computational thinking process based on the terms and conditions within 5 levels as well as the complexity of the game with more obstacles in each level as the character travels from beginning to destination. Commands provide for different contexts. Major goal is using mixed reality technology to advance convergence in computing education and training in computational thinking (CT) to help players strengthen their thinking process and CT through the game. This game can be an alternative learning medium for the educator in primary school (Grade 4–6). The assessment of target users 10–15 persons before and after the game tests have 3 aspects in technology, CT, and usability of game performance. An expert evaluation was conducted after the test. Assessment of the overall game focuses on building of CT skill within the game relative to project objectives. Evaluation results were 77.8% by users and 88.6% by the expert. Furthermore, some useful suggestions from assessment suggest adding workshop guidelines for educators or trainers. Thus, this project contributes to the computing education community by using available cutting-edge technology as an optional teaching tool in CT that suits learners in education at the primary level and looks toward future development for higher education.","","978-1-6654-4306-7","10.1109/ICITEE53064.2021.9611850","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9611850","Computational Thinking;Mixed Reality Technology;Game Development;Game-based Learning","Training;Three-dimensional displays;Mixed reality;Games;Virtual reality;Tools;Media","","5","","16","IEEE","25 Nov 2021","","","IEEE","IEEE Conferences"
"Benefits of Computational Thinking in Entrepreneurship","A. N. A. Nuar; M. Z. A. Rozan","Department of Information Systems, Universiti Teknologi Malaysia, Skudai, Malaysia; Department of Information Systems, Universiti Teknologi Malaysia, Skudai, Malaysia",2019 6th International Conference on Research and Innovation in Information Systems (ICRIIS),"23 Apr 2020","2019","","","1","6","Computational thinking is an essential skill that allows humans to solve a complex problem that later on can be understood by computers and humans. Abstraction and automation are the core of computational thinking. Therefore, CT is the key skill in Industry 4.0. However, in Malaysia's manufacturing, only 50 percent of SMEs deploy automation. Automation can make the company more efficient, more accurate and decrease human error. CT was built based on 4 basic pillars which are abstraction, decomposition, algorithm and pattern recognition. These pillars will encourage automation, efficiency, and innovation. Moreover, one of the benefits of CT for nonprogrammer is the formulated problem can be passed on to information-processing agents such as third-party companies or freelancers who can create the solution. In this paper, we review the benefits of computational thinking in entrepreneurship in the context of Industry 4.0.","2324-8157","978-1-7281-6726-8","10.1109/ICRIIS48246.2019.9073671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9073671","computational thinking;industry 4.0;automation;entrepreneurship;small and medium enterprise","Entrepreneurship;Computed tomography;Industries;Automation;Technological innovation;Computers","","3","","68","IEEE","23 Apr 2020","","","IEEE","IEEE Conferences"
"Automatic Classification of Computational Thinking Skills in Elementary School Math Questions","E. J. F. Costa; C. E. C. Campelo; L. M. R. S. Campos","Systems and Computing Department (DSC), Federal University of Campina Grande (UFCG), Paraíba, Brazil; Systems and Computing Department (DSC), Federal University of Campina Grande (UFCG), Paraíba, Brazil; Systems and Computing Department (DSC), Federal University of Campina Grande (UFCG), Paraíba, Brazil",2019 IEEE Frontiers in Education Conference (FIE),"12 Mar 2020","2019","","","1","9","This research full paper presents the design of an automatic classifier for Computational Thinking skills in math questions, based on Machine Learning and Natural Language Processing techniques. We trained and evaluated our model using a dataset of real-world math questions. We obtained encouraging results that indicate the proposed approach may ease the process of assessing the level of alignment between math questions and Computational Thinking skills, which may help improve the problem-solving ability in students of elementary school. These results stimulate the use of automated environments for the elaboration, classification, and resolution of math questions in conformity with Computational Thinking skills.","2377-634X","978-1-7281-1746-1","10.1109/FIE43999.2019.9028499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9028499","computational thinking;math problems;problem-solving ability;machine learning;natural language process","Computer science;Predictive models;Natural language processing;Education;Data models;Feature extraction;Problem-solving","","3","","31","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Engaging Primary and Secondary School Students in Computer Science Through Computational Thinking Training","R. Herrero-Álvarez; G. Miranda; C. León; E. Segredo","Departamento de Ingeniería Informática y de Sistemas of Universidad de La Laguna, San Cristóbal de La Laguna, Spain; Departamento de Ingeniería Informática y de Sistemas of Universidad de La Laguna, San Cristóbal de La Laguna, Spain; Departamento de Ingeniería Informática y de Sistemas of Universidad de La Laguna, San Cristóbal de La Laguna, Spain; Departamento de Ingeniería Informática y de Sistemas of Universidad de La Laguna, San Cristóbal de La Laguna, Spain",IEEE Transactions on Emerging Topics in Computing,"3 Mar 2023","2023","11","1","56","69","Although Computer Science has grown to become one of the most highly demanded professional careers, every year, only a small percentage of students choose a degree directly related to Computer Science. Perhaps the problem lies in the lack of information that society has about Computer Science itself, and particularly about the work computer scientists do. No one doubts the role of Mathematics or Languages as core subjects in every primary and secondary education syllabus; however, Computer Science plays a negligible role in most current syllabuses. Only in a few countries have governments paid special attention to content related to Computer Science and to learning to analyze and solve problems the way computer scientists do (Computational Thinking). In this article, we present Piens@ Computacion@ULLmente, a project that provides a methodology to promote Computer Science through Computational Thinking activities among primary and secondary education students. The results obtained from an exhaustive statistical analysis of the data we collected demonstrate that the perception of Computer Science that pre-university students have can be improved through specific training. Moreover, we can also confirm that the performance of pre-university students involving Computational Thinking skills is independent of gender, particularly at the primary education level.","2168-6750","","10.1109/TETC.2022.3163650","Piens@ Computacion@ULLmente(grant numbers:REF 21120050); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9749967","Computer science;computational thinking;primary education;secondary education;syllabus","Computer science;Training;Problem-solving;Programming profession;Engineering profession;Licenses;Europe","","3","","45","CCBY","5 Apr 2022","","","IEEE","IEEE Journals"
"Teaching Computational Thinking to a Student with Attention Deficit Through Programming","F. F. da Silva; L. Beatrys Ruiz Aylon; D. E. Flôr","Department of Informatics, State University of Maringa, Maringa, Brazil; Department of Informatics, State University of Maringa, Maringa, Brazil; Department of Informatics, State University of Maringa, Maringa, Brazil",2020 IEEE Frontiers in Education Conference (FIE),"4 Dec 2020","2020","","","1","9","This research-to-practice full paper deals with the difficulty that it is possible to teach computational thinking through the teaching of algorithms and programming to a person with ADD. We propose approaches to teach algorithms, knowing that it is a difficult task for many teachers. Likewise, inspiring the student's interest also has its difficulties. The Brazilian Computer Society (SBC) understands that it is fundamental and strategic for Brazil that computer content is taught in basic education. Considering the 4.0 education of a connected generation, the thinking of computer education is relevant to the construction of youth and adult education. When we include people with ADD, this challenge is not trivial. This work presents a case study carried out with a high school student who has ADD and the techniques that were used to teach him to program to maintain his interest in the area. The method used was divided into three stages: Computer Discovery (1); Introduction to computational thinking through programming (2); Learn by Doing, in line with real-world problem solving using pair programming technique and challenge-based learning strategy (3). In order to investigate the effectiveness of the developed strategies, an experimental case study was carried out with a student who has ADD. The student was introduced to the content and approaches for 34 weeks, totaling 204 hours. The student presented a strong indication of learning and will forever have the ability of computational thinking to program and develop their applications.","2377-634X","978-1-7281-8961-1","10.1109/FIE44824.2020.9273915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9273915","Computational Thinking;DDA;Active Methodologies;Education 4.0;Teaching Programming","Education;Programming profession;Software;Tools;Pattern recognition;Parallel processing;Hardware","","2","","20","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
"Supporting Computational Thinking Development in K-6","K. Falkner; R. Vivian; N. Falkner","School of Computer Science, University of Adelaide, Adelaide, SA, Australia; School of Computer Science, University of Adelaide, Adelaide, SA, Australia; School of Computer Science, University of Adelaide, Adelaide, SA, Australia",2018 International Conference on Learning and Teaching in Computing and Engineering (LaTICE),"8 Jul 2019","2018","","","126","133","This paper describes the CSER Digital Technologies MOOC curriculum, which aims to build confidence and awareness of fundamental computational thinking skills for teachers within the K-6 context. The CSER MOOC builds upon recent advances in the development of the Australian Curriculum Digital Technologies learning area, which explicitly addresses the development of computational thinking skills, moving ICT education away from digital literacy towards embedding the skills needed for the next generation to become creators of technology. The CSER MOOC presents a broad coverage of core computational thinking concepts, with a focus on integrating with existing learning areas and appropriate pedagogy for the K-6 context. In this paper, we discuss our course curriculum, its alignment with key concepts from the formal curriculum statements, example teacher assessments, and discuss key challenges and concerns.","2475-1057","978-1-5386-7897-8","10.1109/LaTICE.2018.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8753405","Computational Thinking;K 6;Digital Technologies;Teacher Professional Development;MOOCs","","","1","","18","IEEE","8 Jul 2019","","","IEEE","IEEE Conferences"
"Computational thinking and Relational Algorithmic Approach","M. Altaher; A. Ferchichi","Universite de Tunis, Tunis, TN; Universite de Jendouba, Jendouba, TN",2017 Joint International Conference on Information and Communication Technologies for Education and Training and International Conference on Computing in Arabic (ICCA-TICET),"7 Nov 2017","2017","","","1","8","This article examine a new method of learning to solve problems using the concepts of computer science named computational thinking, which is a new term emerged in the last decade and was the subject of experts, researchers, associations, scientific bodies and academic institutions. we will study the approach of computational thinking and then we will develop this approach through a descriptive methodology based mainly on the specification and algorithms and achieve the concepts of computational thinking called Relational Algorithmic Approach and highlight the effectiveness of this methodology in education.","","978-1-5386-2225-4","10.1109/ICCA-TICET.2017.8095286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8095286","computational thinking;Relational Algorithmic Approach;learning and teaching;algorithm;specification","Education;Computer science","","1","","","IEEE","7 Nov 2017","","","IEEE","IEEE Conferences"
"Computational Thinking in Greek Educational System for K-12: towards the future teaching approach","I. Dimos; C. Velaora; A. Kakarountas","Dept. of Computer Science and Biomedical Informatics, University of Thessaly, Lamia, Greece; Dept. of Computer Science and Biomedical Informatics, University of Thessaly, Lamia, Greece; Dept. of Computer Science and Biomedical Informatics, University of Thessaly, Lamia, Greece",2022 Panhellenic Conference on Electronics & Telecommunications (PACET),"14 Dec 2022","2022","","","1","6","Computational thinking is considered an important skill set for 21st-century learners and became a subject of focus in K-12 education in recent years. It cultivates problem-solving and algorithmic thinking and can be helpful in wider aspects of everyday life, besides programming and computer science. In this paper, we investigated what is the Greek Primary and Secondary School Teachers’ understanding and awareness as far as Computational Thinking is concerned. Since teachers are the agents of change, it is critical to find out how familiar and/or skilled they are with the Computational Thinking notion. Thus, we applied a qualitative questionnaire all over the whole Greek State where 406 teachers answered. The study led to a number of interesting conclusions regarding the teacher’s readiness, as well as more generic aspects according to their profile and faculty.","","979-8-3503-9958-5","10.1109/PACET56979.2022.9976359","European Social Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9976359","computational thinking;teachers;curriculum;skills;education","Training;Telecommunications;Problem-solving;Programming profession","","1","","34","IEEE","14 Dec 2022","","","IEEE","IEEE Conferences"
"Exploring The Psychometric Properties of Computational Thinking Assessment in Introductory Programming","Y. Anistyasari; E. Ekohariadi; I. G. P. Asto Buditjahjanto; S. C. Hidayati","Dept. of Informatics, Universitas Negeri Surabaya, Surabaya, Indonesia; Dept. of Informatics, Universitas Negeri Surabaya, Surabaya, Indonesia; Dept. of Informatics, Universitas Negeri Surabaya, Surabaya, Indonesia; Dept. of Informatics, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia",2021 International e-Engineering Education Services Conference (e-Engineering),"2 Jul 2021","2021","","","88","93","Computational thinking (CT) is considered as the skill of 21st century. The fundamental CT concepts include abstraction, algorithm design, decomposition, pattern recognition, and data representation or generalization. CT assessment is required to improve the understanding of the cognitive abilities and to relate them in related areas, such as introductory programming in computer science. Assessing computational thinking skills however is a challenging issue since it measures latent variables that cannot be directly observed. In addition, according to psychometrics, appropriate test requires a validation process before it can be effectively used as a measuring instrument. Thus, high quality tools for measuring student learning in Introductory Programming have been under-developed and under-researched. The objective of this work is to determine the psychometric properties (item validity, reliability, discrimination, difficulty, and distractors) of the developed multiple-choice questions of computational thinking in introductory programming by exploring classical test theory and item response theory which has not been deeply investigated by previous studies. The analysis results reveal that most of items are valid and the items are generally adequate reliable. In spite of the fact that some items are suggested to be revised since the item discrimination values, the distribution of difficulties, and distractor points are less than the expected threshold.","","978-1-7281-3470-3","10.1109/e-Engineering47629.2021.9470593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9470593","assessment;computational thinking;introductory programming;psychometric properties","Instruments;Education;Programming;Reliability theory;Tools;Data structures;Pattern recognition","","1","","22","IEEE","2 Jul 2021","","","IEEE","IEEE Conferences"
"Developing the computational thinking process in Physics courses, an empirical study for the learning of the rigid body concept in engineering students","E. C. Juárez; D. S. Guzmán","Instituto Politécnico Nacional UPII – Guanajuato, Silao, México; Instituto Politécnico Nacional UPII – Guanajuato, Silao, México",2022 IEEE Frontiers in Education Conference (FIE),"29 Nov 2022","2022","","","1","6","In the present Research-to-practice Full-paper, the learning, reasoning, and problem-solving processes, in engineering students, have been analyzed from different approaches, one of them is the computational thinking process, where most of the activities must be performed as a computer does and the reasoning is developed with the well-oriented activities realized by them. In many of the engineering career programs, the Physics courses are fundamental, and because of the diversity in contexts, they have not been seen as a subject where students can develop the computational thinking process. Present work describes an empirical study based on the learning of the rigid body concept in physics, with the use of spreadsheets as an electronic tool for promoting the learning with the programming of all the dynamical system, describing the evolution, generating, and analyzing graphics, and explaining the physical phenomena with a high comprehension and transfer of knowledge. At the end, students identified where the concept can be applied in their professional context with the use of a simulation. The learning sequence was implemented in three sessions of 1.5 hours each one, two diagnostic tests were applied, one for identifying the previous knowledge and use of electronic spreadsheets, the second one used as a pretest and post-test, it was focused on the main concepts of the rigid body system, like forces, kinematics, and circular movement. The sequence was implemented with N = 77, students. Session 1, started with the introduction of electronic spreadsheets for their use in science and engineering, some examples in Physics and Mathematics were described with their respect feedbacking for students. For session two, the rigid body concept was described with the support of electronic spreadsheets, all the dynamics, equations, plotting of the results and the relationships of all variables were described; for reinforcing the concept learned, students were asked to solve two more similar exercises with the use of the spreadsheets as homework, and finally they were asked to record, in groups of three students, a video with the solution of the problem assigned. In the video, they must present the problem description, equations and dynamics involved in the solutions and explaining all the programming steps needed to perform the solution in an electronic spreadsheet with its graphical representation and interpretation of the variables, and a description of implications in the changing values of the variables in the mathematical model. At the end of the sequence, in session three, a virtual simulation related to their professional context was used for the reinforcement of all the concepts learned. For analyzing the impact in their learning process, the Normalized Conceptual Gain was used in the pre-test and post-test, results showed a g = 0.85, which represents a high learning and normalized conceptual gain. Finally, the results showed that the computational thinking process can be developed by students, as they must program equations, analyze data, understand it, and identify graphically the variables involved, linking the learning of a physical concept with a computational tool that let them understand in a more clear, specific, and ordered thinking.","2377-634X","978-1-6654-6244-0","10.1109/FIE56618.2022.9962398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962398","Computational thinking;engineering students;electronic spreadsheets for learning;physics courses in engineering;professional skills","Knowledge engineering;Engineering profession;Solids;Mathematical models;Cognition;Software;Engineering students","","1","","27","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Infusing Computational Thinking into the Accounting Curriculum - Framework and Perspectives","T. Wu; M. Chang","School of Accounting, College of South China Agricultural University, Guangzhou, China; School of Computing and Information Systems, Athabasca University, Athabasca, Canada",2021 IEEE International Conference on Educational Technology (ICET),"14 Oct 2021","2021","","","235","241","In the last two decades, computational thinking has been integrated into teaching of Engineering and Computer Science majors, and other science and engineering disciplines in universities. Computational Thinking plays a potential role in cultivating Accounting students' ability to use technology to solve problems. To extend the application of computational thinking in disciplines that are not necessarily related to science and engineering, this study proposes a new theoretical framework and curriculum design to promote the infusion of CT in the Accounting curriculum.","","978-1-6654-1891-1","10.1109/ICET52293.2021.9563181","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9563181","Computational Thinking (CT);Constructivism;Accounting;curriculum design;framework","Computer science;Conferences;Educational technology","","","","12","IEEE","14 Oct 2021","","","IEEE","IEEE Conferences"
"Tools to Support the Teaching-Learning of Computational Thinking in Brazil","N. Pierim Pereira; K. dos Santos Silva; V. Odakura","Universidade Federal da Grande Dourados, Dourados, MS, BR; Universidade Federal da Grande Dourados, Dourados, MS, BR; Universidade Federal da Grande Dourados, Dourados, MS, BR",2018 XIII Latin American Conference on Learning Technologies (LACLO),"1 Aug 2019","2018","","","284","291","Computational thinking, or the problem-solving process driven by Computer Science concepts, has been acclaimed as a basic skill of the 21st century. In this context, several researches have been developed to insert computational thinking in schools. The objective of this work is to investigate the use of tools to support the teaching-learning of computational thinking in the national scenario. For this, a systematic mapping of the literature was carried out, using articles published in events and periodical of national relevance. For the analysis, 21 papers published between 2014 and 2017 were selected. The results of this mapping are: (a) the identification of the tools used; (b) what resources are required for the development of such tools, and (c) what benefits students have been reported in using the tools.","","978-1-7281-0382-2","10.1109/LACLO.2018.00058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8783479","Computational Thinking;Teaching Learning;Tools;Computer science;Systematic Mapping","Tools;Computer science;Systematics;Portals;Conferences;Visualization;Problem-solving","","","","","IEEE","1 Aug 2019","","","IEEE","IEEE Conferences"
"A Machine Learning-Based Adaptive Feedback System to Enhance Programming Skill Using Computational Thinking","M. Kaleem; M. A. Hassan; S. K. Khurshid","Department of Computer Science, University of Engineering and Technology at Lahore, Lahore, Pakistan; Department of Computer Science, University of Engineering and Technology at Lahore, Lahore, Pakistan; Department of Computer Science, University of Engineering and Technology at Lahore, Lahore, Pakistan",IEEE Access,"2 May 2024","2024","12","","59431","59440","The solution of a typical programming task involves algorithmic thinking, pattern recognition, decomposition, and abstraction skills. These skills are basic pillars of Computational thinking (CT) and are essential for a computer programmer. Therefore, a programming teacher needs to take these skills into account for the evaluation of students. Existing methods for improving programming competency don’t consider the Computational Thinking of students and perform grading of students without taking these skills into account. Due to this limitation, deficiencies of these skills in students remain unrevealed, posing difficulties for educators to provide need-oriented feedback. The performance of programming students is thus hindered by a lack of interventions. This study proposes a method to evaluate programming students in terms of CT skill components and group them based on their skill set. In this study, 780 students of object-oriented programming (OOP) class were given programming assignments for assessment of programming competencies. These students were then given small programming tasks requiring different computational thinking skill components for their solutions. A machine learning approach was used to perform grouping of these students based on their scores. Six groups of programming students, each having its own set of skill deficiencies, were identified as a result of clustering. One of the groups had an empty set of skill deficiencies and consisted of students proficient in programming. Each of the other five groups had a non-empty set of skill deficiencies and comprised non-proficient programming students. A group-specific skill development plan was built for the groups having skill deficiencies. It was found that such feedback was very effective and improved the CT skill deficiencies of 82% of students.","2169-3536","","10.1109/ACCESS.2024.3391873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10506466","Computational thinking assessment;feedback;K-means clustering;programming","Programming;Programming profession;Codes;Task analysis;Source coding;Clustering algorithms;Feedback;Cognitive systems;Object oriented programming;Machine learning;Education;Performance evaluation","","","","33","CCBYNCND","22 Apr 2024","","","IEEE","IEEE Journals"
"Development and Validation of the Engineering Computational Thinking Diagnostic for Undergraduate Students","N. V. Mendoza Diaz; S. Y. Yoon; D. A. Trytten; R. Meier","Department of Engineering Technology and Industrial Distribution, Texas A&M University, College Station, TX, USA; Department of Engineering and Computing Education, University of Cincinnati, Cincinnati, OH, USA; School of Computer Science, The University of Oklahoma, Norman, OK, USA; Department of Electrical Engineering and Computer Science, Milwaukee School of Engineering, Milwaukee, WI, USA",IEEE Access,"1 Dec 2023","2023","11","","133099","133114","Computational thinking is one barrier to enculturating as a professional engineer. We created the Engineering Computational Thinking Diagnostic (ECTD) as an instructional tool that can identify at-risk first-year engineering students. The purpose of this study is to provide construct validity, internal consistency reliability, item characteristics, and criterion validity evidence for this diagnostic. From fall 2020 to fall 2021, 469 students from three institutions in the United States took the diagnostic. The data from 152 students at one institution was used to provide evidence of predictive validity. Exploratory and confirmatory factor analyses resulted in 20 items loading onto one factor in a good model fit range, with the internal consistency reliability coefficient, Cronbach  $\alpha $  of 0.86. From item analyses based on classical test theory, the diagnostic items on average tended to be slightly easy but had sufficient discrimination power. The correlation matrix for criterion validity evidence indicated that the diagnostic functions well to differentiate students’ computational thinking ability by prior computer science course experience as well as by first-generation status. Predictive validity evidence from regression analyses revealed the statistically significant effect of students’ diagnostic scores assessed at the beginning of the first semester on predicting their end of semester course grades. The ECTD can have a broad impact because it provides a tool to gauge the entry-level skills of students, enabling early curriculum interventions to help retention and persistence to graduation. We make the case that the ECTD could contribute to the development of a more diverse workforce in engineering.","2169-3536","","10.1109/ACCESS.2023.3335931","United States National Science Foundation(grant numbers:1949880,1917354,1917352); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10327734","Computer science education;computational thinking;diagnostic method;student assessment tools;engineering education;first-year engineering student experience;quantitative research methods;retention;validity;factor analysis","Reliability;Instruments;Engineering students;Computational modeling;Programming profession;Reliability engineering;Analytical models;Computer science education;User experience","","","","89","CCBYNCND","23 Nov 2023","","","IEEE","IEEE Journals"
"Mastering basic Sorting Algorithms through Computational Thinking Activities for Everyone","P. Silapachote; A. Srisuphab; A. Hoonlor; T. Sunetnanta","Faculty of Information and Communication Technology, Mahidol University, Nakhon Pathom, Thailand; Faculty of Information and Communication Technology, Mahidol University, Nakhon Pathom, Thailand; Faculty of Information and Communication Technology, Mahidol University, Nakhon Pathom, Thailand; Faculty of Information and Communication Technology, Mahidol University, Nakhon Pathom, Thailand",2024 IEEE Global Engineering Education Conference (EDUCON),"8 Jul 2024","2024","","","1","5","Sorting is an algorithmic concept that is covered in every fundamental computer science and engineering course and included in most if not all programming competitions. It is an everyday task, self-taught and done naturally even by a small child. In spite of its ingenuousness, mastering sorting algorithms turns out to be not so simple for many first-time programmers. This happens because how humans perform sorting is far from being straightforwardly aligned with machine instructions. We have developed an unplugged game-based learning activity that aims not only to tackle this difficult dilemma but also to promote computational thinking practice. Our game robustly challenges audiences to complete a fun sorting task algorithmically and the building blocks of the exercise are methodologically grounded in the four cornerstones of computational thinking. Participants are gently guided through solving a problem by decomposing it, recognizing patterns, applying abstraction, writing step-by-step instructions, and finally arriving at a programmable solution. Our design is largely flexible. The game can be played in small groups or larger ones. It uses only common, readily accessible materials, and is easily adaptable to different levels of audiences, from the interested general public to secondary school students and teachers, to non-computer science undergraduates and those majoring in engineering or information technology related subjects. We have implemented this activity in our classrooms and conducted several workshops. Responses were markedly positive. Engaged from the beginning to the end, participants enjoyed the activity, having fun sorting. Appreciated the ideas, audiences were captivated by many surprising challenges. Most notably, they were able to comprehend the concepts of sorting algorithms and the computational steps behind them, and gain a better understanding of computational thinking.","2165-9567","979-8-3503-9402-3","10.1109/EDUCON60312.2024.10578701","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10578701","sorting algorithm;computational thinking;game-based learning activities;unplugged computing","Conferences;Games;Writing;Programming;Pattern recognition;Task analysis;Information technology","","","","13","IEEE","8 Jul 2024","","","IEEE","IEEE Conferences"
"Instructional Procedure and Strategy of Primary School Programming Education Focusing on Cultivating Computational Thinking","Z. Lin; M. Ke","School of Information Technology in Education, South China Normal University, Guangzhou, China; Yiyuan Primary School, Guangzhou, China",2020 Ninth International Conference of Educational Innovation through Technology (EITT),"19 Jan 2021","2020","","","240","245","Based on the analysis of some famous instructional cases in programming education and in-depth interviews with primary school teachers who are engaged in programming education, this paper focuses on the instructional procedure and strategies of primary school programming education for cultivating students' computational thinking. This examination reveals the current situation and possible problems in the practice of cultivating computational thinking and provide some useful references. Continuous comparison are used to code and analyze the interview data. The article founds that the instructional procedure of cultivating computational thinking in programming education generally involves five major stages: knowledge review, new knowledge exploration, problem analysis, programming on computer, and the stage of reflection. Instructional strategies accordingly include: mind map-supported, unplugged programming, flow chart use, pair programming, log reflection, and more. Finally, the paper concludes with the problems that appeared in teaching, especially in the stage of new knowledge exploration, unplugged programming and pair-programming.","2166-0549","978-1-7281-9171-3","10.1109/EITT50754.2020.00049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320665","Computational thinking;Programming education;Instructional procedure;Instructional strategy","Programming profession;Education;Interviews;Problem-solving;Tools;Task analysis;Focusing","","","","35","IEEE","19 Jan 2021","","","IEEE","IEEE Conferences"
"Parental Involvement in Computational Thinking Education: A Systematic Review","H. Cai; G. K. W. Wong","Faculty of Education, The University of Hong Kong, China; Faculty of Education, The University of Hong Kong, China","2022 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)","14 Jun 2023","2022","","","572","579","We conducted a systematic review of studies aimed at exploring the state of parental involvement in computational thinking (CT) education to facilitate students’ efficiency in learning computational thinking. In this review, we started with reviewing theories of parental involvement. Then we investigated and categorized types of parental involvement, parent roles, and parents’ psychological factors in the parenting process. We also supplemented a new involvement form in Level 2 of Hoover-Dempsey and Sandler’s Model of Parental Involvement in CT Education, namely parents’ support with concerns about using technology and CT tools. We proposed the Model of Parental Involvement in Computational Thinking Education. We conducted comprehensive research of related studies on parental involvement in CT education and identified the research gap in involving parents in children’s CT learning.","2470-6698","978-1-6654-9117-4","10.1109/TALE54877.2022.00100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10148487","parental involvement (PI);computational thinking (CT);PI types;parent roles;psychological factors","Systematics;Computational modeling;Education;Psychology;Computational efficiency;Problem-solving;Programming profession","","","","53","IEEE","14 Jun 2023","","","IEEE","IEEE Conferences"
