"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Approaches for teaching computational thinking strategies in an educational game: A position paper","A. Bauer; E. Butler; Z. Popović","Center for Game Science, University of Washington, Seattle, WA; Center for Game Science, University of Washington, Seattle, WA; Center for Game Science, University of Washington, Seattle, WA",2015 IEEE Blocks and Beyond Workshop (Blocks and Beyond),"4 Jan 2016","2015","","","121","123","Computer science is expanding into K12 education and numerous educational games and systems have been created to teach programming skills, including many block-based programming environments. Teaching computational thinking has received particular attention, and more research is needed on using educational games to directly teach computational thinking skills. We propose to investigate this using Dragon Architect, an educational block-based programming game we are developing. Specifically, we wish to study ways of directly teaching computational thinking strategies such as divide and conquer in an educational game, as well as ways to evaluate our approaches.","","978-1-4673-8367-7","10.1109/BLOCKS.2015.7369019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7369019","block-based programming;game-based learning;computational thinking;CS education","Games;Programming profession;Programming environments;Computer science education;Problem-solving","","7","","15","IEEE","4 Jan 2016","","","IEEE","IEEE Conferences"
"An Ontology based approach to teach Computational Thinking","C. Araújo; L. V. O. Lima; P. R. Henriques","Centro Algoritmi / Dep. de Informática, Universidade do Minho, Braga, Portugal; Centro Algoritmi / Dep. de Informática, Universidade do Minho, Braga, Portugal; Centro Algoritmi / Dep. de Informática, Universidade do Minho, Braga, Portugal",2019 International Symposium on Computers in Education (SIIE),"28 Jan 2020","2019","","","1","6","This paper is focused on the teaching/learning process of Computational Thinking at primary and secondary schools. It is generally accepted that Programming is a complex task that requires a long learning process. Theoretical knowledge about fundamentals on algorithms and data structures, as well as, on programming languages are required but are not enough; practicing a lot is also necessary. However, teaching Computer Programming is a hard job, most of the times unsuccessful. To overcome all the difficulties, felt by teachers and students, an increasingly bigger community of researchers in Computer Science is defending the importance of teaching Computational Thinking to young students to train them, since very earlier, in logic and abstract reasoning for problem solving. Our starting point to approach this topic relies on the use of an Ontology (OntoCnE) that describes in detail the concepts “Computational Thinking” and “Programming”, and maps those concepts to different education levels, starting with the first year. We believe that a person just acquires a new way of thinking, or a new way of behaving, if he is trained with the appropriate learning resources. So a main investment to educate people in Computational Thinking is on the choice/creation of those convenient resources. In particular we intended to investigate the impact of Augmented Reality in the usefulness of the referred resources. In that direction we will also discuss the development of a Web Platform to help on collecting and classifying (according to the referred ontology) learning resources to be used by teachers in computing classes. On the other hand, the platform will help on the retrieval, from that repository, of the most adequate resources to teach a specific subject to a specific level.","","978-1-7281-3182-5","10.1109/SIIE48397.2019.8970131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8970131","computational thinking;programming;learning resource;teacher support tools;ontology","","","6","","15","IEEE","28 Jan 2020","","","IEEE","IEEE Conferences"
"Helping Novice Programmers to Bootstrap in the Cloud: Incorporating Support for Computational Thinking into the Game Design Process","N. Ahmadi; M. Jazayeri; M. Landoni","Faculty of Informatics, University of Lugano, Lugano, Switzerland; Faculty of Informatics, University of Lugano, Lugano, Switzerland; Faculty of Informatics, University of Lugano, Lugano, Switzerland",2012 IEEE 12th International Conference on Advanced Learning Technologies,"16 Aug 2012","2012","","","349","353","Game design environments are traditionally used as means for engaging non-programmers in the learning process. However, these environments lack specific support for teaching computational thinking to novices. Typically, such skills are acquired in ad hoc practical sessions with supervision provided by teachers or peers. The usual scenario is where a teacher guides the students in solving these problems during a game design session. In informal learning settings, step-by-step tutorials for creating existing games are used to compensate for the lack of computer support for solving design and computational problems. In this paper we suggest a game design process that combines support for computational thinking with tool usage, by identifying the most common computational thinking problems and providing a generic solution to them. We have evaluated our solution in the context of AgentWeb, an online cloud-based game design environment for novices. We discuss how to incorporate suggested computational thinking solutions as computer assistant into the game design user interface.","2161-377X","978-1-4673-1642-2","10.1109/ICALT.2012.24","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6268116","end-user programming;computational thinking;design thinking;game design environments;informal learning;cognitive walkthrough;cloud-based environments","Games;Programming;Educational institutions;Computers;Context;Tutorials","","5","","15","IEEE","16 Aug 2012","","","IEEE","IEEE Conferences"
"Impact of Teaching Approaches to Computational Thinking on High School Students: A Systematic Mapping","L. Ribeiro Silva; A. Pedro da Silva; A. Toda; S. Isotani","Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR; University of São Paulo (ICMC-USP), São Carlos, SP, Brazil; University of São Paulo (ICMC-USP), São Carlos, SP, Brazil; Univ. of Sao Paulo, Sao Carlos, Brazil",2018 IEEE 18th International Conference on Advanced Learning Technologies (ICALT),"13 Aug 2018","2018","","","285","289","The role of computing in society is fundamental for the political, economic and cultural development of countries, especially in a globalized context. Computational thinking is an extremely important skill in the education of young students, since the ability of intuitively abstracting information and knowledge promotes an expansion of the learning dimension. This study aims to gather approaches used for teaching computational thinking exclusively to high school students, highlighting their performance and motivation resulting from the applications of such approaches. In order to answer our research question, a systematic mapping of the analysis of 15 studies was conducted. The use of computer programming proved to be the most used way to disseminate computational thinking. The students who participated in approaches regarding the insertion of computational thinking in the classroom showed positive impact on the development of classroom activities, as well as motivation to learn.","2161-377X","978-1-5386-6049-2","10.1109/ICALT.2018.00072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8433517","Computational Thinking;Approach;K-12","Education;Systematics;Programming profession;Databases;Tools;Robots","","5","","25","IEEE","13 Aug 2018","","","IEEE","IEEE Conferences"
"A Feasibility Study of Arducation Bot : An Educational Robotics and Mobile Application Kit for Computational Thinking Skills","T. Phetsrikran; W. Massagram; T. Phoka; A. Harfield","Department of Computer Science and IT, Naresuan University, Phitsanulok, Thailand; Department of Computer Science and IT, Naresuan University, Phitsanulok, Thailand; Department of Computer Science and IT, Naresuan University, Phitsanulok, Thailand; Department of Computer Science and IT, Naresuan University, Phitsanulok, Thailand",2018 22nd International Computer Science and Engineering Conference (ICSEC),"13 May 2019","2018","","","1","6","The purpose of this study is to develop and test a pedagogical platform for teaching computational thinking through tangible and mobile technologies. Arducation Bot combines educational robotics and mobile application to create an intuitive and less intimidating approach in computational thinking and computer science. A large-scale testing of Arducation Bot platform was conducted with 180 high school students from Thailand and Japan. A strong pattern of improved computational thinking was shown in the collected data. Arducation Bot shows its universal appeal or suitability for pupils with different nationalities and backgrounds. Teachers and educators could potentially benefit from applying this mobile application and tangible technology platform to help students understand computational thinking skill - an imperative skill for the 21st century.","","978-1-5386-8164-0","10.1109/ICSEC.2018.8712671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8712671","computational thinking;educational robotics;mobile technology;tangible technology;pedagogy","DC motors;Robot sensing systems;Bluetooth;Tablet computers;Software","","3","","20","IEEE","13 May 2019","","","IEEE","IEEE Conferences"
"Research on group-based learning teaching mode to computational thinking ability development based on Blackboard system","Y. Wang; S. Li","School of Information Engineering, Nanjing Xiaozhuang University, Nanjing, China; School of Information Engineering, Nanjing Xiaozhuang University, Nanjing, China","2021 International Conference on Education, Information Management and Service Science (EIMSS)","19 Nov 2021","2021","","","58","61","Under the background of modern computer science education, the development of students' computational thinking ability and programming problem solving skills is the most important work. This paper researches on group-based learning teaching mode to computational thinking ability development based on Blackboard system, which explores a suitable learning way in terms of learner cognitive engagement and constructivist perspective using Blackboard system, and emphasizes the student's subject position in learning and the teacher's dominant position in teaching. It can also enhance the interaction between the teacher and the student, a positive teacher-student relationship facilitates affective learning, thus developing the educational process and making it more comfortable. This paper discusses the development of computational thinking ability and Blackboard system, and the current situation of the computer teaching. Then put forward the key elements of course content selection in computer science education, and designed a group-based learning teaching mode to computational thinking ability development based on Blackboard system.","","978-1-6654-2707-4","10.1109/EIMSS53851.2021.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9603471","computational thinking;group-based learning teaching mode;computer science education","Computational modeling;Education;Collaboration;Computer science education;Information management;Problem-solving;Programming profession","","1","","9","IEEE","19 Nov 2021","","","IEEE","IEEE Conferences"
"An Empirical Study on the Effect of Gamified Teaching in Scratch Courses on Developing Elementary Students' Computational Thinking","Y. Chen; Y. Zhao; M. Wang","School of Information, Yunnan Normal university, Kunming, China; School of Information, Yunnan Normal university, Kunming, China; School of Information, Yunnan Normal university, Kunming, China",2024 13th International Conference on Educational and Information Technology (ICEIT),"5 Jun 2024","2024","","","78","83","Computational thinking is a crucial skill for students to analyze and solve problems, and programming education serves as an important pathway to cultivate computational thinking. This study combines relevant literature and utilizes Scratch, a visual programming software, to construct a gamified teaching model for Scratch courses. A quasi-experimental research design was employed, involving two fifth-grade classes from a primary school in K city. The study employed methods such as analysis of student works, SPSS scale data analysis, and student interviews to investigate the impact of gamified teaching in Scratch courses on developing elementary students' computational thinking. The results indicate that gamified teaching in Scratch courses significantly enhances the computational thinking level of elementary students, particularly in the dimensions of critical thinking, problem-solving ability, and algorithmic thinking. Based on the research findings, it is recommended that gamified teaching in Scratch courses should involve appropriate teaching tools, incorporate game-based learning, emphasize problem-solving, encourage collaborative learning, and provide training for educators competent in programming education.","","979-8-3503-7266-3","10.1109/ICEIT61397.2024.10541025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10541025","scratch;gamification;elementary students;computational thinking;empirical study","Training;Visualization;Federated learning;Education;Urban areas;Software;Problem-solving","","1","","12","IEEE","5 Jun 2024","","","IEEE","IEEE Conferences"
"Improving Students' Mathematical Computational Thinking Using Scratch Program through Project Based Learning: A Development Research during Pandemic Covid-19","M. E. Hadi; K. S. Nur Atiqoh; Kadir","Department of Mathematics Education, Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia; Department of Mathematics Education, Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia; Department of Mathematics Education, Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia",2021 9th International Conference on Cyber and IT Service Management (CITSM),"11 Nov 2021","2021","","","1","5","This study aims to examine the development of Project Based Learning kits using Scratch program to improve students' mathematical computational thinking skills in statistics content. The research method used is Research and Development (R & D) approach which refers to Four-D model: Define, Design, Develop, and Disseminate. In the initial stage, researchers conducted preliminary research through literature studies, school surveys, and draft designs. The study produces Project Based Learning kits using Scratch program consist of student's worksheet, lesson plans, and an instrument of mathematical computational thinking. The design of the model was then revised by the expert trial subject. The subjects of the expert test were mathematics learning experts and several mathematics school teachers. The field Pre-Test and Post-Test were conducted in a Junior High School in Tangerang Selatan on mathematical computational thinking instruments, consisting of four essay test (8 question items). The collected data were analyzed using qualitative and quantitative techniques. In validity aspects, all the three learning kits are valid. From the aspect of effectiveness, the Project Based Learning model intervention can improve students' mathematical computational thinking skills. In terms of practicality, students' responses to the developed worksheets are positive.","","978-1-6654-3548-2","10.1109/CITSM52892.2021.9588856","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9588856","mathematical computational thinking;scratch program;project based learning","COVID-19;Pandemics;Computational modeling;Instruments;Tools;Mathematical models;Research and development","","1","","24","IEEE","11 Nov 2021","","","IEEE","IEEE Conferences"
"A Generator of Game Programming Challenges for Computational Thinking Development","Â. M. de Jesus; I. Frango Silveira","Instituto Federal de Minas Gerais, Universidade Cruzeiro do Sul, São Paulo, Brasil; Universidade Cruzeiro do Sul, São Paulo, Brasil",2020 XV Conferencia Latinoamericana de Tecnologias de Aprendizaje (LACLO),"19 Mar 2021","2020","","","1","9","Problem-solving skills can make students more autonomous in their learning in addition to contributing to the individual's success in real-life situations (professionally or personally). In this sense, Computational Thinking, as a problem-solving approach that can involve information technologies, can contribute a lot to this subject. Therefore, due to its essence, the development of Computer Science concepts is closely related to the employment of problem-solving activities. However, teachers may face difficulties when proposing Computational Thinking problem-solving activities to their students. This paper proposes the engineering of a software that aims to allow teachers to generate challenges related to game and interactive animations programming to support their classes. The problems generated by the system, do not limit the learners' creative power. Besides that, teachers can balance the reasoning component of the challenges according to the learners' level of knowledge in programming and algorithms. An experiment with Computational Thinking workshops was analyzed in order to design the proposed software.","","978-1-7281-9268-0","10.1109/LACLO50806.2020.9381143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9381143","computational thinking;problem-solving;software engineering","Software algorithms;Games;Software;Generators;Problem-solving;Information technology;Programming profession","","1","","0","IEEE","19 Mar 2021","","","IEEE","IEEE Conferences"
"A Design and Development of Internet of Things (IoT) System and Learning Activity to Promote Computational Thinking","S. Sonsilphong; A. Sonsilphong; D. Hormdee; P. Sae-Joo","Academic Affairs, Faculty of Medicine, Khon Kaen University, Khon Kaen, Thailand; Department of Electrical Engineering, Rajamangala University of Technology, Khon Kean, Thailand; Department of Computer Engineering, Faculty of Engineering, Khon Kaen University, Khon Kaen, Thailand; Computer Education Program, Faculty of Education, Khon Kaen University, KhonKaen, Thailand",2022 7th International STEM Education Conference (iSTEM-Ed),"25 Oct 2022","2022","","","1","4","Computational Thinking (CT), problem-solving and programming skills are important for the students with major of computer education of higher levels education which related to the computing science contents. The instructions must provide the basic contents and learning activities, including Internet of Things (IoT), big-data and programming, as well as Artificial Intelligence (AI) and machine learning. However, these courses present learning difficulties based upon the students' individual skills. Development and integration of the IoT system would offer supporting tools for learning activities and improve the students' computational thinking, problem-solving, and programming skills. This paper presents the design and development of IoT system to support students' computational thinking, problem-solving, and programming skills training through block-based programming and integrated platforms. The IoT system comprises three layers (hardware, middleware, and applications), using existing platforms and devices as well as newly developed. To validate the viability of the proposed pipelined realization, the developed systems were implemented for higher education level students of computer education program. The students' computational-thinking, problem-solving, and programming skills were significantly improved through the proposed learning system throughout the course.","","978-1-6654-9821-0","10.1109/iSTEM-Ed55321.2022.9920899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9920899","computing skills;computational thinking;problem solving;Internet of Things;computer programming","Training;Learning systems;Education;Machine learning;Learning (artificial intelligence);Hardware;Internet of Things","","1","","8","IEEE","25 Oct 2022","","","IEEE","IEEE Conferences"
"Design and Effectiveness Analysis of Interactive Strategies for Teaching Graphical Programming Oriented to Cultivate Computational Thinking","F. Wang; L. Chen; W. Wang","Department of Information Science and Technology, Northeast Normal University, Changchun, China; Department of Information Science and Technology, Northeast Normal University, Changchun, China; Department of Information Science and Technology, Northeast Normal University, Changchun, China",2023 5th International Conference on Computer Science and Technologies in Education (CSTE),"29 Sep 2023","2023","","","10","14","Computational thinking is the third major mode of thinking in the age of artificial intelligence. Many primary and secondary schools adopt graphical programming as an important way for students' computational thinking development. However, elementary school students have less self-control in learning and are more dependent on teachers, so timely and effective teaching interaction is an important guarantee for the realization of the teaching goals of graphical programming. Through three rounds of action research, the essay investigated the impact of teaching interaction strategies on the development of students' computational thinking. The findings show that students are satisfied with the designed interaction strategies, and the interaction strategies can significantly improve students' computational thinking ability and level.","","979-8-3503-2572-0","10.1109/CSTE59648.2023.00009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10261600","computational thinking;computer-assisted learning;graphical programing;teaching interaction","Education;Artificial intelligence;Programming profession","","","","14","IEEE","29 Sep 2023","","","IEEE","IEEE Conferences"
"Attitude towards Computational Thinking of in-service teachers","A. M. Laime-Choque; J. G. Mamani-Calcina; H. Cardona-Reyes; M. D. P. Ponce-Aranibar; C. G. Vera-Vasquez; S. Espinoza-Suarez","Universidad Nacional de San Agustín de Arequipa, Arequipa, Peru; Universidad Tecnológica del Peru, Arequipa, Peru; CONACYT-CIMAT, Zacatecas, Mexico; Universidad Católica de Santa María, Arequipa, Peru; Universidad Continental, Arequipa, Peru; Universidad Privada del Norte, Lima, Peru",2022 XII International Conference on Virtual Campus (JICV),"16 Nov 2022","2022","","","1","5","The objective of this article was to determine the level of development of computational thinking of teachers who are in service and who are studying for a postgraduate degree in Education. The research approach was quantitative, descriptive, and non-experimental, the sample consisted of 100 teachers from different educational levels (initial, primary, secondary, and higher education), where the Aman Yadav questionnaire of computer attitudes towards Computational Thinking for in-service teachers was applied as an instrument. This instrument allows us to identify the five dimensions of computational thinking, in terms of definitions, level of comfort, level of interest, use in the classroom, and professional/future use, establishing an interest in the implementation of defined strategies to incorporate them into their teaching work. The results obtained showed that a total of 67 of the 100 teachers surveyed are at a regular level of computational thinking.","","978-1-6654-5106-2","10.1109/JICV56113.2022.9934274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9934274","Computational thinking;ICT;Teachers in training","Training;Instruments","","","","16","IEEE","16 Nov 2022","","","IEEE","IEEE Conferences"
"Automated Feedback in Software Engineering: Enhancing Computational Thinking Process","F. Parsa; A. A. A. Moghadam; T. Ashuri","Department of Computer and Software Engineering, Faculty of Artificial Inteligence, Karaj Azad University, Karaj, Iran; Department of Robotics and Mechatronics Engineering, Southern Polytechnic College of Engineering and Engineering Technology, Kennesaw State University, Marietta, GA, USA; Southern Polytechnic College of Engineering and Engineering Technology, Kennesaw State University, Marietta, GA, USA",SoutheastCon 2024,"24 Apr 2024","2024","","","1621","1626","Computational thinking is the systematic approach of defining a problem and crafting its solution. It employs computer programming algorithms to address scientific, engineering, and mathematical challenges using programming languages. Feedback plays a pivotal role in the learning journey of computational thinking. It is widely recognized that offering timely feedback to students on their computational endeavors significantly contributes to their achievement and overall satisfaction with the course. This research explores the implementation of an automated feedback system designed to evaluate and offer early feedback on computer engineering projects. The aim is to integrate best practices and software tools related to computational thinking into the thinking and learning processes within an engineering curriculum. Preliminary findings suggest that the automated feedback system enhances students' computational skills and improves their performance in the course. We anticipate that the insights gained from this research will inform the enhancement of curricula and course evaluations across different computational thinking tasks, disciplines, and courses.","1558-058X","979-8-3503-1710-7","10.1109/SoutheastCon52093.2024.10500041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10500041","Software Engineering;Computational Thinking;Automated Feedback System;Computer Programming","Computer languages;Systematics;Programming;Task analysis;Software tools;Best practices;Software engineering","","","","15","IEEE","24 Apr 2024","","","IEEE","IEEE Conferences"
"Students’ Engagement in Computational Thinking Skills Using A Game Based-Learning","R. D. Handayani; S. B. Prastowo; Jamalludin; Triyanto; M. A. Thohir","Physics Education Department, University of Jember, Jember, Indonesia; Physics Education Department, University of Jember, Jember, Indonesia; Magister of Science Education, University of Jember, Jember, Indonesia; Civics Education Department, Sebelas Maret University, Surakarta, Indonesia; Faculty of Education Universitas Negeri Malang, Malang, Indonesia",2023 9th International Conference on Education and Technology (ICET),"19 Feb 2024","2023","","","148","151","This study aims to investigate students’ engagement in computational thinking skills through game-based learning in science classrooms. Data was gathered through observation and interviews with 30 secondary school students. Research data were analyzed qualitatively through six stages involving preparing and organizing data, exploring data, developing descriptions, representing results, interpreting findings, and validating the accuracy of findings. The study results show that game-based learning makes students engaged in computational thinking skills. Interaction with educational games trains students to find solutions more precisely and bravely in making decisions. Game-based learning can be a solution to introduce students’ computational thinking skills in a more enjoyable way. Teachers are expected to use this research to teach students computational thinking skills through game-based learning.","2770-4807","979-8-3503-5829-2","10.1109/ICET59790.2023.10435201","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10435201","computational thinking;game-based learning;student engagement","Education;Atmosphere;Games;Interviews","","","","28","IEEE","19 Feb 2024","","","IEEE","IEEE Conferences"
"Digital ink for cognitive assessment of computational thinking","A. P. Ambrósio; C. Xavier; F. Georges","Institute of Informatics, Federal University of Goias, Goiania, GO, Brazil; Institute of Informatics, Federal University of Goias, Goiania, GO, Brazil; University Salgado de Oliveira, Goiania, GO, Brazil",2014 IEEE Frontiers in Education Conference (FIE) Proceedings,"19 Feb 2015","2014","","","1","7","Cognitive testing is concerned with quantitative and qualitative evaluation of an individual's intellectual functioning in its broad sense. Tests for evaluating cognitive components are based on submitting the subject to a given task and then assessing performance according to an established set of reference parameters. In order to analyze subject's behavior and test results, a software tool was developed based upon digital ink technology, which permits the digitalization of the assessment procedure, from the undertaking of the test to the production of the assessment results. By doing so, the test procedure is computerized and its data is saved in InkML format and processed to analyze tasks previously defined by the evaluator. We have used this tool to develop a Computational Thinking test defined within the Cattell-Horn-Carroll CHC framework of intelligence. Further investigating the relationship between fluid intelligence and computational thinking allows a better understanding of the main set of cognitive skills which need to be developed by students and professionals that aim to work in this domain. Moreover, it is suggested that assessments, independent of their context, may benefit from using the InkML tool, mainly due to the richer set of information that can be collected.","2377-634X","978-1-4799-3922-0","10.1109/FIE.2014.7044237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044237","computational thinking;digital ink;task analysis;tools;cognitive assessment","Ink;Programming profession;Cognition;Problem-solving;Educational institutions;Computers","","21","","29","IEEE","19 Feb 2015","","","IEEE","IEEE Conferences"
"Development and Implementation of an Online Adaptive Gamification Platform for Learning Computational Thinking","A. K. Ng; I. Atmosukarto; W. S. Cheow; K. Avnit; M. H. Yong","Singapore Institute of Technology, Singapore; Singapore Institute of Technology, Singapore; Singapore Institute of Technology, Singapore; Singapore Institute of Technology, Singapore; Singapore Institute of Technology, Singapore",2021 IEEE Frontiers in Education Conference (FIE),"20 Dec 2021","2021","","","1","6","This Innovative Practice Full Paper presents the development and implementation of an innovative online adaptive gamification platform for learning Computational Thinking (CT). CT is an essential problem-solving skill set in this modern era of digitization and technological advancements. To build students' knowledge and skills in CT while maximizing students' motivation and engagement in learning, a novel online adaptive gamified course called Computational Thinking Quest (CTQ) was introduced. The CTQ was designed and developed by a multidisciplinary team of students and faculty members. The key features of CTQ are (1) an interactive storyline with animated avatars, mini-games, and questions created using Unity three-dimensional cross-platform game engine and Blockly block-based visual programming language; (2) questions at three different levels of difficulty for effective adaptive and self-learning approach; (3) an answer and feedback to each question for increased students' confidence and enthusiasm towards learning; (4) hyperlinks to online learning resources for further reading; (5) a badge and a leaderboard to motivate active participation and encourage success; and (6) a course management system with automatic data saving capability to enable learning at own pace, anytime, anywhere. The CTQ was rolled out to some newly matriculated first-year undergraduate Engineering (ENG) and InfoComm Technology (ICT) students. A total of 54 ENG and 53 ICT students' learning performance and feedback were collated and analyzed. Statistical results from the paired Student's t-test and the Wilcoxon signed rank test consistently reveal that (1) the median of post-test marks is significantly higher than that of pre-test marks (p < 0.001); (2) the median of CT knowledge scores after taking CTQ is significantly higher than that of before CTQ (p < 0.001); and (3) the median time taken to complete the post-test is significantly lower than the pre-test (p < 0.001). Furthermore, more than 75% of ENG and ICT students, separately, stated that CTQ is an engaging or very engaging learning platform; 81% of them indicated that the educational content of CTQ is enriching or very enriching; and 83% of them commented that CTQ has motivated independent learning. The CTQ can also serve as a bridging course to narrow the heterogeneity gap among students with heterogeneous prior knowledge on computer programming languages and ease students into programming-related modules, thereby enhancing teaching and learning effectiveness.","2377-634X","978-1-6654-3851-3","10.1109/FIE49875.2021.9637467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637467","computational thinking;gamification;adaptive learning;independent learning;online education platform","Computer languages;Visualization;Electronic learning;Conferences;Education;Games;Problem-solving","","7","","34","IEEE","20 Dec 2021","","","IEEE","IEEE Conferences"
"Computational Thinking Test for Lower Primary Students: Design Principles, Content Validation, and Pilot Testing","S. Zhang; G. K. W. Wong; G. Pan","Faculty of Education, The University of Hong Kong, Hong Kong, China; Faculty of Education, The University of Hong Kong, Hong Kong, China; Weifang Dongming School, Shandong, China","2021 IEEE International Conference on Engineering, Technology & Education (TALE)","24 Jan 2022","2021","","","345","352","Computational Thinking (CT) is an essential skill in digital society. With the growing momentum in integrating CT into K-12 education, a higher need can be seen in developing proper assessment tools to measure what students have learned about CT. Although numerous attempts have been made to design CT assessment tools, there is a scarcity of well-validated tests for summative assessment aimed at lower primary students. To bridge this gap, we designed the Computational Thinking Test for Lower Primacy (CTt-LP), targeting students aged 6–8. This study presents the test design, content validation, and pilot testing. For test design, Evidence-Centered Design (ECD) was applied, and four constructs were selected. A total of 30 items were designed, after which content validation was performed via expert judgement and cognitive interviews with students. Revisions were made based on the validation results. The pilot testing was conducted in a public primary school in northern China, with 72 participants from Grade 2. Results indicate that the test is balanced regarding the difficulty level for the target group. Item analysis was conducted for each item, based on which decisions about the refinement of the test were made. Directions for future research are discussed.","2470-6698","978-1-6654-3687-8","10.1109/TALE52509.2021.9678852","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678852","computational thinking;assessment;diagnostic test;K-12 education;lower primary students","Bridges;Education;Aging;Interviews;Testing","","4","","28","IEEE","24 Jan 2022","","","IEEE","IEEE Conferences"
"Promoting Computational Thinking Skills in Primary School Students to Improve Learning of Geometry","L. Echeverría; R. Cobos; M. Morales; F. Moreno; V. Negrete","Facultad de Ingeniería Informática, Universidad Pontificia Bolivariana, Montería, Colombia; Computer Science and Engineering Department, Universidad Autónoma de Madrid, 28049 Madrid, Spain; Departamento de Matemáticas y Estadística, Universidad de Córdoba, Montería, Colombia; Facultad de Ingeniería Informática, Universidad Pontificia Bolivariana, Montería, Colombia; Facultad de Ingeniería Informática, Universidad Pontificia Bolivariana, Montería, Colombia",2019 IEEE Global Engineering Education Conference (EDUCON),"30 May 2019","2019","","","424","429","Computational thinking is a necessary skill for human life. However, promoting this competency in primary school students sometimes is hard and difficult for instructors. This article proposes a learning approach based on the use of a platform as part of a strategy of computational thinking to enhance learning of geometry. A case study was performed with primary school children from fourth grade at the Comfacor School (Montería-Colombia). The aim of the study was to analyze the effects of the approach in the children's motivation and performance.","2165-9567","978-1-5386-9506-7","10.1109/EDUCON.2019.8725088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725088","Computational thinking;Moodle-G;Learning of geometry","Geometry;Programming profession;Computational modeling;Taxonomy;Problem-solving","","4","","31","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"The uniqueness of Computational thinking","P. Larsson; M. -V. Apiola; M. -J. Laakso","Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland","2019 42nd International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","11 Jul 2019","2019","","","687","692","The concept of computational thinking is timely. It is widely agreed that in order to benefit and thrive in a digital world, more than digital literacy is required. Computational thinking promises understanding of information technology and its utilization without necessarily knowing how to write code. According to many authors, skills in computational thinking include the ability to evaluate and design solutions to problems. However, the vision for computational thinking, laid out by a number of scholars, is even bigger than this. It proposes that thinking habits from computer science are beneficial for any kind of problem solving and that those thinking habits form a central part of modern sciences. It might be that components of computational thinking are indeed useful in problem solving and that they play an important part in other sciences. However, computer science combines three types of thinking traditions: theoretical (mathematical) tradition, engineering tradition and scientific tradition, and it is important to differentiate between what is an aspect in one or more of these traditions and what is unique for computer science. This clarification will support the application and teaching of computational thinking. This paper explores the uniqueness of computational thinking and its roots in theoretical, engineering and scientific traditions of computing.","2623-8764","978-953-233-098-4","10.23919/MIPRO.2019.8756712","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8756712","Computational thinking;Computer science education;CSER;Computational ideas;History of computational thinking;Disciplinary ways of thinking and practicing","","","2","","35","","11 Jul 2019","","","IEEE","IEEE Conferences"
